Building_Age,JS_Price,JS_BA,Population,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,IR,Region_Name,Building_Use,YearMonth,Shortest_Distance_to_Subway,Shortest_Distance_to_School,Shortest_Distance_to_Univ
17,190000,165.27,411435,4.3,104.9,102.3,102.2,119.4605358,169.3,348000,0.878493489,0.5,서초구,아파트,202103,1108.011394,429.0597188,743.2783709
45,80000,136.63,376139,2.9,109.4,109.5,113.1,72.49019608,148.3,188000,0.819223404,3.5,영등포구,아파트,202303,374.3125079,216.5267853,3100.262691
22,60000,84.52,439276,3.2,81.1,86.5,84.7,117.0098478,77.5,88916.67,1.223452964,2,서초구,아파트,201410,281.6180796,142.3142763,1790.806734
0,55000,101.94,561070,3.4,80.1,86.3,83.9,111.4592659,75.7,78094.3,1.517021284,2.5,강남구,아파트,201407,1612.943213,296.9631025,6011.995504
2,14280,25.06,433809,3.6,92.2,96.5,92.3,101.8534863,98,18000,0.967619601,1.25,강동구,오피스텔,201708,475.3790295,622.3897559,2221.250466
23,35000,59.86,376139,2.8,109.4,110,113.4,76.69281046,150.7,72500,0.856476128,3.5,영등포구,아파트,202304,1431.680832,635.7457973,3166.137877
34,41000,79.98,396843,2.8,107.1,104.8,105.2,108.2660515,188.5,82000,0.827708037,0.75,구로구,아파트,202110,1563.689989,173.61008,775.8595242
3,23000,59.97,674828,3,72.8,79.7,76.9,113.0098724,80,48500,0.866346598,3.25,송파구,아파트,201109,426.4734042,143.8490255,4487.157679
29,44000,169.44,658553,3.5,79.7,85.9,83.6,110.2506714,75.7,64650,1.191436661,2.5,송파구,아파트,201405,1038.531426,296.2175038,1838.793066
1,16900,17.66,228342,4.2,98.5,99.2,99.4,106.8940493,134.5,16200,1.048278088,0.75,금천구,오피스텔,202004,1450.056503,223.2628981,3974.485878
26,51000,83.06,658553,3.3,81.7,87.2,84.9,116.8755595,77.4,87450,1.191436661,2,송파구,아파트,201412,558.2360098,228.8627707,528.6084446
29,13500,27.61,445082,3.3,88.3,93.1,89.9,115.0485437,91.6,19825,0.994936127,1.25,강동구,아파트,201610,665.0633249,288.3154446,2965.847315
14,110000,59.88,655395,2.6,107.2,104.1,104.1,121.2514418,185,204000,0.709977183,0.75,송파구,아파트,202108,536.9477001,24.17646321,3817.518298
33,37000,83.52,425539,3.7,93.4,97.6,93.6,100.0761035,103,74000,0.907343953,1.5,강동구,아파트,201801,125.3668351,216.5855751,3597.916229
30,5000,39.64,669058,3.5,73.1,79.9,77.7,114.3807068,78,57514.52,1.223240137,3.25,송파구,아파트,201201,0,503.6539468,2880.42543
40,36000,76.5,656198,4.5,93.9,98,94.1,94.7869102,106.1,182685.71,0.862203362,1.5,송파구,아파트,201803,455.0219701,140.1705146,3229.603692
9,15050,84.71,338041,3.1,74.3,81,78.1,114.34935,75.8,45750,1.145334482,3.25,강북구,아파트,201205,813.2560372,123.4233932,423.404193
19,70000,114.69,219034,3.7,94.3,98.5,94.9,86.26331811,108.6,108666.67,1.391733649,1.5,용산구,아파트,201806,736.6279811,180.4987301,1927.522131
10,25000,84.98,421837,3,76.4,82.8,80.6,112.5114574,73.9,35187.5,1.066652656,2.5,구로구,아파트,201305,1055.962886,388.6460849,641.799802
1,30000,84.74,357538,3.8,79.6,86,83.4,114.3688451,76,36666.67,1.15938871,2.5,동대문구,아파트,201404,1392.172236,456.2953182,469.5112124
8,49000,59.9,340267,3.4,98,101.1,99.1,112.0392157,131.7,101633.33,1.017015451,1.25,동대문구,아파트,201912,369.9443214,624.4786281,1617.688876
1,37000,80.2,553927,3.1,76.8,83.2,80.8,111.1824015,73.5,54000,1.060034275,2.5,강남구,아파트,201306,732.2882596,534.5180555,2047.82775
31,15750,41.3,317794,3.2,107.1,104,103.7,119.982699,181.7,78750,0.582391123,0.5,도봉구,아파트,202107,479.2656704,287.2609394,1772.085346
23,85000,101.97,549396,3.3,93.1,97.2,93.3,100.1902588,100.9,147333.33,1.37598654,1.5,강남구,아파트,201712,432.4137779,213.0213511,5804.134169
20,20000,122.58,334980,3.2,76.1,82.6,80.3,114.3446379,73.7,28700,1.172492981,2.75,강북구,아파트,201304,1667.388862,565.1302302,1012.53688
8,14900,60.15,415245,4.2,73.6,80.4,77.8,114.4420929,77.7,16900,1.532191992,3.25,중랑구,연립다세대,201202,220.0523763,561.4558426,1595.453866
25,33500,59.94,441732,4.3,99,98.5,99.8,112.9172714,140,86625,0.816382829,0.5,강동구,아파트,202006,351.7847013,126.4969456,4329.911363
31,23000,51.48,455764,4.4,95.5,98.8,97.2,71.09803922,116.1,73000,0.695242113,1.75,양천구,아파트,201904,419.5856676,278.6358894,1581.085712
27,27000,58.46,532511,3.4,98,101.1,99.1,112.0392157,131.7,52060,0.772934452,1.25,노원구,아파트,201912,412.0803686,162.9370893,1131.785884
10,9328,49.94,456069,3.8,106.9,103.8,103.4,117.2338885,177.7,114000,0.741309232,0.5,강동구,아파트,202106,747.4289031,293.062666,5348.572633
4,10330,59.86,479183,3.1,76.8,83.2,80.8,111.1824015,73.5,39600,1.394997954,2.5,강동구,아파트,201306,1072.851992,224.1691251,6277.096286
12,39000,84.77,455617,3,85.4,90.8,87.6,123.1663685,84.8,41440,0.884657978,1.5,성북구,아파트,201511,840.3241105,228.0784343,352.4573046
0,27000,29.29,469876,4.9,104.3,101.6,101.7,126.2853005,168.7,30900,0.679837292,0.5,은평구,연립다세대,202102,666.7248529,300.1816316,1175.157618
4,23000,84.31,479088,3,72.8,79.7,76.9,114.1829071,80,39500,1.027372599,3.25,성북구,아파트,201109,732.8663947,271.8710316,1022.744296
15,52500,84.79,334024,2.1,109,109,110.3,87.67781622,167.9,100000,1.108341932,2.5,동대문구,아파트,202208,923.8191239,187.0928026,1484.058964
35,11000,51.67,461499,3.7,82.2,87.5,85.1,115.2504472,77.9,70625,1.131828689,2,강동구,아파트,201501,236.6991122,206.8177275,1062.763239
2,28000,84.97,338041,2.8,74.7,81.3,79,109.2980857,73.1,39000,0.862366498,2.75,강북구,아파트,201210,568.8610485,183.0477407,1125.622158
13,22000,84.57,422946,2.9,74.5,81.2,78.8,110.8477666,73.2,27600,0.959497511,3,구로구,아파트,201209,1784.511996,319.3720666,718.7453698
27,11000,45.77,572940,4.5,82.5,88.1,85.4,116.8157424,78.6,23896.25,0.887204028,2,노원구,아파트,201502,1190.128137,236.2142853,2414.456119
9,53000,59.41,218821,3,96.9,100.5,98.7,99.98039216,127.1,140000,1.351224586,1.25,용산구,아파트,201910,471.7849557,272.6668784,908.7044007
5,18000,25.16,571614,4,106.3,103.7,103.2,110.2824041,173.8,15500,0.671992935,0.5,강서구,오피스텔,202105,1083.490021,480.0987146,1241.805257
25,36000,84.77,304796,3.7,94.3,98.5,94.9,86.26331811,108.6,50300,0.867277455,1.5,서대문구,아파트,201806,865.010545,372.3488255,382.945023
16,28500,84.91,292786,3.4,78.9,85.3,82.5,120.5908684,75,33430,1.178712104,2.5,성동구,아파트,201401,289.844463,129.8009298,1369.175383
25,30500,58.14,579138,4.5,98.5,98.3,99.5,104.1001451,135.1,56540,0.753540274,0.5,강서구,아파트,202005,1150.323975,153.60724,1266.052928
32,12000,28.71,325050,4.3,99,98.5,99.8,112.9172714,140,25033.33,0.665626021,0.5,도봉구,아파트,202006,1415.069165,340.3584166,1449.181868
3,41625,84.41,435952,3.8,91.5,96.1,91.8,108.524735,95.3,78916.67,1.057025018,1.25,서초구,아파트,201706,3942.21331,241.5431628,5449.837479
10,31000,59.97,377446,3.5,79.9,86.1,83.7,109.8478066,75.7,53737.5,1.450117475,2.5,마포구,아파트,201406,109.0590389,175.6948354,675.3281429
0,50000,114.71,439276,3.2,81.1,86.5,84.7,117.0098478,77.5,75954.7,1.223452964,2,서초구,아파트,201410,3249.187295,1004.644967,5532.942978
4,20000,23.87,549396,3.8,91.5,96.1,91.8,108.524735,95.3,23200,1.37598654,1.25,강남구,오피스텔,201706,1032.052966,174.9824394,1390.817872
18,47500,84.69,218821,4,95.6,99.5,97.7,76.35294118,119.6,88778.95,1.351224586,1.75,용산구,아파트,201906,547.5722539,414.7618433,838.8351749
0,30000,84.81,482586,3,72.8,79.8,76.8,112.7660217,80.2,53808.11,1.025642991,3.25,은평구,아파트,201108,577.8587341,267.1962534,2153.998521
12,16571,59.95,394833,2.7,109.8,110.3,113.7,82.88235294,152.8,72000,0.841395259,3.5,구로구,아파트,202305,172.5273751,422.7748758,1678.112912
8,54022,59.97,411435,4,105.6,103.4,102.7,109.7212165,170.8,245333.33,0.878493489,0.5,서초구,아파트,202104,764.0155671,492.8160635,1126.699181
31,102000,130.73,423950,3.4,98,101.1,99.1,112.0392157,131.7,230500,1.273709685,1.25,서초구,아파트,201912,1282.680315,274.9716009,930.5728931
21,48000,59.88,218821,4.5,94.8,99,96.7,78.90196078,117.9,90000,1.351224586,1.75,용산구,아파트,201901,632.4941974,407.6513017,2228.145511
35,18000,71.58,461499,3.7,83.7,88,86,120.3488372,80.9,74607.5,1.131828689,1.75,강동구,아파트,201505,236.6991122,206.8177275,1062.763239
19,39900,59.83,482092,2.4,109.7,109.4,111.3,78.9646397,156.1,89500,0.657811344,3,관악구,아파트,202210,623.8998747,285.6608534,916.6362658
22,25500,58.14,591554,4.9,90,94.9,90.7,108.4289497,91,39910,0.844218297,1.25,강서구,아파트,201702,1150.323975,153.60724,1266.052928
10,55000,84.97,592308,4.6,93.6,97.8,93.9,99.543379,104.8,80638.46,0.766884633,1.5,강서구,아파트,201802,340.3236968,260.7136795,438.6929066
20,47000,114.12,571614,2.6,107.2,104.1,104.1,121.2514418,185,80100,0.671992935,0.75,강서구,아파트,202108,2021.287989,95.92179918,1725.842967
4,16000,17.73,364219,4,105.6,103.4,102.7,109.7212165,170.8,17100,0.934811427,0.5,마포구,오피스텔,202104,494.4521823,321.1769703,677.4004009
13,31000,84.82,292786,3.4,78.9,85.3,82.5,120.5908684,75,42950,1.178712104,2.5,성동구,아파트,201401,504.2745485,327.1776528,1907.064543
2,47000,84.91,360631,3.7,94.5,98.5,95.1,89.61187215,110.2,67900,1.446977205,1.5,영등포구,아파트,201807,523.7070503,140.8491225,3385.973056
13,34000,81.32,360631,4.5,93.9,98,94.1,94.7869102,106.1,41350,1.446977205,1.5,영등포구,오피스텔,201803,592.6325098,126.2439827,2676.997241
20,47000,84.93,367176,3.2,94.7,98.6,96.1,91.40030441,120.6,72500,1.338651358,1.75,마포구,아파트,201811,652.1036637,481.395003,572.950605
27,11000,36.16,345443,4.9,85.5,91,88.4,116.5921288,84.5,14190.91,0.696030513,1.5,도봉구,아파트,201602,1135.494395,173.9648592,1077.063905
9,17500,60.05,422946,2.8,74.7,81.3,79,109.2980857,73.1,29400,1.465044618,2.75,구로구,아파트,201210,1055.962886,388.6460849,641.799802
18,40000,59.58,304074,4.3,99,98.5,99.8,112.9172714,140,65750,0.784327083,0.5,서대문구,아파트,202006,852.9455586,585.4092847,1003.421684
15,32000,59.64,461499,3.6,84.1,88.5,86.5,120.6171735,82.5,43698.75,1.131828689,1.5,강동구,아파트,201507,291.4342122,368.7233873,1956.48437
10,46000,59.9,379968,3,85.4,90.8,87.6,123.1663685,84.8,56600,1.469558254,1.5,마포구,아파트,201511,140.1637775,180.5715695,866.6741667
6,28000,56.96,440981,3,108.8,108,109.1,94.15609381,180.2,25000,0.804439545,1.75,양천구,연립다세대,202206,432.4704482,361.2201839,2397.769635
25,50000,59.26,662838,4.1,103.1,101.5,101.1,133.5264301,161.4,107250,0.80275876,0.5,송파구,아파트,202012,977.4774191,324.7680923,1945.336818
19,11500,39.6,564602,3,72.8,79.8,76.8,114.3668289,80.2,16350,1.139525294,3.25,강서구,아파트,201108,1526.952387,176.2439933,2253.056653
0,68000,84.96,380622,2.7,109.8,110.3,113.7,82.88235294,152.8,127333.33,0.808463156,3.5,동작구,아파트,202305,953.4241931,345.412452,559.1274668
13,55000,114.96,236688,3.3,72.6,79.3,76.1,113.0098724,80,73358.33,0.83383441,3.25,용산구,아파트,201106,632.4941974,407.6513017,2228.145511
3,195000,112.98,423950,3,95.9,100,98.2,92.76470588,123.8,335257.14,1.273709685,1.5,서초구,아파트,201908,740.8857615,273.3386471,1254.176855
0,6022,39.96,308639,2.8,75,81.7,79.2,116.9553327,72.8,57498.57,1.176173806,2.75,서대문구,아파트,201211,936.4967213,190.8621774,1392.915681
31,22500,58.01,532511,3,95.9,100,98.2,92.76470588,123.8,43820,0.772934452,1.5,노원구,아파트,201908,190.8442546,241.6235693,569.024065
29,6500,41.49,580630,3.7,83.7,88,86,120.3488372,80.9,14650,0.937566624,1.75,강서구,연립다세대,201505,1007.761776,106.4207246,336.5077175
4,143000,84.61,142767,2.8,107.1,104.8,105.2,108.2660515,188.5,208433.33,1.763455124,0.75,종로구,아파트,202110,548.7139235,278.8746672,393.1951483
20,29000,84.96,406546,3.9,86.1,91.2,88.8,114.5348837,84.8,34066.67,1.212720454,1.5,중랑구,아파트,201604,782.7183448,234.9622697,1728.936374
16,25000,59.04,455617,3.9,83.3,88.3,85.9,122.2271914,80.2,33857.14,0.884657978,1.75,성북구,아파트,201504,453.7537987,370.4993643,865.1448628
23,25000,32.8,387858,4,99.6,98.8,100,117.4511224,147.2,83100,0.796868308,0.5,동작구,아파트,202007,440.3698599,321.694628,696.5524188
3,42950,59.9,426763,3,108.4,107.8,108.5,94.39638601,180.4,115500,0.880954087,1.75,성북구,아파트,202205,0,149.965458,1037.740273
32,5500,40.09,669058,3.7,73.9,80.5,77.9,114.3807068,77.1,57867.65,1.21245122,3.25,송파구,아파트,201203,0,503.6539468,2880.42543
23,19000,49.77,585425,3.3,88.3,93.1,89.9,115.0485437,91.6,23662.5,0.905159242,1.25,강서구,아파트,201610,386.34646,241.2882917,3470.336782
34,26000,84.87,325050,4,99.6,98.8,100,117.4511224,147.2,38376.39,0.665626021,0.5,도봉구,아파트,202007,1415.914533,123.1186795,1387.715194
3,70000,84.97,458953,2.8,109.4,110,113.4,76.69281046,150.7,140000,0.860336244,3.5,강동구,아파트,202304,460.960549,214.489276,4957.535245
31,10500,45.55,522235,4.2,98.5,99.2,99.4,106.8940493,134.5,33475,0.710203555,0.75,노원구,아파트,202004,1243.167629,117.057547,2113.932384
26,35000,91.26,494724,4.5,72.3,78.2,74.5,112.7660217,82,64266.67,1.091277242,2.75,양천구,아파트,201102,1741.996959,237.8973173,2375.981069
16,43000,84.45,325050,4.2,98.5,99.2,99.4,106.8940493,134.5,81350,0.665626021,0.75,도봉구,아파트,202004,616.9117882,217.8996887,2084.088677
-1,65000,84.93,300991,4.6,93.6,97.8,93.9,99.543379,104.8,106410.6,0.776394081,1.5,성동구,아파트,201802,402.8233335,99.11840241,2033.459778
5,92000,114.99,365392,3.1,100.4,99.3,100.2,120.7096307,151.9,160500,0.965804042,0.5,마포구,아파트,202008,0,107.6738826,877.0762979
7,37000,59.99,480967,3.3,92.4,96.9,92.6,102.4271845,98.3,56975,0.790509811,1.25,은평구,아파트,201709,764.7895559,211.4763072,2513.789049
18,47000,84.98,361910,3.4,91.8,96.3,92,107.9063604,97.8,50750,1.48473723,1.25,영등포구,아파트,201707,388.3512879,437.3839374,3022.764929
31,60000,84.96,429232,3.6,94.6,98.4,95.4,98.28767123,121.5,172000,1.078594039,1.5,서초구,아파트,201809,816.4006862,586.4700786,342.8844517
17,28000,59.97,480967,3.7,89.5,94.6,90.5,108.6054722,91,42750,0.790509811,1.25,은평구,아파트,201701,486.3280191,360.3651897,1951.464622
28,15000,39.96,532511,3.1,97.5,100.5,98.8,102.1764706,129.5,34599.47,0.772934452,1.25,노원구,아파트,201911,769.7006325,196.5880601,694.3603166
15,32000,84.96,432108,3.7,94.3,98.5,94.9,86.26331811,108.6,36625,0.679492592,1.5,성북구,아파트,201806,696.7880947,268.9322619,824.4310159
0,27000,49.73,445082,3.6,87.5,92.9,89.5,115.9660107,89.2,32500,0.994936127,1.25,강동구,연립다세대,201608,401.8031151,361.3930197,2469.406624
43,55000,106.26,439368,3.5,87.1,92.6,89.3,115.8765653,88,260000,1.105039681,1.25,서초구,아파트,201607,846.7956232,376.382506,1548.327288
6,100000,84.76,441511,3.7,82.2,87.5,85.1,115.2504472,77.9,172766.67,1.206405205,2,서초구,아파트,201501,330.9733437,184.1347697,617.8129044
13,49000,75.69,429232,4,94.4,98.6,95.2,93.91171994,115,63000,1.078594039,1.5,서초구,오피스텔,201808,984.5744844,271.8087961,1121.989735
21,55000,84.88,121519,4.1,98.3,101.4,99.3,112.3004354,132.7,94166.67,2.533516545,1.25,중구,아파트,202001,499.3317619,243.2664574,1617.47314
0,23000,23.84,372443,2.6,107.2,104.1,104.1,121.2514418,185,24133.33,1.042383789,0.75,영등포구,오피스텔,202108,386.5668502,323.6324467,3696.601387
17,27000,59.75,337404,4.5,93.9,98,94.1,94.7869102,106.1,34800,0.65827794,1.5,도봉구,아파트,201803,844.7278124,213.2051699,1851.887077
4,10850,59.88,480432,3.8,83.9,88.2,86.2,119.8121646,81.4,57916.67,0.925952435,1.5,양천구,아파트,201506,1986.368145,174.9180568,2239.885754
38,43000,54.81,456069,4,106.3,103.7,103.2,110.2824041,173.8,141000,0.741309232,0.5,강동구,아파트,202105,515.8674501,140.3207364,3956.77286
15,38500,114.85,310925,3,96.9,100.5,98.7,99.98039216,127.1,48696.67,1.208076929,1.25,강북구,아파트,201910,1332.314531,245.9518606,348.8074123
31,10000,48.6,473861,3.4,80.1,86.3,83.9,111.4592659,75.7,39416.67,1.12022471,2.5,강동구,아파트,201407,1448.521366,680.1043099,5310.466864
12,55000,59.41,215891,3,108.4,107.8,108.5,94.39638601,180.4,171500,0.69688499,1.75,용산구,아파트,202205,471.7849557,272.6668784,908.7044007
0,83000,59.33,429232,3.5,94.7,98.5,95.7,94.44444444,122.4,182000,1.078594039,1.5,서초구,아파트,201810,1071.846108,116.8015111,1124.602359
10,24000,84.98,421837,2.6,78.3,84.5,82.1,119.3858845,74.5,33000,0.993667841,2.5,구로구,아파트,201311,1070.15959,172.1073627,1217.350552
6,15000,19.64,567898,4.1,107.6,107,106.7,91.8781238,181.5,13412.5,0.789035738,1.25,강서구,오피스텔,202201,1132.434286,437.4513529,1538.592371
13,11000,29.4,475845,3.5,87.1,92.6,89.3,115.8765653,88,12000,0.853386462,1.25,양천구,오피스텔,201607,1461.863245,301.4042518,2643.360852
23,26000,49.5,560257,3.5,87.9,93,89.6,115.2250662,90.4,54405,1.424301744,1.25,강남구,아파트,201609,566.1904268,178.1196769,5449.829073
17,32000,56.92,390233,4.5,98.5,98.3,99.5,104.1001451,135.1,66400,0.932521111,0.5,중랑구,아파트,202005,718.1370261,192.9148611,1304.195523
3,38000,59.82,231214,3.3,93.1,97.2,93.3,100.1902588,100.9,54583.33,1.28801417,1.5,금천구,아파트,201712,4168.561556,190.1790494,5885.553922
40,46000,101.32,423950,3.4,98,101.1,99.1,112.0392157,131.7,204000,1.273709685,1.25,서초구,아파트,201912,1227.59471,169.9490207,975.6064461
36,27000,61.59,360631,4.1,93.8,98.1,94.4,89.53576865,107.4,40950,1.446977205,1.5,영등포구,아파트,201804,280.4932087,292.1014296,2951.680511
24,15000,49.94,327184,3.2,84.9,90,87.1,122.0035778,83.9,23971.33,1.272927344,1.5,강북구,아파트,201509,937.3073035,161.4843942,996.1744294
3,96000,84.99,655395,4.9,104.3,101.6,101.7,126.2853005,168.7,196260,0.709977183,0.5,송파구,아파트,202102,678.3043031,266.6278349,3229.946373
46,45000,72.51,419614,3.6,101.1,100,100.5,119.3338161,154,218400,1.072431676,0.5,서초구,아파트,202009,1023.788491,140.4727707,1240.877998
16,30000,58.86,462235,4,94.4,98.6,95.2,93.91171994,115,61212.5,0.750835745,1.5,양천구,아파트,201808,930.9589905,319.805676,1255.986688
3,50000,59.99,304796,3.7,94.3,98.5,94.9,86.26331811,108.6,88525,0.867277455,1.5,서대문구,아파트,201806,1375.577474,165.4814709,1000.009089
0,21500,25.84,561070,3.3,80.5,86.6,84.2,111.5487914,76.4,35885,1.517021284,2.25,강남구,오피스텔,201408,640.0223821,295.3472388,2286.998703
44,50000,82.45,657101,3.1,109.3,108.7,112.9,67.89542484,146.2,170000,0.771835744,3.5,송파구,아파트,202302,225.1329818,322.6568519,2508.127694
4,34000,59.75,462235,4.1,93.8,98.1,94.4,89.53576865,107.4,60333.33,0.750835745,1.5,양천구,아파트,201804,475.8510641,189.4053511,2486.800826
9,22000,84.65,475852,3.5,74.3,80.8,78,114.3569565,76.2,31000,1.161915183,3.25,성북구,아파트,201204,840.3241105,228.0784343,352.4573046
6,11000,12.33,441732,4,99.6,98.8,100,117.4511224,147.2,11000,0.816382829,0.5,강동구,아파트,202007,725.5932795,310.222427,1670.385943
7,50000,84.92,340267,3.1,97.5,100.5,98.8,102.1764706,129.5,84100,1.017015451,1.25,동대문구,아파트,201911,492.7327935,126.2150748,290.3787477
25,30000,84.78,392903,3.1,93,97.4,93,102.5154457,100,36800,0.815191448,1.5,동작구,아파트,201711,519.20732,280.1979914,432.0527021
5,39000,114.99,464356,3.4,78.9,85.3,82.5,120.5908684,75,45291.67,0.967726347,2.5,성북구,아파트,201401,757.9596217,403.5472825,1158.098797
11,25000,78.29,493515,3,81.4,86.6,84.9,115.7564906,77.5,36700,1.079200307,2,은평구,아파트,201411,518.1898527,398.1140836,2020.117169
31,30000,53.82,462235,3.2,94.7,98.6,96.1,91.40030441,120.6,133000,0.750835745,1.75,양천구,아파트,201811,565.5696093,323.491624,2096.620307
29,38000,126.66,291572,3.4,84.4,89.2,86.8,120.0805009,83.2,51612.5,1.100749021,1.5,성동구,아파트,201508,749.4121667,109.3002554,1405.200088
14,32000,84.98,225431,3.7,82.2,87.5,85.1,115.2504472,77.9,47800,1.540887987,2,용산구,아파트,201501,456.7339935,143.101869,916.5943765
17,60000,84.97,291841,4.1,98.6,101,99.5,109.6879536,134.6,137750,0.786010216,1.25,성동구,아파트,202002,534.2781406,441.3737782,1094.924301
8,17150,84.95,400902,3,96.9,100.5,98.7,99.98039216,127.1,58300,1.071304205,1.25,구로구,아파트,201910,152.9622958,166.6217607,1414.334764
19,25000,59.96,356671,3.9,83.3,88.3,85.9,122.2271914,80.2,35700,1.574977344,1.75,광진구,아파트,201504,454.7828808,128.0257869,106.7778854
27,13000,56.73,317794,2.8,107.1,104.8,105.2,108.2660515,188.5,15000,0.582391123,0.75,도봉구,연립다세대,202110,686.3084152,106.1778049,2154.775331
8,9172,49.94,455764,3,95.9,100,98.2,92.76470588,123.8,59000,0.695242113,1.5,양천구,아파트,201908,2099.883201,200.7094794,2533.181279
23,26000,84.92,304796,3.7,93.4,97.6,93.6,100.0761035,103,33700,0.867277455,1.5,서대문구,아파트,201801,1092.584074,262.6783898,387.4329736
8,40000,84.98,409495,3.6,92.2,96.5,92.3,101.8534863,98,47000,1.108572127,1.25,구로구,아파트,201708,649.4399413,367.5387052,850.827023
