Year,Month,Region_Name,Region_Code,Building_Use,Sell_Price,Sell_BA,Sell_PPA,Sell_PPP,Sell_Count,JS_Price,JS_BA,JS_PPA,JS_PPP,JS_Count,CR,BA_CR,PPA_CR,IR,UR,LC_index,CA_index,TC_index,SDT_index
2020,9,강서구,11500,단독다가구,114796.88,215.96,647.59,195.9,34,10913.74,45.45,261.61,79.14,143,9.51,21.05,40.4,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,강서구,11500,아파트,72789.6,72.79,1033.61,312.67,303,35000.95,65.33,546.57,165.34,675,48.09,89.75,52.88,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,강서구,11500,연립다세대,22271.8,43.83,552.69,167.19,323,20416.04,39.18,586.87,177.53,625,91.67,89.39,106.18,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,강서구,11500,오피스텔,18129.17,28.51,684.9,207.18,102,17786.24,25.8,718.62,217.38,452,98.11,90.49,104.92,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,관악구,11620,단독다가구,127832.31,273.73,628.36,190.08,26,11670.35,33.79,396.26,119.87,468,9.13,12.34,63.06,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,관악구,11620,아파트,65348.31,71.7,936.14,283.18,118,39453.88,73.11,565.02,170.92,232,60.37,101.97,60.36,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,관악구,11620,연립다세대,25948.96,49.0,544.53,164.72,164,20978.34,40.35,604.4,182.83,256,80.84,82.35,110.99,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,관악구,11620,오피스텔,15004.69,24.26,619.86,187.51,32,15511.95,23.26,706.76,213.79,64,103.38,95.88,114.02,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,광진구,11215,단독다가구,118335.0,223.0,579.16,175.19,54,14552.77,43.74,357.67,108.2,319,12.3,19.61,61.76,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,광진구,11215,아파트,121448.03,92.22,1360.14,411.44,76,57720.0,81.22,730.36,220.93,166,47.53,88.07,53.7,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,광진구,11215,연립다세대,32743.97,48.15,720.41,217.93,159,24101.5,39.59,691.41,209.15,273,73.61,82.22,95.97,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,광진구,11215,오피스텔,34330.54,46.2,703.41,212.78,13,19631.4,23.38,898.95,271.93,25,57.18,50.61,127.8,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,구로구,11530,단독다가구,65887.5,189.54,426.07,128.88,16,9561.71,39.33,267.61,80.95,175,14.51,20.75,62.81,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,구로구,11530,아파트,57668.08,69.57,835.31,252.68,219,34381.68,70.5,499.28,151.03,357,59.62,101.34,59.77,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,구로구,11530,연립다세대,23772.96,47.39,528.09,159.75,216,18744.51,43.0,482.84,146.06,164,78.85,90.74,91.43,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,구로구,11530,오피스텔,23519.4,45.58,532.0,160.93,50,17953.21,34.5,551.57,166.85,109,76.33,75.69,103.68,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,금천구,11545,단독다가구,81162.05,208.05,476.03,144.0,19,9135.0,37.51,266.65,80.66,130,11.26,18.03,56.02,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,금천구,11545,아파트,54252.24,68.49,820.67,248.25,67,30126.36,63.2,529.66,160.22,129,55.53,92.28,64.54,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,금천구,11545,연립다세대,23269.06,42.95,587.57,177.74,139,21914.86,38.38,648.37,196.13,183,94.18,89.36,110.35,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,금천구,11545,오피스텔,19979.39,29.81,705.7,213.47,33,18813.32,27.58,701.69,212.26,119,94.16,92.52,99.43,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,노원구,11350,단독다가구,62146.67,198.02,508.15,153.72,12,10227.33,45.55,247.72,74.94,86,16.46,23.0,48.75,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,노원구,11350,아파트,60507.28,65.5,948.03,286.78,309,28167.91,61.68,443.01,134.01,746,46.55,94.17,46.73,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,노원구,11350,연립다세대,23725.48,48.16,496.9,150.31,124,17278.26,48.73,378.15,114.39,69,72.83,101.18,76.1,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,노원구,11350,오피스텔,17244.44,37.5,444.17,134.36,18,20325.0,54.08,374.98,113.43,8,117.86,144.21,84.42,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,도봉구,11320,단독다가구,55825.11,147.5,438.4,132.62,47,9153.56,44.68,220.99,66.85,104,16.4,30.29,50.41,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,도봉구,11320,아파트,49524.93,68.48,748.64,226.46,148,27178.08,65.52,413.54,125.1,275,54.88,95.68,55.24,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,도봉구,11320,연립다세대,20797.45,50.35,419.94,127.03,216,17642.79,45.58,418.44,126.58,154,84.83,90.53,99.64,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,도봉구,11320,오피스텔,22323.53,39.52,616.42,186.47,17,16090.54,30.96,535.07,161.86,37,72.08,78.34,86.8,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,동대문구,11230,단독다가구,97842.8,156.83,860.12,260.19,35,11372.35,40.11,301.23,91.12,200,11.62,25.58,35.02,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,동대문구,11230,아파트,78606.17,74.28,1075.96,325.48,154,39641.55,66.51,633.93,191.76,277,50.43,89.54,58.92,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,동대문구,11230,연립다세대,34917.78,52.08,703.09,212.69,124,22095.51,39.61,607.96,183.91,128,63.28,76.06,86.47,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,동대문구,11230,오피스텔,16771.43,31.74,564.38,170.72,28,17358.0,28.38,666.05,201.48,75,103.5,89.41,118.01,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,동작구,11590,단독다가구,153743.06,185.63,1231.37,372.49,53,12516.25,35.45,423.92,128.24,317,8.14,19.1,34.43,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,동작구,11590,아파트,105024.16,84.28,1281.65,387.7,149,53885.87,76.25,719.98,217.79,283,51.31,90.47,56.18,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,동작구,11590,연립다세대,32858.45,51.16,678.59,205.27,165,23478.68,48.44,543.73,164.48,204,71.45,94.68,80.13,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,동작구,11590,오피스텔,30040.0,42.51,764.69,231.32,5,21546.88,31.77,754.03,228.09,32,71.73,74.74,98.61,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,마포구,11440,단독다가구,196586.85,193.78,1315.91,398.06,46,15050.93,42.13,390.4,118.1,189,7.66,21.74,29.67,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,마포구,11440,아파트,111195.29,78.02,1453.26,439.61,174,47548.66,72.13,651.51,197.08,420,42.76,92.45,44.83,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,마포구,11440,연립다세대,40095.91,50.53,814.39,246.35,165,21412.88,36.84,654.59,198.01,306,53.4,72.91,80.38,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,마포구,11440,오피스텔,26798.91,36.66,737.19,223.0,46,21846.81,28.53,812.02,245.64,141,81.52,77.82,110.15,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,서대문구,11410,단독다가구,100301.2,183.75,655.77,198.37,25,12738.66,44.35,316.29,95.68,146,12.7,24.14,48.23,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,서대문구,11410,아파트,81107.5,74.22,1146.48,346.81,160,46568.96,73.7,641.91,194.18,242,57.42,99.3,55.99,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,서대문구,11410,연립다세대,28478.77,55.16,511.74,154.8,115,19588.01,50.6,430.04,130.09,151,68.78,91.73,84.03,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,서대문구,11410,오피스텔,23027.56,27.22,903.47,273.3,9,18797.42,25.19,823.25,249.03,24,81.63,92.54,91.12,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,서초구,11650,단독다가구,326857.14,306.55,1339.73,405.27,14,23134.15,54.88,434.73,131.51,123,7.08,17.9,32.45,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,서초구,11650,아파트,192642.67,100.4,2023.49,612.11,191,86487.43,87.8,1005.62,304.2,549,44.9,87.45,49.7,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,서초구,11650,연립다세대,66945.35,53.14,1334.76,403.76,98,34927.21,50.09,808.65,244.62,292,52.17,94.26,60.58,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,서초구,11650,오피스텔,28914.02,35.14,806.14,243.86,64,28831.78,30.89,937.26,283.52,80,99.72,87.91,116.27,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,성동구,11200,단독다가구,105638.1,179.57,890.29,269.31,21,13259.12,39.61,341.45,103.29,137,12.55,22.06,38.35,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,성동구,11200,아파트,121429.17,78.45,1586.19,479.82,144,57878.2,77.98,758.43,229.43,345,47.66,99.4,47.81,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,성동구,11200,연립다세대,42832.53,40.13,1169.15,353.67,32,20267.41,44.27,505.18,152.82,79,47.32,110.32,43.21,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,성동구,11200,오피스텔,20475.0,31.69,627.17,189.72,22,19889.22,30.58,690.6,208.91,58,97.14,96.5,110.11,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,성북구,11290,단독다가구,94792.31,154.21,787.67,238.27,62,11719.91,43.37,289.62,87.61,226,12.36,28.12,36.77,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,성북구,11290,아파트,78610.14,79.42,1025.68,310.27,142,45398.61,77.36,598.67,181.1,336,57.75,97.41,58.37,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,성북구,11290,연립다세대,30031.46,52.26,602.93,182.39,171,20046.0,43.17,506.13,153.1,225,66.75,82.61,83.95,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,성북구,11290,오피스텔,16933.33,20.66,877.66,265.49,3,12254.55,30.48,453.19,137.09,11,72.37,147.53,51.64,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,송파구,11710,단독다가구,206705.88,410.24,569.37,172.23,17,15622.89,48.42,326.76,98.85,154,7.56,11.8,57.39,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,송파구,11710,아파트,131381.02,85.05,1589.1,480.7,231,63798.0,80.41,822.76,248.88,665,48.56,94.54,51.78,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,송파구,11710,연립다세대,34112.04,47.87,753.6,227.96,196,24721.52,41.44,678.54,205.26,605,72.47,86.57,90.04,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,송파구,11710,오피스텔,31029.83,36.13,843.7,255.22,86,27304.8,30.42,849.28,256.91,143,88.0,84.2,100.66,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,양천구,11470,단독다가구,83435.0,243.66,421.1,127.38,12,11317.79,46.42,255.46,77.28,111,13.56,19.05,60.66,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,양천구,11470,아파트,84899.2,76.3,1106.07,334.59,152,49046.11,76.37,632.65,191.38,463,57.77,100.09,57.2,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,양천구,11470,연립다세대,21373.67,43.53,513.44,155.31,226,19307.47,42.81,501.06,151.57,368,90.33,98.35,97.59,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,양천구,11470,오피스텔,66115.14,63.6,876.2,265.05,21,30759.09,47.05,653.08,197.56,55,46.52,73.98,74.54,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,영등포구,11560,단독다가구,150326.4,216.73,802.32,242.7,25,11646.67,37.02,342.37,103.57,240,7.75,17.08,42.67,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,영등포구,11560,아파트,91103.44,74.26,1252.2,378.79,160,47083.35,75.69,643.13,194.55,406,51.68,101.93,51.36,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,영등포구,11560,연립다세대,28986.46,42.68,766.47,231.86,48,23197.79,31.51,834.82,252.53,162,80.03,73.83,108.92,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,영등포구,11560,오피스텔,33900.46,46.45,722.87,218.67,110,22402.71,32.14,761.05,230.22,324,66.08,69.19,105.28,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,용산구,11170,단독다가구,233144.18,229.43,1867.42,564.89,22,13446.62,45.71,310.43,93.9,133,5.77,19.92,16.62,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,용산구,11170,아파트,163997.16,95.7,1712.82,518.13,107,67444.95,91.62,748.06,226.29,218,41.13,95.74,43.67,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,용산구,11170,연립다세대,69908.16,61.4,1275.44,385.82,98,24118.44,45.97,621.83,188.1,192,34.5,74.87,48.75,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,용산구,11170,오피스텔,39111.29,38.89,947.55,286.63,31,24617.84,33.21,759.93,229.88,38,62.94,85.39,80.2,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,은평구,11380,단독다가구,97000.65,189.54,604.81,182.95,40,10955.74,46.02,252.77,76.46,204,11.29,24.28,41.79,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,은평구,11380,아파트,61004.9,74.2,844.3,255.4,151,31151.61,74.18,439.66,133.0,426,51.06,99.97,52.07,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,은평구,11380,연립다세대,26333.55,47.11,584.85,176.92,443,19323.29,45.25,472.42,142.91,485,73.38,96.05,80.78,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,은평구,11380,오피스텔,22611.57,37.84,624.59,188.94,35,20182.09,34.62,640.97,193.89,91,89.26,91.49,102.62,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,종로구,11110,단독다가구,103816.35,154.96,1059.11,320.38,26,20100.0,58.56,365.19,110.47,70,19.36,37.79,34.48,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,종로구,11110,아파트,95949.72,90.99,1040.76,314.83,36,47338.14,72.05,672.49,203.43,59,49.34,79.18,64.62,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,종로구,11110,연립다세대,32883.33,57.84,590.91,178.75,54,29502.72,65.99,460.21,139.21,46,89.72,114.09,77.88,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,종로구,11110,오피스텔,28101.15,38.32,731.34,221.23,40,17525.0,22.06,814.27,246.32,46,62.36,57.57,111.34,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,중구,11140,단독다가구,127024.19,154.68,1587.05,480.08,16,14489.58,41.2,369.79,111.86,48,11.41,26.64,23.3,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,중구,11140,아파트,102530.77,88.4,1177.62,356.23,52,50145.82,65.62,843.33,255.11,101,48.91,74.23,71.61,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,중구,11140,연립다세대,39676.92,53.83,783.53,237.02,26,25045.25,41.09,714.7,216.2,59,63.12,76.33,91.22,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,중구,11140,오피스텔,29454.35,39.1,702.69,212.56,23,24180.62,35.22,724.0,219.01,53,82.1,90.08,103.03,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,중랑구,11260,단독다가구,91474.81,203.5,528.95,160.01,52,11284.58,43.19,278.74,84.32,333,12.34,21.22,52.7,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,중랑구,11260,아파트,53694.23,67.44,811.28,245.41,104,29506.48,56.78,605.12,183.05,254,54.95,84.19,74.59,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,중랑구,11260,연립다세대,26763.43,46.19,602.21,182.17,216,21733.44,36.27,669.69,202.58,260,81.21,78.52,111.21,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,9,중랑구,11260,오피스텔,16616.67,38.41,442.72,133.92,6,19527.68,28.97,701.13,212.09,56,117.52,75.42,158.37,0.5,3.6,101.1,100.0,100.5,119.3338161
2020,10,강남구,11680,단독다가구,672825.0,501.23,1822.71,551.37,20,22228.24,51.37,447.76,135.45,170,3.3,10.25,24.57,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강남구,11680,아파트,191623.99,90.45,2144.75,648.79,197,84603.48,82.38,1033.84,312.74,876,44.15,91.08,48.2,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강남구,11680,연립다세대,56555.15,49.34,1228.36,371.58,107,33661.21,46.25,824.98,249.56,270,59.52,93.74,67.16,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강남구,11680,오피스텔,46463.83,38.36,1234.84,373.54,129,24557.76,30.16,827.45,250.3,117,52.85,78.62,67.01,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강동구,11740,단독다가구,111815.81,243.36,465.98,140.96,31,13390.31,46.23,310.76,94.0,258,11.98,19.0,66.69,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강동구,11740,아파트,87667.95,72.69,1243.56,376.18,195,47568.29,71.5,691.9,209.3,589,54.26,98.36,55.64,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강동구,11740,연립다세대,31094.49,44.84,740.76,224.08,263,22840.81,39.89,652.12,197.27,397,73.46,88.96,88.03,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강동구,11740,오피스텔,22344.66,26.47,912.72,276.1,67,18525.25,25.65,757.61,229.18,101,82.91,96.9,83.01,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강북구,11305,단독다가구,61654.83,146.49,549.62,166.26,60,8215.77,40.13,217.33,65.74,149,13.33,27.39,39.54,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강북구,11305,아파트,52321.95,60.58,888.81,268.86,123,35586.46,73.3,510.0,154.27,139,68.01,121.0,57.38,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강북구,11305,연립다세대,20941.3,46.05,477.36,144.4,364,17043.75,47.88,381.07,115.27,100,81.39,103.97,79.83,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강북구,11305,오피스텔,15882.06,30.0,562.46,170.15,17,16380.0,34.29,460.86,139.41,5,103.14,114.3,81.94,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강서구,11500,단독다가구,130961.14,235.0,646.14,195.46,22,11296.67,47.87,254.77,77.07,156,8.63,20.37,39.43,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강서구,11500,아파트,72637.85,72.98,1026.81,310.61,330,36187.0,67.14,542.68,164.16,756,49.82,92.0,52.85,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강서구,11500,연립다세대,22379.55,43.48,563.26,170.38,423,20661.53,40.37,578.3,174.94,612,92.32,92.85,102.67,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,강서구,11500,오피스텔,19584.61,32.38,646.7,195.63,98,18385.87,26.83,720.09,217.83,463,93.88,82.86,111.35,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,관악구,11620,단독다가구,125201.43,276.03,468.64,141.76,28,11420.44,34.41,408.72,123.64,533,9.12,12.47,87.21,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,관악구,11620,아파트,63991.8,72.17,922.36,279.01,128,40314.8,72.39,580.81,175.69,245,63.0,100.3,62.97,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,관악구,11620,연립다세대,27181.96,47.28,611.67,185.03,183,21140.2,40.06,606.64,183.51,241,77.77,84.73,99.18,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,관악구,11620,오피스텔,16455.68,24.52,689.07,208.44,22,15470.67,22.78,749.81,226.82,75,94.01,92.9,108.81,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,광진구,11215,단독다가구,149415.97,252.54,679.83,205.65,36,15029.85,42.53,381.59,115.43,355,10.06,16.84,56.13,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,광진구,11215,아파트,116493.66,91.3,1304.76,394.69,71,60390.27,82.08,749.48,226.72,226,51.84,89.9,57.44,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,광진구,11215,연립다세대,32576.6,48.99,717.17,216.94,156,24255.47,39.8,696.48,210.69,256,74.46,81.24,97.12,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,광진구,11215,오피스텔,26697.5,37.89,680.48,205.84,20,19721.98,21.9,969.08,293.14,48,73.87,57.8,142.41,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,구로구,11530,단독다가구,81642.11,182.27,399.5,120.85,19,9315.44,36.94,284.61,86.09,183,11.41,20.27,71.24,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,구로구,11530,아파트,53159.19,65.99,781.0,236.25,234,34434.08,69.48,504.68,152.67,357,64.78,105.29,64.62,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,구로구,11530,연립다세대,21120.35,45.0,493.26,149.21,231,19776.79,42.79,537.12,162.48,224,93.64,95.09,108.89,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,구로구,11530,오피스텔,23589.57,44.89,525.3,158.9,69,18900.55,36.98,566.01,171.22,91,80.12,82.38,107.75,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,금천구,11545,단독다가구,83165.22,230.46,381.72,115.47,23,9324.27,38.09,270.51,81.83,128,11.21,16.53,70.87,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,금천구,11545,아파트,49000.0,69.31,736.87,222.9,68,33261.67,63.5,578.94,175.13,153,67.88,91.62,78.57,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,금천구,11545,연립다세대,23639.7,43.88,580.61,175.63,165,20458.33,38.28,609.85,184.48,174,86.54,87.24,105.04,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,금천구,11545,오피스텔,22497.68,29.27,780.82,236.2,95,16979.87,26.51,670.82,202.92,78,75.47,90.57,85.91,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,노원구,11350,단독다가구,75507.14,196.04,792.71,239.79,14,9150.0,43.98,242.93,73.49,99,12.12,22.43,30.65,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,노원구,11350,아파트,58148.99,63.38,944.14,285.6,396,28639.38,62.02,451.19,136.48,922,49.25,97.85,47.79,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,노원구,11350,연립다세대,21860.71,51.01,433.4,131.1,98,16739.86,46.71,395.16,119.53,69,76.58,91.57,91.18,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,노원구,11350,오피스텔,18016.67,41.69,421.67,127.56,18,14904.17,40.27,360.65,109.1,12,82.72,96.59,85.53,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,도봉구,11320,단독다가구,66740.77,225.09,350.18,105.93,26,8561.42,44.98,204.6,61.89,127,12.83,19.98,58.43,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,도봉구,11320,아파트,49204.88,68.59,735.52,222.5,205,27246.94,66.54,406.99,123.11,299,55.37,97.01,55.33,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,도봉구,11320,연립다세대,17581.14,47.07,378.81,114.59,220,16426.42,44.15,395.73,119.71,123,93.43,93.8,104.47,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,도봉구,11320,오피스텔,24086.36,39.97,666.17,201.52,22,18309.95,37.46,522.96,158.19,19,76.02,93.72,78.5,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,동대문구,11230,단독다가구,80874.95,124.95,909.01,274.98,43,11810.33,39.58,315.32,95.38,230,14.6,31.68,34.69,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,동대문구,11230,아파트,69906.42,66.28,1071.61,324.16,162,41597.91,70.99,635.14,192.13,319,59.51,107.11,59.27,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,동대문구,11230,연립다세대,33848.1,48.6,749.76,226.8,79,21340.65,40.62,612.99,185.43,92,63.05,83.58,81.76,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,동대문구,11230,오피스텔,19043.65,28.93,695.31,210.33,23,17234.35,24.7,738.84,223.5,77,90.5,85.38,106.26,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,동작구,11590,단독다가구,146368.74,188.27,1125.56,340.48,35,12615.24,37.6,414.22,125.3,368,8.62,19.97,36.8,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,동작구,11590,아파트,102004.53,79.72,1314.74,397.71,155,54692.75,77.59,716.19,216.65,414,53.62,97.33,54.47,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,동작구,11590,연립다세대,34200.58,51.46,716.81,216.83,173,24184.21,47.4,580.7,175.66,229,70.71,92.11,81.01,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,동작구,11590,오피스텔,27289.29,40.83,716.26,216.67,14,23077.78,34.93,723.79,218.94,27,84.57,85.55,101.05,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,마포구,11440,단독다가구,189660.0,221.18,1078.59,326.28,30,15575.37,41.85,396.79,120.03,177,8.21,18.92,36.79,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,마포구,11440,아파트,107708.67,77.51,1422.26,430.23,188,57348.08,75.49,756.85,228.95,437,53.24,97.39,53.21,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,마포구,11440,연립다세대,33272.03,47.6,760.94,230.19,143,22568.08,40.8,625.09,189.09,289,67.83,85.71,82.15,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,마포구,11440,오피스텔,26927.69,34.46,780.84,236.2,65,19424.62,25.78,790.52,239.13,159,72.14,74.81,101.24,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,서대문구,11410,단독다가구,82398.72,144.83,703.13,212.7,29,12585.87,44.54,310.04,93.79,138,15.27,30.75,44.09,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,서대문구,11410,아파트,83175.88,77.18,1101.84,333.31,170,45890.61,72.13,660.85,199.91,260,55.17,93.46,59.98,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,서대문구,11410,연립다세대,28024.09,55.61,521.48,157.75,149,20988.19,49.17,473.42,143.21,108,74.89,88.42,90.78,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,서대문구,11410,오피스텔,19688.84,28.12,708.41,214.29,25,19756.25,33.63,642.21,194.27,32,100.34,119.59,90.66,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,서초구,11650,단독다가구,553333.33,486.33,1984.45,600.29,15,22621.46,53.96,447.28,135.3,99,4.09,11.1,22.54,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,서초구,11650,아파트,191157.34,95.61,2134.25,645.61,218,86521.83,85.65,1026.57,310.54,706,45.26,89.58,48.1,0.5,3.7,101.8,100.6,100.6,125.0181028
2020,10,서초구,11650,연립다세대,71961.38,64.24,1223.58,370.13,112,34295.95,47.36,804.95,243.5,285,47.66,73.72,65.79,0.5,3.7,101.8,100.6,100.6,125.0181028
