,Year,Month,Region_Name,Region_Code,Building_Use,Sell_Price,Sell_BA,Sell_Count,JS_Price,JS_BA,JS_Count,CR,IR,UR,LC_index,CA_index,TC_index,SDT_index,Crime_Rates,School_Counts,Subway_Counts,Univ_Counts,Park_Counts
7580,2020,2,중구,11140,단독다가구,93382.22,77.58,18,13425.4,43.58,63,14.38,1.25,4.1,98.6,101.0,99.5,109.6879536,2533.52,31,23,2,4
7581,2020,2,중구,11140,아파트,87795.84,82.01,95,48121.76,75.2,160,54.81,1.25,4.1,98.6,101.0,99.5,109.6879536,2533.52,31,23,2,4
7582,2020,2,중구,11140,연립다세대,24613.33,43.7,30,22171.45,41.07,62,90.08,1.25,4.1,98.6,101.0,99.5,109.6879536,2533.52,31,23,2,4
7583,2020,2,중구,11140,오피스텔,33219.07,46.03,28,20374.21,33.22,38,61.33,1.25,4.1,98.6,101.0,99.5,109.6879536,2533.52,31,23,2,4
7584,2020,3,중구,11140,단독다가구,79645.83,92.05,12,13762.79,39.02,43,17.28,0.75,4.2,98.5,100.1,99.4,108.3393764,2533.52,31,23,2,4
7585,2020,3,중구,11140,아파트,75525.0,77.88,62,47325.2,72.01,122,62.66,0.75,4.2,98.5,100.1,99.4,108.3393764,2533.52,31,23,2,4
7586,2020,3,중구,11140,연립다세대,41430.53,63.27,19,22193.94,41.72,33,53.57,0.75,4.2,98.5,100.1,99.4,108.3393764,2533.52,31,23,2,4
7587,2020,3,중구,11140,오피스텔,24599.75,32.49,16,23084.74,37.08,38,93.84,0.75,4.2,98.5,100.1,99.4,108.3393764,2533.52,31,23,2,4
7588,2020,4,중구,11140,단독다가구,107828.89,142.16,18,13312.73,42.17,55,12.35,0.75,4.2,98.5,99.2,99.4,106.8940493,2533.52,31,23,2,4
7589,2020,4,중구,11140,아파트,83017.14,79.18,35,48883.08,72.68,105,58.88,0.75,4.2,98.5,99.2,99.4,106.8940493,2533.52,31,23,2,4
7590,2020,4,중구,11140,연립다세대,32389.47,46.68,19,22682.61,38.87,23,70.03,0.75,4.2,98.5,99.2,99.4,106.8940493,2533.52,31,23,2,4
7591,2020,4,중구,11140,오피스텔,32784.21,48.45,19,21740.28,35.77,36,66.31,0.75,4.2,98.5,99.2,99.4,106.8940493,2533.52,31,23,2,4
7592,2020,5,중구,11140,단독다가구,72635.88,58.26,17,13767.0,44.93,50,18.95,0.5,4.5,98.5,98.3,99.5,104.1001451,2533.52,31,23,2,4
7593,2020,5,중구,11140,아파트,87823.21,83.88,56,46186.97,70.75,128,52.59,0.5,4.5,98.5,98.3,99.5,104.1001451,2533.52,31,23,2,4
7594,2020,5,중구,11140,연립다세대,39962.5,60.55,24,20441.82,39.86,55,51.15,0.5,4.5,98.5,98.3,99.5,104.1001451,2533.52,31,23,2,4
7595,2020,5,중구,11140,오피스텔,25400.0,34.47,12,24101.85,34.28,27,94.89,0.5,4.5,98.5,98.3,99.5,104.1001451,2533.52,31,23,2,4
7596,2020,6,중구,11140,단독다가구,104829.17,118.88,24,12970.59,40.14,51,12.37,0.5,4.3,99.0,98.5,99.8,112.9172714,2533.52,31,23,2,4
7597,2020,6,중구,11140,아파트,93061.18,85.22,169,48507.84,69.02,160,52.12,0.5,4.3,99.0,98.5,99.8,112.9172714,2533.52,31,23,2,4
7598,2020,6,중구,11140,연립다세대,33929.27,55.29,41,20452.83,42.5,53,60.28,0.5,4.3,99.0,98.5,99.8,112.9172714,2533.52,31,23,2,4
7599,2020,6,중구,11140,오피스텔,30393.22,44.22,23,20850.6,31.64,42,68.6,0.5,4.3,99.0,98.5,99.8,112.9172714,2533.52,31,23,2,4
7600,2020,7,중구,11140,단독다가구,101694.48,106.67,23,14558.0,44.33,50,14.32,0.5,4.0,99.6,98.8,100.0,117.4511224,2533.52,31,23,2,4
7601,2020,7,중구,11140,아파트,94443.31,86.47,142,46241.33,66.03,156,48.96,0.5,4.0,99.6,98.8,100.0,117.4511224,2533.52,31,23,2,4
7602,2020,7,중구,11140,연립다세대,38127.63,54.3,38,21232.89,34.66,76,55.69,0.5,4.0,99.6,98.8,100.0,117.4511224,2533.52,31,23,2,4
7603,2020,7,중구,11140,오피스텔,33567.47,44.95,30,22804.91,33.06,56,67.94,0.5,4.0,99.6,98.8,100.0,117.4511224,2533.52,31,23,2,4
7604,2020,8,중구,11140,단독다가구,209393.15,171.07,13,13007.84,38.57,51,6.21,0.5,3.1,100.4,99.3,100.2,120.7096307,2533.52,31,23,2,4
7605,2020,8,중구,11140,아파트,97012.33,82.88,73,48572.44,69.44,124,50.07,0.5,3.1,100.4,99.3,100.2,120.7096307,2533.52,31,23,2,4
7606,2020,8,중구,11140,연립다세대,38288.33,60.28,30,25077.56,36.84,82,65.5,0.5,3.1,100.4,99.3,100.2,120.7096307,2533.52,31,23,2,4
7607,2020,8,중구,11140,오피스텔,28459.1,35.21,29,20393.75,28.12,68,71.66,0.5,3.1,100.4,99.3,100.2,120.7096307,2533.52,31,23,2,4
7608,2020,9,중구,11140,단독다가구,127024.19,154.68,16,14489.58,41.2,48,11.41,0.5,3.6,101.1,100.0,100.5,119.3338161,2533.52,31,23,2,4
7609,2020,9,중구,11140,아파트,102530.77,88.4,52,50145.82,65.62,101,48.91,0.5,3.6,101.1,100.0,100.5,119.3338161,2533.52,31,23,2,4
7610,2020,9,중구,11140,연립다세대,39676.92,53.83,26,25045.25,41.09,59,63.12,0.5,3.6,101.1,100.0,100.5,119.3338161,2533.52,31,23,2,4
7611,2020,9,중구,11140,오피스텔,29454.35,39.1,23,24180.62,35.22,53,82.1,0.5,3.6,101.1,100.0,100.5,119.3338161,2533.52,31,23,2,4
7612,2020,10,중구,11140,단독다가구,72037.5,92.65,12,15711.36,51.29,44,21.81,0.5,3.7,101.8,100.6,100.6,125.0181028,2533.52,31,23,2,4
7613,2020,10,중구,11140,아파트,92770.0,76.5,70,50305.56,72.13,117,54.23,0.5,3.7,101.8,100.6,100.6,125.0181028,2533.52,31,23,2,4
7614,2020,10,중구,11140,연립다세대,34413.33,42.5,30,21581.25,35.87,56,62.71,0.5,3.7,101.8,100.6,100.6,125.0181028,2533.52,31,23,2,4
7615,2020,10,중구,11140,오피스텔,26075.81,32.73,21,23966.81,34.86,47,91.91,0.5,3.7,101.8,100.6,100.6,125.0181028,2533.52,31,23,2,4
7616,2020,11,중구,11140,단독다가구,69149.5,79.47,20,14549.02,45.44,51,21.04,0.5,3.4,102.6,101.3,100.8,128.8196959,2533.52,31,23,2,4
7617,2020,11,중구,11140,아파트,105065.82,83.17,79,52686.49,70.24,111,50.15,0.5,3.4,102.6,101.3,100.8,128.8196959,2533.52,31,23,2,4
7618,2020,11,중구,11140,연립다세대,36334.78,47.04,23,21025.0,33.22,56,57.86,0.5,3.4,102.6,101.3,100.8,128.8196959,2533.52,31,23,2,4
7619,2020,11,중구,11140,오피스텔,36077.69,50.01,26,23213.57,31.63,35,64.34,0.5,3.4,102.6,101.3,100.8,128.8196959,2533.52,31,23,2,4
7620,2020,12,중구,11140,단독다가구,104331.77,116.16,22,15615.0,45.53,40,14.97,0.5,4.1,103.1,101.5,101.1,133.5264301,2533.52,31,23,2,4
7621,2020,12,중구,11140,아파트,103763.53,80.91,85,50159.49,67.77,125,48.34,0.5,4.1,103.1,101.5,101.1,133.5264301,2533.52,31,23,2,4
7622,2020,12,중구,11140,연립다세대,37719.05,53.34,42,24703.29,41.98,38,65.49,0.5,4.1,103.1,101.5,101.1,133.5264301,2533.52,31,23,2,4
7623,2020,12,중구,11140,오피스텔,34227.96,36.84,48,21518.95,30.15,38,62.87,0.5,4.1,103.1,101.5,101.1,133.5264301,2533.52,31,23,2,4
7624,2021,1,중구,11140,단독다가구,126843.75,155.41,16,15711.54,40.99,52,12.39,0.5,5.7,103.8,101.3,101.4,131.173063,2170.93,31,23,2,4
7625,2021,1,중구,11140,아파트,104023.19,81.71,69,50548.32,66.69,114,48.59,0.5,5.7,103.8,101.3,101.4,131.173063,2170.93,31,23,2,4
7626,2021,1,중구,11140,연립다세대,30975.0,50.23,32,21416.35,35.67,52,69.14,0.5,5.7,103.8,101.3,101.4,131.173063,2170.93,31,23,2,4
7627,2021,1,중구,11140,오피스텔,34071.74,40.25,23,21263.27,29.71,52,62.41,0.5,5.7,103.8,101.3,101.4,131.173063,2170.93,31,23,2,4
7628,2021,2,중구,11140,단독다가구,129416.67,179.84,12,16095.0,47.55,50,12.44,0.5,4.9,104.3,101.6,101.7,126.2853005,2170.93,31,23,2,4
7629,2021,2,중구,11140,아파트,60418.45,46.42,103,51753.68,67.38,125,85.66,0.5,4.9,104.3,101.6,101.7,126.2853005,2170.93,31,23,2,4
7630,2021,2,중구,11140,연립다세대,33680.43,49.52,23,21367.92,39.29,53,63.44,0.5,4.9,104.3,101.6,101.7,126.2853005,2170.93,31,23,2,4
7631,2021,2,중구,11140,오피스텔,31944.03,38.32,31,24319.61,30.51,51,76.13,0.5,4.9,104.3,101.6,101.7,126.2853005,2170.93,31,23,2,4
7632,2021,3,중구,11140,단독다가구,121659.29,166.92,17,16326.23,45.55,61,13.42,0.5,4.3,104.9,102.3,102.2,119.4605358,2170.93,31,23,2,4
7633,2021,3,중구,11140,아파트,90151.96,76.59,51,46153.0,58.92,112,51.19,0.5,4.3,104.9,102.3,102.2,119.4605358,2170.93,31,23,2,4
7634,2021,3,중구,11140,연립다세대,30196.67,45.86,30,20823.64,36.74,59,68.96,0.5,4.3,104.9,102.3,102.2,119.4605358,2170.93,31,23,2,4
7635,2021,3,중구,11140,오피스텔,34188.89,39.77,27,24552.78,34.34,54,71.82,0.5,4.3,104.9,102.3,102.2,119.4605358,2170.93,31,23,2,4
7636,2021,4,중구,11140,단독다가구,151588.53,149.59,15,14693.33,50.69,60,9.69,0.5,4.0,105.6,103.4,102.7,109.7212165,2170.93,31,23,2,4
7637,2021,4,중구,11140,아파트,97309.32,76.14,59,53549.89,64.39,135,55.03,0.5,4.0,105.6,103.4,102.7,109.7212165,2170.93,31,23,2,4
7638,2021,4,중구,11140,연립다세대,31618.42,45.09,38,21532.86,36.91,56,68.1,0.5,4.0,105.6,103.4,102.7,109.7212165,2170.93,31,23,2,4
7639,2021,4,중구,11140,오피스텔,26175.0,33.59,30,22311.03,29.62,34,85.24,0.5,4.0,105.6,103.4,102.7,109.7212165,2170.93,31,23,2,4
7640,2021,5,중구,11140,단독다가구,192374.75,204.83,16,16407.55,48.94,53,8.53,0.5,4.0,106.3,103.7,103.2,110.2824041,2170.93,31,23,2,4
7641,2021,5,중구,11140,아파트,88056.72,68.01,67,55847.35,69.54,140,63.42,0.5,4.0,106.3,103.7,103.2,110.2824041,2170.93,31,23,2,4
7642,2021,5,중구,11140,연립다세대,27235.48,41.11,31,23858.61,37.37,72,87.6,0.5,4.0,106.3,103.7,103.2,110.2824041,2170.93,31,23,2,4
7643,2021,5,중구,11140,오피스텔,22738.64,30.89,22,21728.33,28.03,75,95.56,0.5,4.0,106.3,103.7,103.2,110.2824041,2170.93,31,23,2,4
7644,2021,6,중구,11140,단독다가구,219749.92,293.23,13,19554.17,57.42,36,8.9,0.5,3.8,106.9,103.8,103.4,117.2338885,2170.93,31,23,2,4
7645,2021,6,중구,11140,아파트,93567.86,70.24,56,61355.94,72.88,128,65.57,0.5,3.8,106.9,103.8,103.4,117.2338885,2170.93,31,23,2,4
7646,2021,6,중구,11140,연립다세대,31759.26,42.85,27,21807.25,38.52,69,68.66,0.5,3.8,106.9,103.8,103.4,117.2338885,2170.93,31,23,2,4
7647,2021,6,중구,11140,오피스텔,25453.57,32.55,28,22228.24,27.83,54,87.33,0.5,3.8,106.9,103.8,103.4,117.2338885,2170.93,31,23,2,4
7648,2021,7,중구,11140,단독다가구,142256.0,141.94,19,13806.48,44.74,54,9.71,0.5,3.2,107.1,104.0,103.7,119.982699,2170.93,31,23,2,4
7649,2021,7,중구,11140,아파트,108762.07,76.48,58,58144.28,65.81,145,53.46,0.5,3.2,107.1,104.0,103.7,119.982699,2170.93,31,23,2,4
7650,2021,7,중구,11140,연립다세대,32458.53,45.36,34,22995.5,33.96,100,70.85,0.5,3.2,107.1,104.0,103.7,119.982699,2170.93,31,23,2,4
7651,2021,7,중구,11140,오피스텔,27425.0,37.96,28,23743.76,31.81,38,86.58,0.5,3.2,107.1,104.0,103.7,119.982699,2170.93,31,23,2,4
7652,2021,8,중구,11140,단독다가구,139045.45,130.41,11,14735.11,40.76,47,10.6,0.75,2.6,107.2,104.1,104.1,121.2514418,2170.93,31,23,2,4
7653,2021,8,중구,11140,아파트,100576.84,75.33,55,54490.93,68.36,124,54.18,0.75,2.6,107.2,104.1,104.1,121.2514418,2170.93,31,23,2,4
7654,2021,8,중구,11140,연립다세대,33680.77,46.03,26,24209.72,33.17,71,71.88,0.75,2.6,107.2,104.1,104.1,121.2514418,2170.93,31,23,2,4
7655,2021,8,중구,11140,오피스텔,28168.52,32.16,33,22954.16,29.06,50,81.49,0.75,2.6,107.2,104.1,104.1,121.2514418,2170.93,31,23,2,4
7656,2021,9,중구,11140,단독다가구,129050.0,134.05,8,13589.19,39.88,37,10.53,0.75,2.7,107.1,104.3,104.5,119.8385236,2170.93,31,23,2,4
7657,2021,9,중구,11140,아파트,96717.14,67.96,35,57798.55,74.11,69,59.76,0.75,2.7,107.1,104.3,104.5,119.8385236,2170.93,31,23,2,4
7658,2021,9,중구,11140,연립다세대,30137.1,38.96,31,24213.75,35.12,56,80.35,0.75,2.7,107.1,104.3,104.5,119.8385236,2170.93,31,23,2,4
7659,2021,9,중구,11140,오피스텔,21872.91,29.64,22,22976.97,29.17,38,105.05,0.75,2.7,107.1,104.3,104.5,119.8385236,2170.93,31,23,2,4
7660,2021,10,중구,11140,단독다가구,152780.0,164.86,5,18053.26,45.32,46,11.82,0.75,2.8,107.1,104.8,105.2,108.2660515,2170.93,31,23,2,4
7661,2021,10,중구,11140,아파트,120072.92,82.02,24,59349.58,74.63,93,49.43,0.75,2.8,107.1,104.8,105.2,108.2660515,2170.93,31,23,2,4
7662,2021,10,중구,11140,연립다세대,33651.85,47.72,27,21961.25,37.18,44,65.26,0.75,2.8,107.1,104.8,105.2,108.2660515,2170.93,31,23,2,4
7663,2021,10,중구,11140,오피스텔,29978.82,28.85,76,22105.77,27.55,65,73.74,0.75,2.8,107.1,104.8,105.2,108.2660515,2170.93,31,23,2,4
7664,2021,11,중구,11140,단독다가구,101825.0,150.65,8,14659.78,49.64,46,14.4,1.0,2.6,107.1,105.3,105.7,100.1345636,2170.93,31,23,2,4
7665,2021,11,중구,11140,아파트,75864.71,59.07,17,52451.96,66.67,92,69.14,1.0,2.6,107.1,105.3,105.7,100.1345636,2170.93,31,23,2,4
7666,2021,11,중구,11140,연립다세대,43623.68,58.07,19,22233.16,36.3,49,50.97,1.0,2.6,107.1,105.3,105.7,100.1345636,2170.93,31,23,2,4
7667,2021,11,중구,11140,오피스텔,31039.47,37.26,38,27345.75,31.91,53,88.1,1.0,2.6,107.1,105.3,105.7,100.1345636,2170.93,31,23,2,4
7668,2021,12,중구,11140,단독다가구,132753.86,142.67,14,15472.06,52.79,34,11.65,1.0,3.5,107.3,106.2,106.3,94.65590158,2170.93,31,23,2,4
7669,2021,12,중구,11140,아파트,70910.0,57.7,20,53824.26,68.65,80,75.91,1.0,3.5,107.3,106.2,106.3,94.65590158,2170.93,31,23,2,4
7670,2021,12,중구,11140,연립다세대,36234.48,52.54,29,25184.88,37.34,43,69.51,1.0,3.5,107.3,106.2,106.3,94.65590158,2170.93,31,23,2,4
7671,2021,12,중구,11140,오피스텔,24544.69,32.6,39,25500.64,30.67,39,103.89,1.0,3.5,107.3,106.2,106.3,94.65590158,2170.93,31,23,2,4
7672,2014,1,중랑구,11260,단독다가구,50843.18,188.38,67,7928.33,51.76,233,15.59,2.5,3.4,78.9,85.3,82.5,120.5908684,1264.26,48,8,1,6
7673,2014,1,중랑구,11260,아파트,28547.03,71.57,182,20439.37,74.61,296,71.6,2.5,3.4,78.9,85.3,82.5,120.5908684,1264.26,48,8,1,6
7674,2014,1,중랑구,11260,연립다세대,18895.83,52.38,72,11730.97,47.31,113,62.08,2.5,3.4,78.9,85.3,82.5,120.5908684,1264.26,48,8,1,6
7675,2014,1,중랑구,11260,오피스텔,14928.57,40.54,7,10285.71,39.01,7,68.9,2.5,3.4,78.9,85.3,82.5,120.5908684,1264.26,48,8,1,6
7676,2014,2,중랑구,11260,단독다가구,53879.82,180.21,57,7966.87,52.0,418,14.79,2.5,4.5,79.2,85.6,82.7,121.038496,1264.26,48,8,1,6
7677,2014,2,중랑구,11260,아파트,28895.72,71.0,304,19855.29,72.35,338,68.71,2.5,4.5,79.2,85.6,82.7,121.038496,1264.26,48,8,1,6
7678,2014,2,중랑구,11260,연립다세대,18086.5,47.69,100,11982.17,47.67,129,66.25,2.5,4.5,79.2,85.6,82.7,121.038496,1264.26,48,8,1,6
7679,2014,2,중랑구,11260,오피스텔,17285.29,43.38,17,8277.78,32.45,9,47.89,2.5,4.5,79.2,85.6,82.7,121.038496,1264.26,48,8,1,6
7680,2014,3,중랑구,11260,단독다가구,47784.03,171.6,73,8077.21,51.09,476,16.9,2.5,3.9,79.4,85.9,83.0,120.2775291,1264.26,48,8,1,6
7681,2014,3,중랑구,11260,아파트,28276.76,70.66,276,18083.12,72.8,464,63.95,2.5,3.9,79.4,85.9,83.0,120.2775291,1264.26,48,8,1,6
7682,2014,3,중랑구,11260,연립다세대,19108.02,50.97,162,11869.86,51.76,146,62.12,2.5,3.9,79.4,85.9,83.0,120.2775291,1264.26,48,8,1,6
7683,2014,3,중랑구,11260,오피스텔,14768.75,41.38,8,8166.67,30.83,6,55.3,2.5,3.9,79.4,85.9,83.0,120.2775291,1264.26,48,8,1,6
7684,2014,4,중랑구,11260,단독다가구,48540.49,165.86,55,7990.2,51.8,449,16.46,2.5,3.8,79.6,86.0,83.4,114.3688451,1264.26,48,8,1,6
7685,2014,4,중랑구,11260,아파트,28283.53,71.81,192,19534.98,71.53,266,69.07,2.5,3.8,79.6,86.0,83.4,114.3688451,1264.26,48,8,1,6
7686,2014,4,중랑구,11260,연립다세대,19786.11,47.71,126,11779.34,50.8,121,59.53,2.5,3.8,79.6,86.0,83.4,114.3688451,1264.26,48,8,1,6
7687,2014,4,중랑구,11260,오피스텔,10562.5,28.0,4,9714.29,36.24,7,91.97,2.5,3.8,79.6,86.0,83.4,114.3688451,1264.26,48,8,1,6
7688,2014,5,중랑구,11260,단독다가구,46939.4,170.69,68,8025.06,50.18,407,17.1,2.5,3.5,79.7,85.9,83.6,110.2506714,1264.26,48,8,1,6
7689,2014,5,중랑구,11260,아파트,29146.11,73.56,158,20521.07,72.15,255,70.41,2.5,3.5,79.7,85.9,83.6,110.2506714,1264.26,48,8,1,6
7690,2014,5,중랑구,11260,연립다세대,19090.84,52.04,107,11470.28,51.11,106,60.08,2.5,3.5,79.7,85.9,83.6,110.2506714,1264.26,48,8,1,6
7691,2014,5,중랑구,11260,오피스텔,10941.25,32.4,8,11388.89,39.41,9,104.09,2.5,3.5,79.7,85.9,83.6,110.2506714,1264.26,48,8,1,6
7692,2014,6,중랑구,11260,단독다가구,45577.91,190.43,43,8465.06,53.01,342,18.57,2.5,3.5,79.9,86.1,83.7,109.8478066,1264.26,48,8,1,6
7693,2014,6,중랑구,11260,아파트,28526.83,72.84,194,20624.62,70.78,222,72.3,2.5,3.5,79.9,86.1,83.7,109.8478066,1264.26,48,8,1,6
7694,2014,6,중랑구,11260,연립다세대,16810.53,44.4,95,12170.94,47.96,117,72.4,2.5,3.5,79.9,86.1,83.7,109.8478066,1264.26,48,8,1,6
7695,2014,6,중랑구,11260,오피스텔,14571.76,38.62,17,7700.0,32.24,10,52.84,2.5,3.5,79.9,86.1,83.7,109.8478066,1264.26,48,8,1,6
7696,2014,7,중랑구,11260,단독다가구,47484.69,159.98,49,8424.98,49.76,331,17.74,2.5,3.4,80.1,86.3,83.9,111.4592659,1264.26,48,8,1,6
7697,2014,7,중랑구,11260,아파트,28150.96,71.66,361,21581.46,76.14,200,76.66,2.5,3.4,80.1,86.3,83.9,111.4592659,1264.26,48,8,1,6
7698,2014,7,중랑구,11260,연립다세대,19396.84,52.71,95,12637.61,44.92,109,65.15,2.5,3.4,80.1,86.3,83.9,111.4592659,1264.26,48,8,1,6
7699,2014,7,중랑구,11260,오피스텔,17775.0,45.88,2,8783.33,33.02,6,49.41,2.5,3.4,80.1,86.3,83.9,111.4592659,1264.26,48,8,1,6
7700,2014,8,중랑구,11260,단독다가구,46855.0,158.52,57,8236.25,49.71,331,17.58,2.25,3.3,80.5,86.6,84.2,111.5487914,1264.26,48,8,1,6
7701,2014,8,중랑구,11260,아파트,33932.79,81.23,481,21439.38,73.83,232,63.18,2.25,3.3,80.5,86.6,84.2,111.5487914,1264.26,48,8,1,6
7702,2014,8,중랑구,11260,연립다세대,19025.41,45.22,98,12974.0,49.17,125,68.19,2.25,3.3,80.5,86.6,84.2,111.5487914,1264.26,48,8,1,6
7703,2014,8,중랑구,11260,오피스텔,12925.0,35.1,2,12537.5,42.24,8,97.0,2.25,3.3,80.5,86.6,84.2,111.5487914,1264.26,48,8,1,6
7704,2014,9,중랑구,11260,단독다가구,49693.81,166.75,70,8432.8,49.26,375,16.97,2.25,3.1,80.8,86.6,84.5,114.4583706,1264.26,48,8,1,6
7705,2014,9,중랑구,11260,아파트,31117.01,75.02,328,21764.09,74.2,225,69.94,2.25,3.1,80.8,86.6,84.5,114.4583706,1264.26,48,8,1,6
7706,2014,9,중랑구,11260,연립다세대,18606.84,46.12,154,12091.06,47.74,123,64.98,2.25,3.1,80.8,86.6,84.5,114.4583706,1264.26,48,8,1,6
7707,2014,9,중랑구,11260,오피스텔,18228.6,47.14,10,8625.0,22.4,4,47.32,2.25,3.1,80.8,86.6,84.5,114.4583706,1264.26,48,8,1,6
7708,2014,10,중랑구,11260,단독다가구,50286.59,171.9,80,8133.46,50.48,384,16.17,2.0,3.2,81.1,86.5,84.7,117.0098478,1264.26,48,8,1,6
7709,2014,10,중랑구,11260,아파트,31095.24,75.12,337,21603.6,72.68,229,69.48,2.0,3.2,81.1,86.5,84.7,117.0098478,1264.26,48,8,1,6
7710,2014,10,중랑구,11260,연립다세대,17963.19,43.45,163,12579.86,47.17,144,70.03,2.0,3.2,81.1,86.5,84.7,117.0098478,1264.26,48,8,1,6
7711,2014,10,중랑구,11260,오피스텔,13956.25,40.95,8,11350.0,38.27,10,81.33,2.0,3.2,81.1,86.5,84.7,117.0098478,1264.26,48,8,1,6
7712,2014,11,중랑구,11260,단독다가구,51675.73,188.27,60,8109.29,49.52,280,15.69,2.0,3.0,81.4,86.6,84.9,115.7564906,1264.26,48,8,1,6
7713,2014,11,중랑구,11260,아파트,32682.55,76.64,217,21625.86,73.85,206,66.17,2.0,3.0,81.4,86.6,84.9,115.7564906,1264.26,48,8,1,6
7714,2014,11,중랑구,11260,연립다세대,18336.14,50.96,83,12888.12,46.03,101,70.29,2.0,3.0,81.4,86.6,84.9,115.7564906,1264.26,48,8,1,6
7715,2014,11,중랑구,11260,오피스텔,15608.33,40.24,6,12500.0,41.17,3,80.09,2.0,3.0,81.4,86.6,84.9,115.7564906,1264.26,48,8,1,6
7716,2014,12,중랑구,11260,단독다가구,46679.29,152.44,56,8413.58,48.55,197,18.02,2.0,3.3,81.7,87.2,84.9,116.8755595,1264.26,48,8,1,6
7717,2014,12,중랑구,11260,아파트,31981.18,75.09,211,23240.95,76.74,187,72.67,2.0,3.3,81.7,87.2,84.9,116.8755595,1264.26,48,8,1,6
7718,2014,12,중랑구,11260,연립다세대,18861.18,48.63,85,13249.04,47.17,104,70.25,2.0,3.3,81.7,87.2,84.9,116.8755595,1264.26,48,8,1,6
7719,2014,12,중랑구,11260,오피스텔,16262.5,41.42,4,11000.0,36.6,6,67.64,2.0,3.3,81.7,87.2,84.9,116.8755595,1264.26,48,8,1,6
7720,2015,1,중랑구,11260,단독다가구,49376.62,164.88,71,8581.89,48.03,254,17.38,2.0,3.7,82.2,87.5,85.1,115.2504472,1240.5,48,8,1,6
7721,2015,1,중랑구,11260,아파트,28992.3,69.95,309,23021.51,74.64,255,79.41,2.0,3.7,82.2,87.5,85.1,115.2504472,1240.5,48,8,1,6
7722,2015,1,중랑구,11260,연립다세대,18360.28,48.05,141,13378.15,47.17,119,72.86,2.0,3.7,82.2,87.5,85.1,115.2504472,1240.5,48,8,1,6
7723,2015,1,중랑구,11260,오피스텔,18294.44,47.43,9,7500.0,27.02,4,41.0,2.0,3.7,82.2,87.5,85.1,115.2504472,1240.5,48,8,1,6
7724,2015,2,중랑구,11260,단독다가구,50709.1,170.0,68,8415.55,47.39,283,16.6,2.0,4.5,82.5,88.1,85.4,116.8157424,1240.5,48,8,1,6
7725,2015,2,중랑구,11260,아파트,29927.99,72.2,313,23523.21,74.7,209,78.6,2.0,4.5,82.5,88.1,85.4,116.8157424,1240.5,48,8,1,6
7726,2015,2,중랑구,11260,연립다세대,20137.5,52.46,132,13737.17,50.94,113,68.22,2.0,4.5,82.5,88.1,85.4,116.8157424,1240.5,48,8,1,6
7727,2015,2,중랑구,11260,오피스텔,13481.67,37.83,12,9700.0,32.5,5,71.95,2.0,4.5,82.5,88.1,85.4,116.8157424,1240.5,48,8,1,6
7728,2015,3,중랑구,11260,단독다가구,49894.68,168.37,126,8115.88,49.43,480,16.27,1.75,4.0,82.9,88.1,85.7,120.9302326,1240.5,48,8,1,6
7729,2015,3,중랑구,11260,아파트,30334.59,72.6,548,23601.28,73.02,279,77.8,1.75,4.0,82.9,88.1,85.7,120.9302326,1240.5,48,8,1,6
7730,2015,3,중랑구,11260,연립다세대,19319.74,48.47,233,12735.23,49.67,193,65.92,1.75,4.0,82.9,88.1,85.7,120.9302326,1240.5,48,8,1,6
7731,2015,3,중랑구,11260,오피스텔,16492.5,41.61,20,6500.0,35.22,3,39.41,1.75,4.0,82.9,88.1,85.7,120.9302326,1240.5,48,8,1,6
7732,2015,4,중랑구,11260,단독다가구,51618.03,179.14,159,8446.38,48.94,456,16.36,1.75,3.9,83.3,88.3,85.9,122.2271914,1240.5,48,8,1,6
7733,2015,4,중랑구,11260,아파트,30351.65,72.09,412,23512.05,73.35,213,77.47,1.75,3.9,83.3,88.3,85.9,122.2271914,1240.5,48,8,1,6
7734,2015,4,중랑구,11260,연립다세대,18571.76,48.24,205,13568.42,47.83,133,73.06,1.75,3.9,83.3,88.3,85.9,122.2271914,1240.5,48,8,1,6
7735,2015,4,중랑구,11260,오피스텔,16915.71,43.3,14,11833.33,37.56,3,69.95,1.75,3.9,83.3,88.3,85.9,122.2271914,1240.5,48,8,1,6
7736,2015,5,중랑구,11260,단독다가구,55997.45,195.79,154,8467.7,49.8,356,15.12,1.75,3.7,83.7,88.0,86.0,120.3488372,1240.5,48,8,1,6
7737,2015,5,중랑구,11260,아파트,30225.93,71.24,341,22968.22,69.81,185,75.99,1.75,3.7,83.7,88.0,86.0,120.3488372,1240.5,48,8,1,6
7738,2015,5,중랑구,11260,연립다세대,18897.77,50.0,206,13162.96,47.71,108,69.65,1.75,3.7,83.7,88.0,86.0,120.3488372,1240.5,48,8,1,6
7739,2015,5,중랑구,11260,오피스텔,19507.78,51.13,9,8500.0,29.8,2,43.57,1.75,3.7,83.7,88.0,86.0,120.3488372,1240.5,48,8,1,6
7740,2015,6,중랑구,11260,단독다가구,52689.04,179.65,175,8310.22,46.95,323,15.77,1.5,3.8,83.9,88.2,86.2,119.8121646,1240.5,48,8,1,6
7741,2015,6,중랑구,11260,아파트,31461.28,73.1,346,24210.44,74.16,158,76.95,1.5,3.8,83.9,88.2,86.2,119.8121646,1240.5,48,8,1,6
