Region_Name,Building_Age,Building_Use,JS_Price,JS_BA,Population,IR,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,Shortest_Distance_to_Subway,Shortest_Distance_to_School,Shortest_Distance_to_Univ,YearMonth,Shortest_Distance_to_Park
동대문구,0,오피스텔,50000,42.55,334024.0,1.25,3.4,107.7,107.4,107.2,89.56170704,179.3,27700.0,0.8570309528199992,407.71013198053754,367.4120622815113,1149.678923957512,202202,861.5879449626648
구로구,15,아파트,21000,59.57,421109.0,2.5,3.9,79.4,85.9,83.0,120.2775291,76.0,30780.0,1.178874327,1784.5119957149059,319.37206660067227,718.7453697683908,201403,1357.3768258185535
광진구,23,아파트,28500,84.55,365456.16,3.25,4.2,73.6,80.4,77.8,108.44174082399994,77.7,56500.0,1.564311121770002,719.9268579841732,281.80675147290384,772.9912180471448,201202,990.4524253273551
노원구,12,아파트,13000,48.6,588021.8,2.75,4.5,72.3,78.2,74.5,108.68608141599988,82.0,22025.0,0.906298920519999,430.3709666379532,304.4797168677239,377.21801528764604,201102,1736.7548058535913
서대문구,23,아파트,49600,83.38,302279.62,2.5,2.4,109.4,109.2,110.8,92.2762870961,164.0,104500.0,0.721664834999999,919.7571039480243,175.08001513171124,340.6293183340956,202209,1578.2140701462486
성동구,31,아파트,45000,126.66,296598.0,1.25,3.4,91.8,96.3,92.0,107.9063604,97.8,60650.0,0.884842554,749.4121667409502,109.30025539533425,1405.200088048032,201707,1173.9511816677427
성북구,12,아파트,37000,84.95,447099.0,1.25,3.3,88.3,93.1,89.9,115.0485437,91.6,42815.0,0.811061984,906.1227110113101,227.72544041479114,1257.9388194670648,201610,651.0065166428794
송파구,39,아파트,42000,82.61,651722.0,1.25,3.7,89.5,94.6,90.5,108.6054722,91.0,143383.33,0.830784313,455.0219700878768,140.17051455450738,3229.6036921316177,201701,971.1433191884004
성북구,0,아파트,37000,84.97,431427.0,1.5,3.9,95.7,99.7,97.9,83.64705882,122.2,77948.33,0.632663653,859.0072068887479,150.16081666605297,588.1250496007838,201907,1257.6782720195126
양천구,33,아파트,44000,70.73,450971.0,0.5,4.1,103.1,101.5,101.1,133.5264301,161.4,166041.67,0.702519327,359.99114178237556,387.2524098322692,1593.5742384955233,202012,748.286486095615
성북구,12,아파트,30000,59.99,455617.0,1.75,4.0,82.9,88.1,85.7,120.9302326,79.4,40488.89,0.884657978,344.5426953430517,221.94947272147817,1174.4370698459882,201503,1119.327824475701
강동구,1,아파트,70000,84.97,452572.21,3.25,2.3,109.7,108.9,111.8,103.99944714489992,146.8,120750.0,0.7479911293000002,534.0879316472902,161.06413479953912,5051.702802944345,202211,834.6379834766038
노원구,15,아파트,17500,49.6,580904.0,2.0,3.0,81.4,86.6,84.9,115.7564906,77.5,22560.0,0.906398023,876.471484737802,177.0745754918756,820.9469313562028,201411,1641.062830285123
노원구,35,아파트,20000,50.14,512274.0,0.5,5.7,103.8,101.3,101.4,131.173063,166.4,66675.0,0.665118284,864.8238238316717,483.5025047869395,742.6137336386188,202101,2183.3052308086976
송파구,13,오피스텔,40000,46.38,656198.0,1.5,3.5,94.7,98.5,95.7,94.44444444,122.4,45000.0,0.862203362,133.4814851016328,272.0021845647234,3410.619887308355,201810,603.5931242489672
양천구,30,아파트,45000,65.08,475845.0,1.25,3.5,87.1,92.6,89.3,115.8765653,88.0,105782.35,0.853386462,1245.6041286375068,380.5311235172233,2882.6265454431295,201607,511.925112168606
용산구,10,아파트,60000,97.24,219546.0,1.25,3.2,92.8,97.0,92.8,103.1332745,99.4,79500.0,1.660912111,580.5512035511488,291.7157998572242,1219.3137581909475,201710,1303.1784290535386
동대문구,14,아파트,43000,114.89,342485.0,1.5,4.5,93.9,98.0,94.1,94.7869102,106.1,46833.33,1.010051106,597.8026464987404,300.5009152214322,1035.450815043508,201803,1490.9841146295976
성북구,17,아파트,22000,59.58,455617.0,2.0,3.7,82.2,87.5,85.1,115.2504472,77.9,37746.75,0.884657978,653.4501883347536,132.5348767016963,1087.1394729478116,201501,216.97791882293734
성동구,17,아파트,56000,114.94,296598.0,1.25,3.2,92.8,97.0,92.8,103.1332745,99.4,61715.0,0.884842554,133.06852731409606,194.80351798426145,1791.530425894048,201710,478.8692174594149
동작구,24,아파트,29000,59.96,398747.0,1.5,3.0,85.4,90.8,87.6,123.1663685,84.8,34250.0,0.986980769,144.08661637322197,143.0765547964015,411.36303742848946,201511,421.96621810534293
성북구,6,아파트,23000,114.75,474385.09,3.25,2.9,72.9,80.0,77.1,108.22767311399994,79.4,27533.33,0.9590738781199994,1709.8185846133351,208.80596418170717,673.4549664056075,201110,868.3563641114379
서초구,8,아파트,58000,111.32,430021.3,3.25,3.0,72.8,79.7,76.9,106.40982936399992,80.0,94675.0,1.2124258591200017,1261.0434257092215,303.98558688522064,959.4303570149292,201109,2486.6265740313356
노원구,22,아파트,21000,82.68,572940.0,1.5,3.6,84.1,88.5,86.5,120.6171735,82.5,27066.67,0.887204028,1030.7486045471662,228.8672275050958,2887.0581838336284,201507,1933.631946895571
서대문구,22,아파트,25000,59.77,304796.0,1.5,3.7,93.4,97.6,93.6,100.0761035,103.0,68383.33,0.867277455,485.6781256442156,153.1846174731555,215.36930672073146,201801,957.6743947039689
중랑구,10,연립다세대,22000,32.66,386616.0,0.75,2.6,107.2,104.1,104.1,121.2514418,185.0,26000.0,0.819117853,1138.1640302830845,483.7306961115428,1168.5123600344414,202108,1272.5137622399527
은평구,22,연립다세대,11000,33.88,480967.0,1.25,4.9,90.0,94.9,90.7,108.4289497,91.0,10500.0,0.790509811,122.11664019427033,226.20497437826273,1601.354358702803,201702,704.7561818771325
구로구,25,아파트,21000,84.99,421109.0,2.0,3.0,81.4,86.6,84.9,115.7564906,77.5,28425.0,1.178874327,1000.3006245557377,296.9367937811154,713.8812375089736,201411,769.410144287434
서대문구,16,아파트,23000,84.81,308466.0,2.75,3.2,76.1,82.6,80.3,114.3446379,73.7,27500.0,1.1528121532699986,1162.1361165385426,212.98711950066146,819.554083543514,201304,690.3864370855753
강남구,21,아파트,26000,49.5,561070.0,2.5,4.5,79.2,85.6,82.7,121.038496,75.7,38909.09,1.517021284,566.1904267505992,178.11967694245635,5449.829073349246,201402,545.9432658518008
동작구,28,아파트,55000,66.23,395233.0,1.25,3.5,87.9,93.0,89.6,115.2250662,90.4,65700.0,0.780888911,1023.4546044499946,432.34894828020975,1147.8950594978148,201609,861.4834612608963
강동구,20,아파트,35000,59.79,425539.0,1.5,3.6,94.6,98.4,95.4,98.28767123,121.5,64500.0,0.907343953,583.4274360018503,176.79690583661,1491.8663679947658,201809,1297.440404450516
송파구,6,아파트,43000,84.9,658553.0,2.0,3.3,81.7,87.2,84.9,116.8755595,77.4,87757.14,1.191436661,216.60218783768644,212.77368036569567,2197.5655897449615,201412,1486.4907611915899
영등포구,3,오피스텔,37800,57.05,372625.0,1.25,3.0,107.8,107.6,107.7,90.60938101,181.3,44000.0,1.044766584929999,363.7036755610161,354.40260011405223,3091.7015487005783,202203,499.5426278781316
성동구,12,아파트,50000,116.22,291572.0,2.0,4.5,82.5,88.1,85.4,116.8157424,78.6,57200.0,1.100749021,297.7280821992368,678.9837360376296,1406.7529134873848,201502,470.27038925833614
동작구,18,아파트,27000,84.32,398009.24,3.25,3.0,72.8,79.7,76.9,106.20154127499993,80.0,36870.0,0.9975120064799992,608.2800588752019,172.48913414051125,789.3610545258798,201109,425.169285063029
강남구,12,아파트,33000,84.88,555266.46,2.75,4.5,72.3,78.2,74.5,106.5370080679999,82.0,28800.0,1.4560446203,717.1855212422076,248.73498773543642,1554.672247990495,201102,431.6062210473122
은평구,7,아파트,32000,84.79,490515.0,1.75,3.9,83.3,88.3,85.9,122.2271914,80.2,47500.0,0.944132055,1408.9816130246127,308.07913078607436,5426.320606358785,201504,1481.8200179348498
강서구,18,아파트,30000,150.05,561544.0,2.5,2.7,77.7,83.8,81.4,120.3941338,74.3,55000.0,0.8711885868700007,1441.2365472842246,143.50581570680856,1507.9258929924008,201309,760.1847918763442
송파구,0,오피스텔,15500,18.07,662019.0,1.75,4.3,95.3,98.8,97.0,69.01960784,116.1,19194.5,0.834577094,928.7289054061911,217.552361556593,1502.6873518158532,201903,918.745034829788
노원구,19,아파트,18500,59.75,565244.0,1.5,3.9,86.1,91.2,88.8,114.5348837,84.8,20900.0,0.795326429,1172.8030318687297,487.4837821677682,863.044835744588,201604,1892.8056910298599
마포구,12,아파트,33000,59.92,379968.0,2.0,3.7,82.2,87.5,85.1,115.2504472,77.9,46633.33,1.469558254,1528.3232237725329,204.52844608688142,2849.7678541368505,201501,376.4344473664282
성동구,0,아파트,28500,59.97,295034.0,3.0,3.1,74.5,81.5,78.5,102.461258,74.2,40000.0,1.0789406513,326.67195474424034,306.104393242981,2377.418495667162,201207,276.14160543304587
강남구,28,아파트,35000,83.7,556533.48,3.25,3.0,72.8,79.7,76.9,107.3063857469999,80.0,69871.43,1.4560446203,994.8512624567481,227.1858778342196,4754.570771465573,201109,1313.2788366641857
송파구,5,아파트,53000,84.95,669058.0,2.75,2.8,75.0,81.7,79.2,116.9553327,72.8,81661.54,1.191436660999998,536.9477001206975,24.176463210273766,3817.5182980863883,201211,838.6331507654984
송파구,4,아파트,87000,84.9,662838.0,0.5,3.1,100.4,99.3,100.2,120.7096307,151.9,171000.0,0.80275876,870.9892442831589,358.89800322354085,5061.733333730953,202008,1770.1256822440146
강남구,31,아파트,6000,25.43,553927.0,2.75,3.9,75.7,82.4,79.9,110.3919781,72.7,72375.0,1.4489840416800002,1583.8552141227542,733.7249477995092,4557.926909558347,201302,1262.4051610446356
송파구,22,아파트,21000,84.91,658553.0,2.5,4.5,79.2,85.6,82.7,121.038496,75.7,38533.33,1.191436661,494.0612479348041,176.87627629271327,3098.9794977054903,201402,376.27708234075305
강서구,12,아파트,39000,59.98,591554.0,1.25,4.9,90.0,94.9,90.7,108.4289497,91.0,72433.33,0.844218297,547.191838427566,394.51546236901015,694.1430846759504,201702,464.62632539212336
영등포구,17,아파트,32000,59.33,360631.0,1.5,4.0,94.1,98.2,94.6,85.1217656,107.9,51000.0,1.446977205,610.2983952927024,372.38005798499483,3678.432596528542,201805,1190.6483853008194
광진구,14,아파트,45000,114.98,364963.0,2.5,3.1,77.2,83.4,80.9,112.1448213,73.4,37500.0,1.6609473340000027,914.5790008695596,209.9213578138945,1165.4914938999073,201307,2062.142431605718
동작구,31,아파트,45000,66.23,390350.0,1.25,3.1,97.5,100.5,98.8,102.1764706,129.5,117086.67,0.831474743,1023.4546044499946,432.34894828020975,1147.8950594978148,201911,861.4834612608963
성북구,17,아파트,36000,84.96,432206.0,0.75,4.2,98.5,100.1,99.4,108.3393764,135.7,45833.33,0.574200995,696.788094737185,268.9322618611256,824.4310159203256,202003,1513.267556450956
용산구,10,오피스텔,20000,28.46,225431.0,1.75,4.0,82.9,88.1,85.7,120.9302326,79.4,28080.0,1.540887987,438.36355549929914,152.98702142019263,1300.4539580233711,201503,1476.1416490493302
구로구,19,아파트,14000,59.89,422946.0,2.75,2.8,75.0,81.7,79.2,116.9553327,72.8,27000.0,1.178874327000002,2081.0182566424796,229.44689701958362,841.9907067437828,201211,583.2634681504994
강동구,33,아파트,13000,65.16,445082.0,1.25,3.1,88.7,93.6,90.1,114.6954987,91.8,60000.0,0.994936127,697.1847814149503,235.29353635207747,5054.448695600189,201611,992.3292365474592
성북구,5,아파트,43000,84.94,455617.0,1.75,3.9,83.3,88.3,85.9,122.2271914,80.2,51523.53,0.884657978,379.8736142695624,170.4472846688118,908.5299464698676,201504,1380.0666701420737
강서구,16,연립다세대,14500,37.62,571614.0,0.75,2.7,107.1,104.3,104.5,119.8385236,187.8,14500.0,0.671992935,915.1608416204383,380.8743161799925,1823.2348093327764,202109,1214.9056120042912
동작구,27,아파트,40000,59.89,387858.0,0.75,4.2,98.5,100.1,99.4,108.3393764,135.7,90125.0,0.796868308,608.2800588752019,172.48913414051125,789.3610545258798,202003,425.169285063029
광진구,9,아파트,90000,127.95,353271.0,1.25,3.2,89.1,94.0,90.3,112.5772286,91.2,123200.0,1.430245308,461.6067121465085,253.10663635679433,608.8430279058723,201612,1529.346537305519
중구,14,아파트,45150,59.94,119206.0,1.25,3.0,107.8,107.6,107.7,90.60938101,181.3,118000.0,2.122030665280003,604.0598628693747,457.7140664491761,1629.373538995725,202203,685.0767454423177
관악구,8,아파트,26000,84.96,514555.62,3.25,3.0,72.8,79.7,76.9,113.60423843599996,80.0,40812.86,1.2747199039999977,623.899874671451,285.6608533677533,916.6362657610886,201109,1104.0457267431761
성북구,34,아파트,10000,52.89,474385.09,3.25,3.0,72.8,79.7,76.9,107.7721106609999,80.0,16700.0,0.9598403677799994,1970.3360563957874,424.99840752110515,782.7335520137572,201109,874.7042301509755
강서구,5,오피스텔,28000,30.04,571614.0,0.5,4.9,104.3,101.6,101.7,126.2853005,168.7,23700.0,0.671992935,372.8311322611475,537.183954160869,2404.7171187054764,202102,1194.7181817070564
송파구,28,아파트,22000,81.14,666383.13,2.75,3.8,72.0,78.2,74.2,106.21110377699992,81.2,69166.67,1.1773586190799985,441.43463047399223,454.11804589833787,4566.079694547252,201101,1015.2181418889288
영등포구,3,아파트,40500,59.98,372625.0,1.25,3.4,107.7,107.4,107.2,89.56170704,179.3,118000.0,1.044766584929999,875.4095932415944,125.92640187641818,3272.4402319370874,202202,1361.7005187812017
광진구,19,아파트,55000,59.76,348116.0,1.25,3.1,97.5,100.5,98.8,102.1764706,129.5,118791.67,1.092998921,569.8258602265322,283.21238467364157,694.1992518737022,201911,841.3444026238681
중랑구,9,아파트,9450,18.17,383496.0,1.75,3.0,108.4,107.8,108.5,94.39638601,180.4,10633.33,0.8191178529999997,597.8995492074554,258.10479284246463,1412.7976370141796,202205,1769.4718197754632
관악구,5,아파트,19000,59.96,512922.0,2.75,3.5,75.9,82.4,80.1,115.1916058,73.4,33431.25,1.2747199039999977,2930.860723588403,403.17119498296023,3803.098536530927,201303,1421.177752459939
강서구,23,아파트,27000,58.14,592308.0,1.5,3.7,93.4,97.6,93.6,100.0761035,103.0,40090.0,0.766884633,1360.7062016783966,130.25761271583335,1393.9225378862911,201801,731.2645182750248
도봉구,31,아파트,15000,42.93,332026.0,1.5,3.9,95.7,99.7,97.9,83.64705882,122.2,26666.67,0.628666601,1184.4106410491263,134.7552392864289,1769.4851263308906,201907,392.52670861296104
양천구,4,아파트,77000,84.98,450971.0,0.5,4.5,98.5,98.3,99.5,104.1001451,135.1,143300.0,0.702519327,329.11222440066894,455.32296896789734,2470.7132469708627,202005,1038.9692872696032
서대문구,21,아파트,38500,59.58,303057.0,1.75,4.0,95.6,99.5,97.7,76.35294118,119.6,72900.0,0.910663395,95.43534744295816,385.87619121475046,648.3086310039698,201906,199.16895730211496
서초구,35,아파트,37000,76.4,439368.0,1.25,3.5,87.1,92.6,89.3,115.8765653,88.0,105666.67,1.105039681,408.13776055623543,385.3798098629893,1274.9836844753736,201607,2547.4785098411385
서대문구,30,연립다세대,12000,42.02,306663.0,1.25,3.3,88.3,93.1,89.9,115.0485437,91.6,14600.0,1.12467817,797.741048302281,378.17940855877555,813.1664615341728,201610,1321.0117621424838
강남구,30,아파트,42500,39.53,522782.0,2.5,2.4,109.4,109.2,110.8,88.82410611029995,164.0,92000.0,1.1409140410399994,951.7861440558096,373.5033075351692,4651.933167614626,202209,1648.0959856361721
송파구,11,아파트,88000,84.99,662019.0,1.25,3.0,96.9,100.5,98.7,99.98039216,127.1,176469.23,0.834577094,290.67640326316655,40.45509270478124,3502.5001761340413,201910,1154.5593421986937
도봉구,1,연립다세대,26800,39.53,325050.0,0.5,3.4,102.6,101.3,100.8,128.8196959,158.1,27250.0,0.665626021,340.6969337740582,451.7608577148628,2459.5480793621928,202011,875.8360876090442
강서구,2,오피스텔,10500,24.07,591554.0,1.25,3.4,91.8,96.3,92.0,107.9063604,97.8,16000.0,0.844218297,709.7272600874646,198.7808587662684,2855.047692661108,201707,1513.5955315259464
성북구,9,아파트,36000,59.98,447099.0,1.25,3.5,87.9,93.0,89.6,115.2250662,90.4,50600.0,0.811061984,183.7607925630051,176.81227418490892,963.0300816863725,201609,859.3641901520253
강서구,27,아파트,47000,76.8,579138.0,0.5,3.7,101.8,100.6,100.6,125.0181028,155.2,66208.33,0.753540274,550.8317650324003,178.83201595280045,4264.471403941295,202010,279.7146065981957
양천구,31,아파트,25000,87.17,475845.0,1.25,3.3,88.3,93.1,89.9,115.0485437,91.6,29375.0,0.853386462,583.9241939600707,264.26952300148133,2243.141335547287,201610,301.6383110215648
강동구,14,아파트,20000,59.79,478322.82,3.25,3.5,73.1,79.9,77.7,107.34030342799991,78.0,44500.0,1.1211530283200013,583.4274360018503,176.79690583661,1491.8663679947658,201201,1297.440404450516
강동구,0,연립다세대,16000,29.88,461499.0,1.75,4.0,82.9,88.1,85.7,120.9302326,79.4,16000.0,1.131828689,375.9895713083598,457.86535071596666,1987.861161524485,201503,1100.4944559442956
서대문구,5,아파트,23000,56.08,308265.74,3.25,2.9,72.9,80.0,77.1,111.42563152599998,79.4,33271.43,1.1648077163999986,479.4729470898058,357.25296668570815,279.43313836065465,201110,711.2028843509729
강서구,8,아파트,20000,67.68,563940.51,3.25,3.0,72.8,79.7,76.9,106.08742127069992,80.0,40300.0,0.8715899485300005,668.2349888123725,195.68037947441738,3813.9780338725755,201109,1258.9616071029304
중구,9,아파트,37000,84.76,125273.0,2.0,3.2,81.1,86.5,84.7,117.0098478,77.5,48750.0,3.839914261,82.34225790973468,119.03619894183481,1988.1861806173354,201410,296.2914980750386
은평구,5,아파트,33000,84.85,493515.0,2.0,3.3,81.7,87.2,84.9,116.8755595,77.4,40100.0,1.079200307,389.0820616524132,24.59443384483102,3665.6297618255553,201412,475.40032646133295
강북구,0,아파트,20000,84.95,335802.36,3.25,3.0,72.9,80.1,77.6,107.341324903,77.8,40027.35,1.174931536359999,1113.383910393513,238.96902412223716,449.40923083476616,201112,1600.173941996522
송파구,3,아파트,63000,84.99,655395.0,0.5,4.9,104.3,101.6,101.7,126.2853005,168.7,196260.0,0.709977183,678.3043030665013,266.6278349400079,3229.946372667312,202102,1309.4291812518245
영등포구,20,아파트,65500,59.55,366258.0,0.5,4.1,103.1,101.5,101.1,133.5264301,161.4,132416.67,1.280663382,360.64195943723763,258.58193652195285,3005.3292527129584,202012,1427.8532281792075
광진구,31,아파트,37000,59.91,348116.0,1.25,3.0,96.9,100.5,98.7,99.98039216,127.1,68550.0,1.092998921,916.5064002041782,132.8587045427917,1000.1165843664216,201910,1782.9841365974114
서대문구,25,아파트,38000,84.78,303057.0,1.25,3.1,97.5,100.5,98.8,102.1764706,129.5,66544.44,0.910663395,1216.1111141536533,289.2087974712125,822.4392544934921,201911,609.6571169120849
동대문구,12,아파트,17500,59.79,357193.0,2.75,3.4,75.4,82.3,79.7,107.7484047,72.4,24920.0,1.1393803967100014,1376.5111321590005,256.0166220574482,653.2865353199111,201301,613.3593050226895
강남구,8,아파트,85000,141.38,554870.0,3.0,2.9,74.5,81.2,78.8,110.8477666,73.2,165250.0,1.4595351692,682.4407395485638,343.47785510779187,3251.7212247266066,201209,764.5391121262745
서초구,43,아파트,59000,104.89,439368.0,1.5,3.9,86.1,91.2,88.8,114.5348837,84.8,221162.5,1.105039681,846.7956231522104,376.3825060366506,1548.3272881826003,201604,1487.9742690245166
노원구,22,아파트,16000,75.03,588021.8,3.0,3.2,72.6,78.9,75.8,108.37855368699994,80.6,17040.0,0.906348471759999,84.99972332687747,426.6165561129683,1610.1845896162843,201105,1995.5248677120383
강남구,8,아파트,50000,31.4,560257.0,1.5,3.9,86.1,91.2,88.8,114.5348837,84.8,120687.5,1.424301744,552.467005187389,251.3175864736018,1543.5158535437877,201604,660.1684432402234
송파구,16,오피스텔,19000,36.93,662019.0,1.75,4.0,95.6,99.5,97.7,76.35294118,119.6,21600.0,0.834577094,669.9560494119703,190.30627668664184,1798.1364209948235,201906,485.96556982666095
노원구,26,아파트,10280,49.94,580904.0,2.0,3.2,81.1,86.5,84.7,117.0098478,77.5,21500.0,0.906398023,1190.128137254251,236.21428531582987,2414.456119040862,201410,2166.492554728189
송파구,9,아파트,85000,84.88,651722.0,1.5,3.3,93.1,97.2,93.3,100.1902588,100.9,147019.96,0.830784313,629.1759240489441,105.57846546637265,3314.8783816090126,201712,616.2511916220282
강동구,30,아파트,15000,65.16,479183.0,2.75,3.9,75.7,82.4,79.9,110.3919781,72.7,50000.0,1.1202247100000016,697.1847814149503,235.29353635207747,5054.448695600189,201302,992.3292365474592
송파구,6,아파트,56000,84.92,651722.0,1.25,4.1,90.4,95.3,91.0,107.6345984,91.7,74800.0,0.830784313,300.72602850033746,395.5536802773899,4736.130533560547,201703,1028.0330619386875
송파구,36,아파트,33000,76.5,658553.0,2.25,3.3,80.5,86.6,84.2,111.5487914,76.4,114404.17,1.191436661,455.0219700878768,140.17051455450738,3229.6036921316177,201408,971.1433191884004
송파구,11,아파트,12976,59.95,656198.0,1.5,4.6,93.6,97.8,93.9,99.543379,104.8,82900.0,0.862203362,334.5074944077439,268.2219528199454,4605.450114378165,201802,897.6874653392356
마포구,23,아파트,28000,79.97,377446.0,2.0,3.0,81.4,86.6,84.9,115.7564906,77.5,54400.0,1.450117475,343.01829454556326,351.37715325388484,735.83054509085,201411,1503.786373808958
양천구,29,아파트,15000,50.67,468983.0,1.5,3.3,93.1,97.2,93.3,100.1902588,100.9,25500.0,0.817232189,1668.7144957290318,209.4144425040717,2815.236552152632,201712,1147.9196947068099
송파구,27,아파트,29000,84.92,669058.0,2.75,2.9,75.3,82.1,79.4,109.2525068,72.1,78000.0,1.191436660999998,582.6060252990662,272.95331384350766,1470.4316248706466,201212,833.6248956477706
은평구,4,오피스텔,13500,24.91,480967.0,1.5,3.1,93.0,97.4,93.0,102.5154457,100.0,23000.0,0.790509811,1392.8452327086707,625.4331832209791,4803.830237117179,201711,747.7606270473302
강남구,20,아파트,54700,59.99,549396.0,1.25,3.3,92.4,96.9,92.6,102.4271845,98.3,79500.0,1.37598654,811.5918663816329,228.99930691097586,2663.4275295070547,201709,671.4491443482085
마포구,10,아파트,60000,84.98,365392.0,0.5,3.1,100.4,99.3,100.2,120.7096307,151.9,96000.0,0.965804042,2413.0162911504444,296.8992056116421,3541.9840421005197,202008,1044.7264909598603
노원구,26,연립다세대,43500,84.9,522235.0,0.75,4.2,98.5,99.2,99.4,106.8940493,134.5,109000.0,0.710203555,367.8007641051295,166.0824385837009,1074.9264746040028,202004,1833.7525063271678
강서구,7,아파트,20500,84.95,564067.83,2.75,3.8,72.0,78.2,74.2,105.97671217299992,81.2,40000.0,0.8715899485300005,1104.0216326523687,256.6293184456976,2058.3927559798085,201101,590.4030775962145
노원구,22,아파트,19000,58.46,580904.0,2.5,3.4,78.9,85.3,82.5,120.5908684,75.0,23973.08,0.906398023,412.08036860191726,162.93708933771822,1131.7858841743346,201401,2088.419339308933
노원구,20,아파트,28000,59.4,532511.0,1.25,3.0,96.9,100.5,98.7,99.98039216,127.1,54958.82,0.772934452,986.7191574378238,105.66502938159076,805.5563593026683,201910,1528.3380610461616
서초구,43,아파트,55000,106.26,439368.0,1.25,3.5,87.1,92.6,89.3,115.8765653,88.0,260000.0,1.105039681,846.7956231522104,376.3825060366506,1548.3272881826003,201607,1487.9742690245166
동대문구,7,아파트,43000,84.83,342485.0,1.5,3.7,94.5,98.5,95.1,89.61187215,110.2,59750.0,1.010051106,950.3426558906511,422.88914282020244,958.211147382908,201807,250.09747186559062
은평구,2,아파트,65000,59.94,469876.0,0.5,5.7,103.8,101.3,101.4,131.173063,166.4,132000.0,0.679837292,202.54752398615372,210.4953359650431,1048.6045126758477,202101,1692.1110519954195
성동구,13,오피스텔,19500,39.15,296598.0,1.25,3.6,91.0,95.9,91.6,107.4712644,93.4,24500.0,0.884842554,517.9681813090341,799.1547178204229,859.3105850102509,201705,648.4179792471007
관악구,8,아파트,15000,13.15,489798.0,0.5,3.4,102.6,101.3,100.8,128.8196959,158.1,14000.0,1.03196725,663.7337048540514,373.2133784951556,529.4770964654765,202011,1363.2699669850772
영등포구,19,아파트,40000,84.89,367014.0,1.25,3.2,89.1,94.0,90.3,112.5772286,91.2,32375.0,1.554160859,533.099763691351,575.8408015143408,2516.6724515396468,201612,1724.8910687585658
양천구,11,아파트,28000,84.89,480432.0,1.5,3.1,85.2,90.7,87.4,122.7862254,84.4,31466.67,0.925952435,1067.2791577546573,248.01166181213387,2134.5844512517147,201510,481.2641701976832
관악구,21,아파트,24000,58.9,497056.0,1.5,3.1,93.0,97.4,93.0,102.5154457,100.0,40640.0,1.060605188,1433.0135774202352,77.78923272180025,1780.1168922273232,201711,509.47506039028434
서초구,42,아파트,60000,107.47,441511.0,2.0,3.7,82.2,87.5,85.1,115.2504472,77.9,212750.0,1.206405205,846.7956231522104,376.3825060366506,1548.3272881826003,201501,1487.9742690245166
양천구,30,아파트,34000,47.94,475845.0,1.25,3.3,88.3,93.1,89.9,115.0485437,91.6,85607.69,0.853386462,1302.4433017886022,181.05928390671494,3057.971457842949,201610,745.3807294521824
송파구,18,아파트,57000,105.99,662019.0,1.75,4.3,95.3,98.8,97.0,69.01960784,116.1,103250.0,0.834577094,1003.2641677097289,279.5416956257589,1979.9266322080625,201903,1216.8418059172852
광진구,18,아파트,30000,84.9,361146.0,2.5,3.8,79.6,86.0,83.4,114.3688451,76.0,46250.0,1.660947334,1237.8410854578433,209.73155275561416,1854.5760639914663,201404,2127.5082349854088
강동구,20,아파트,37000,59.72,433809.0,1.25,3.8,91.5,96.1,91.8,108.524735,95.3,53750.0,0.967619601,318.33152143061454,297.0055312849756,1038.1624360273895,201706,1245.8666191748239
노원구,31,아파트,21000,49.85,522235.0,0.5,4.0,99.6,98.8,100.0,117.4511224,147.2,44409.09,0.710203555,583.040752178185,171.51538018742318,553.0232638656515,202007,2439.5747333070467
양천구,12,아파트,14000,49.95,489814.61,3.25,3.3,72.6,79.3,76.1,108.06922080299996,80.0,31700.0,0.9441591243000016,633.2422742337408,149.07372914236518,1948.7540813876549,201106,559.0622332499205
서대문구,28,아파트,42000,60.06,303144.0,0.75,2.8,107.1,104.8,105.2,108.2660515,188.5,96000.0,0.721664835,865.0105450236789,372.34882549458507,382.94502300382726,202110,805.1414123550906
송파구,24,아파트,40000,84.38,662019.0,1.25,3.1,97.5,100.5,98.8,102.1764706,129.5,77233.33,0.834577094,1172.593716765965,369.44510349939924,1746.0020430490263,201911,1225.0686089883816
강동구,27,아파트,4000,34.01,478322.82,3.25,3.3,72.7,79.5,76.5,107.36396902799991,80.1,45968.75,1.1219653068500015,955.9918492901422,425.0915677457798,5039.212253787478,201107,944.1273785462815
강서구,20,아파트,10000,33.18,570666.0,2.5,3.5,79.7,85.9,83.6,110.2506714,75.7,17214.29,0.893936142,707.9997376613093,202.05510597737143,4182.699488045285,201405,556.0241512591381
송파구,5,아파트,58000,84.99,662392.0,2.5,3.0,76.4,82.8,80.6,112.5114574,73.9,83437.93,1.191436660999998,290.67640326316655,40.45509270478124,3502.5001761340413,201305,1154.5593421986937
강동구,14,아파트,24500,59.88,479183.0,2.5,2.6,78.3,84.5,82.1,119.3858845,74.5,43425.0,1.1202247100000011,263.19700847028207,277.8342704924215,1312.213845809091,201311,1122.9633340743821
강동구,25,아파트,31000,84.93,478322.82,3.25,2.9,72.9,79.9,77.3,109.74126988699996,78.6,55000.0,1.1218492670600015,253.35609744137838,134.79989556409106,3958.2456798197923,201111,426.96753258409524
도봉구,25,아파트,23000,84.9,325050.0,1.25,4.1,98.6,101.0,99.5,109.6879536,134.6,31600.0,0.665626021,1095.930210772552,129.8360392540963,1710.9516290586682,202002,412.38342769498445
