Building_Age,JS_Price,JS_BA,Population,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,위도,경도,IR,Region_Name,Building_Use,YearMonth,Shortest_Distance_to_Subway,Shortest_Distance_to_University,Shortest_Distance_to_School
7,22500,122.77,482586,2.9,72.9,79.9,77.3,112.37205505371094,78.6,30833.33,1.2054394483566284,37.6055594,126.9053828,3.25,은평구,아파트,2011-11-01,872.6188799125445,797.8543228763283,392.16977884340355
4,34000,84.99,486546,2.9,72.9,79.9,77.3,114.33436584472656,78.6,51971.43,1.2245532274246216,37.5535267,127.1395007,3.25,강동구,아파트,2011-11-01,1115.6384555391833,3164.768537073045,219.14745802781692
0,30000,84.96,486546,2.9,72.9,79.9,77.3,112.36465454101562,78.6,40413.67,1.2007755041122437,37.5524225,127.1753241,3.25,강동구,아파트,2011-11-01,747.1594503879329,5346.430326835916,293.1762695079026
20,17000,84.44,521193,2.9,72.9,79.9,77.3,113.79940032958984,78.6,32200.0,1.4678597450256348,37.4637418,126.9372107,3.25,관악구,아파트,2011-11-01,1819.656269281909,2376.280956067321,407.7712254786515
15,27000,114.46,299533,2.9,72.9,79.9,77.3,114.2539291381836,78.6,45000.0,1.1721092462539673,37.5687032,127.0316644,3.25,성동구,아파트,2011-11-01,324.7411293423972,1846.0302492345882,352.70079873915097
1,26000,59.99,479088,2.9,72.9,79.9,77.3,114.42822265625,78.6,53107.5,1.2644000053405762,37.6075609,127.0179449,3.25,성북구,아파트,2011-11-01,379.1218009889777,909.4516946685844,170.5240527630905
8,22000,84.84,479088,2.9,72.9,79.9,77.3,113.80680084228516,78.6,36070.0,1.4651881456375122,37.6103707,127.024274,3.25,성북구,아파트,2011-11-01,278.4040554420209,1085.250877613302,222.71955415974872
18,19000,84.98,394875,2.9,72.9,79.9,77.3,114.36682891845705,78.6,35575.0,1.141834020614624,37.5067409,126.9035273,3.25,영등포구,아파트,2011-11-01,1110.9077687829554,3221.401430640292,356.92065031862273
13,44000,85.0,557563,2.9,72.9,79.9,77.3,114.26666259765624,78.6,52800.0,1.1595807075500488,37.5173885,127.0455038,3.25,강남구,아파트,2011-11-01,298.6011721544187,1279.9520525542346,286.2232902121265
29,50000,153.35,557563,2.9,72.9,79.9,77.3,114.36682891845705,78.6,110000.0,1.1409897804260254,37.5253059,127.0200948,3.25,강남구,아파트,2011-11-01,1193.0519684944022,1340.965893099764,148.03538257395454
3,32000,84.86,163975,2.9,72.9,79.9,77.3,114.46155548095705,78.6,70285.71,1.1037938594818115,37.5770008,126.9574454,3.25,종로구,아파트,2011-11-01,633.1956149507445,907.6411557737213,402.95873281962713
25,18000,47.94,494724,2.9,72.9,79.9,77.3,114.09932708740234,78.6,62120.0,0.933250606060028,37.5346421,126.8848163,3.25,양천구,아파트,2011-11-01,1304.834707172883,3053.953581019365,180.64433417789348
8,23000,58.45,674828,2.9,72.9,79.9,77.3,114.44436645507812,78.6,49800.0,1.53016197681427,37.5029805,127.1173728,3.25,송파구,아파트,2011-11-01,816.1484488492619,2206.2026357109735,121.99393941241873
24,20000,106.93,494724,2.9,72.9,79.9,77.3,114.1829071044922,78.6,51675.0,1.0291416645050049,37.5185416,126.8624047,3.25,양천구,아파트,2011-11-01,687.221427565511,2116.482312648124,189.56310067459833
8,27000,85.0,564602,2.9,72.9,79.9,77.3,113.00987243652344,78.6,59466.67,0.8367490172386169,37.5556196,126.8482376,3.25,강서구,아파트,2011-11-01,747.3827431491508,712.2190640082896,397.20697669249375
3,34000,84.93,674828,2.9,72.9,79.9,77.3,113.00987243652344,78.6,58500.0,0.8338344097137451,37.4804012,127.1319697,3.25,송파구,아파트,2011-11-01,392.57728801869035,4362.532699733801,269.473517798166
33,42000,132.1,427110,2.9,72.9,79.9,77.3,114.4422836303711,78.6,71666.67,1.5427119731903076,37.4921488,127.0239032,3.25,서초구,아파트,2011-11-01,1229.2999311981478,711.3324345824653,193.39231946684197
6,18500,59.99,521193,3.0,72.9,80.1,77.6,114.26449584960938,77.8,33243.75,0.8393966555595398,37.4892875,126.9447672,3.25,관악구,아파트,2011-12-01,1108.9712136742164,1184.4043650055046,169.12809267974674
10,19000,59.73,420803,3.0,72.9,80.1,77.6,114.4738540649414,77.8,32766.67,1.0971838235855105,37.4988448,126.8805528,3.25,구로구,아파트,2011-12-01,1004.3209297935902,1115.111775536823,527.443583491441
7,22500,114.85,339529,3.0,72.9,80.1,77.6,114.35162353515624,77.8,33543.33,1.103902816772461,37.6179756,127.0126309,3.25,강북구,아파트,2011-12-01,1332.598948588926,349.4050963290621,246.0221523962538
23,7000,31.95,601411,3.0,72.9,80.1,77.6,112.37483215332033,77.8,22700.0,1.2068426609039309,37.6613798,127.0624479,3.25,노원구,아파트,2011-12-01,585.4697568273042,1419.6824143012088,150.25924578027562
14,18000,59.74,674828,3.0,72.9,80.1,77.6,113.69617462158205,77.8,33750.0,1.1782445907592771,37.4888872,127.1453182,3.25,송파구,아파트,2011-12-01,97.83244690304251,3644.4562525372544,123.00962633667814
0,20000,84.92,339529,3.0,72.9,80.1,77.6,114.46368408203124,77.8,40027.35,0.9836158156394958,37.6177639,127.0169309,3.25,강북구,아파트,2011-12-01,1114.676395271695,449.30528597635515,239.1412534707512
28,12000,55.8,486546,3.0,72.9,80.1,77.6,114.19866180419922,77.8,51700.0,0.9014836549758912,37.5472666,127.1800274,3.25,강동구,아파트,2011-12-01,1448.5464832018338,5305.433780704985,678.4994832037781
7,25000,83.54,419048,3.0,72.9,80.1,77.6,114.46944427490234,77.8,39625.0,0.984521746635437,37.618741,127.0824274,3.25,중랑구,아파트,2011-12-01,1298.9106133193272,1259.3604032883795,208.43080657037947
10,15000,59.9,420803,3.0,72.9,80.1,77.6,114.29422760009766,77.8,39641.67,0.9603023529052734,37.5058446,126.8805908,3.25,구로구,아파트,2011-12-01,727.9333440552457,1284.9153551082702,128.29557902807366
6,23000,84.97,479088,3.0,72.9,80.1,77.6,114.32194519042967,77.8,44000.0,1.1976053714752195,37.6117871,127.0161458,3.25,성북구,아파트,2011-12-01,629.3873297594536,423.44849038378675,236.43215863341345
27,25000,84.83,674828,3.0,72.9,80.1,77.6,113.80935668945312,77.8,75333.33,1.462702989578247,37.504216,127.1213083,3.25,송파구,아파트,2011-12-01,982.41747489853,1914.3262498299266,341.7547074791101
29,11000,48.85,486546,3.0,72.9,80.1,77.6,114.46368408203124,77.8,52456.25,0.9864729046821594,37.5638217,127.1582312,3.25,강동구,아파트,2011-12-01,957.5898513239437,5029.253009211621,425.8833025415036
8,33000,114.55,479088,3.0,72.9,80.1,77.6,113.00987243652344,77.8,39875.0,0.8337743878364563,37.5855869,127.0166208,3.25,성북구,아파트,2011-12-01,294.6775162258882,613.164196322875,147.9346117123324
6,54000,84.99,557563,3.0,72.9,80.1,77.6,114.34974670410156,77.8,84166.67,0.963439643383026,37.4987773,127.0498786,3.25,강남구,아파트,2011-12-01,1010.4934325209713,2614.395869925117,244.73190743046138
0,25000,84.97,557563,3.0,72.9,80.1,77.6,114.19934844970705,77.8,65673.23,0.9022862911224364,37.4602882,127.1011856,3.25,강남구,아파트,2011-12-01,3022.3363212033546,7102.619311488944,588.8287715440074
19,25000,49.86,557563,3.0,72.9,80.1,77.6,114.4289093017578,77.8,39262.78,1.270310878753662,37.4941844,127.0752156,3.25,강남구,아파트,2011-12-01,951.5284917356826,4646.751516452379,373.49588906881087
13,13800,59.77,419048,3.0,72.9,80.1,77.6,114.18309783935548,77.8,22300.0,1.0259252786636353,37.6051902,127.1014634,3.25,중랑구,아파트,2011-12-01,937.7977544596292,2057.9534113295726,158.7982275054968
8,26000,84.87,359109,3.0,72.9,80.1,77.6,114.2539291381836,77.8,42480.0,1.176177740097046,37.5697253,127.0746064,3.25,동대문구,아파트,2011-12-01,908.730001124154,1992.6722543754845,467.77011946771194
13,10000,39.69,601411,3.0,72.9,80.1,77.6,114.28703308105467,77.8,17000.0,0.9644051790237428,37.6815167,127.0538446,3.25,노원구,아파트,2011-12-01,1047.6481550508474,3762.5659980102578,164.278543273713
0,22000,84.59,482586,3.0,72.9,80.1,77.6,114.37737274169922,77.8,36940.5,1.1115539073944092,37.5908265,126.9235469,3.25,은평구,아파트,2011-12-01,1514.1257847412462,702.2231213207687,151.053446317631
11,17000,59.84,394875,3.0,72.9,80.1,77.6,113.45306396484376,77.8,27000.0,1.3378527164459229,37.5356641,126.8962218,3.25,영등포구,아파트,2011-12-01,597.6244222882963,2928.837334128624,244.8606216017088
3,24000,114.7,521193,3.0,72.9,80.1,77.6,114.26410675048828,77.8,34950.0,1.1520916223526,37.4591086,126.920039,3.25,관악구,아파트,2011-12-01,2931.6546594464166,3800.696723683944,403.55717455259327
17,26000,82.77,394875,3.0,72.9,80.1,77.6,114.45926666259766,77.8,43000.0,0.9794843792915344,37.5235067,126.8948802,3.25,영등포구,아파트,2011-12-01,466.61247623774574,3526.164172532479,454.4652701791135
25,22000,59.39,494724,3.0,72.9,80.1,77.6,114.09654998779295,77.8,56050.0,0.9313597679138184,37.5288229,126.8678406,3.25,양천구,아파트,2011-12-01,437.0311259043319,2456.5678273788726,472.6532854260964
14,21500,84.08,419048,3.0,72.9,80.1,77.6,114.45904541015624,77.8,40500.0,1.570476531982422,37.6067262,127.0964444,3.25,중랑구,아파트,2011-12-01,531.0691671791363,2249.3754882650296,278.8633719779185
13,35000,114.98,521193,3.0,72.9,80.1,77.6,113.00987243652344,77.8,39500.0,0.8420829176902771,37.4750051,126.9594652,3.25,관악구,아파트,2011-12-01,1437.6072421874783,866.1572064199803,166.77502718503294
37,20000,72.51,427110,3.0,72.9,80.1,77.6,114.28703308105467,77.8,111050.0,0.96437007188797,37.5006731,126.9912337,3.25,서초구,아파트,2011-12-01,1021.6174493949034,1237.9658410027325,140.64194666744467
25,27000,95.67,494724,3.0,72.9,80.1,77.6,114.2539291381836,77.8,123500.0,1.1715048551559448,37.5319314,126.8715915,3.25,양천구,아파트,2011-12-01,915.3211422102535,2350.219621041822,449.2208103453613
7,29000,84.61,359109,3.0,72.9,80.1,77.6,114.25670623779295,77.8,48000.0,1.1628795862197876,37.5935187,127.0601161,3.25,동대문구,아파트,2011-12-01,1579.8724445664618,449.9218236993423,429.22024828900794
29,9000,42.55,557563,3.0,72.9,80.1,77.6,114.3445053100586,77.8,64800.0,1.1819688081741333,37.4855599,127.0713384,3.25,강남구,아파트,2011-12-01,1058.8747228740804,4888.867192355349,153.262409345653
12,39000,59.82,557563,3.0,72.9,80.1,77.6,113.80680084228516,77.8,65833.33,1.4650964736938477,37.5008276,127.0609734,3.25,강남구,아파트,2011-12-01,810.4584559082219,3191.257916373706,419.7020867484075
5,29900,84.94,384129,3.0,72.9,80.1,77.6,113.84046936035156,77.8,50125.0,0.8610624074935913,37.5717046,126.9057416,3.25,마포구,아파트,2011-12-01,683.1414017852277,1800.9822527792878,120.9331411271687
23,19000,84.99,396306,3.0,72.9,80.1,77.6,113.80957794189452,77.8,80500.0,1.4650644063949585,37.4922665,126.9116072,3.25,동작구,아파트,2011-12-01,537.9753829543822,3874.630294054943,355.9301454763888
15,18500,59.34,601411,3.0,72.9,80.1,77.6,114.25670623779295,77.8,25450.0,1.1607714891433716,37.6561809,127.0729456,3.25,노원구,아파트,2011-12-01,545.5715848202819,1133.9705976231598,151.13097077052672
24,21000,53.82,494724,3.0,72.9,80.1,77.6,113.00987243652344,77.8,50300.0,0.8420829176902771,37.5174035,126.8586826,3.25,양천구,아파트,2011-12-01,564.6505139186517,2099.1769623413547,323.5707233859261
11,14000,48.96,494724,3.0,72.9,80.1,77.6,114.33753204345705,77.8,21225.0,1.1829416751861572,37.5112612,126.850766,3.25,양천구,아파트,2011-12-01,937.4297520082044,1637.3841768007078,258.39268688508514
14,37000,84.76,494724,3.0,72.9,80.1,77.6,114.19501495361328,77.8,51500.0,1.0198791027069092,37.5414577,126.8816548,3.25,양천구,아파트,2011-12-01,1944.62482908484,2488.6135595710484,173.84834064056778
19,10500,58.65,601411,3.0,72.9,80.1,77.6,114.47366333007812,77.8,17450.0,1.4707216024398804,37.6281255,127.0527822,3.25,노원구,아파트,2011-12-01,350.52585347842285,385.2654630507874,179.71770732259466
20,14000,58.08,486546,3.0,72.9,80.1,77.6,113.4458465576172,77.8,21200.0,0.9591147899627686,37.5457674,127.1348362,3.25,강동구,아파트,2011-12-01,654.718101395699,2773.446275565964,231.240373333871
-7,28200,84.98,601411,3.0,72.9,80.1,77.6,114.36705017089844,77.8,33350.0,1.1368416547775269,37.645484,127.0825051,3.25,노원구,아파트,2011-12-01,653.176457974196,1410.1082354405241,311.8872647325964
29,16000,58.08,557563,3.0,72.9,80.1,77.6,113.00987243652344,77.8,75131.25,0.8420829176902771,37.4785022,127.0615383,3.25,강남구,아파트,2011-12-01,1673.9153286644967,4202.788358778689,745.9253844667033
0,50000,145.0,486546,3.0,72.9,80.1,77.6,112.3746109008789,77.8,66988.0,1.205425262451172,37.5589299,127.1552406,3.25,강동구,아파트,2011-12-01,396.4703102784317,4634.15746070465,182.00828444943383
10,18000,59.79,299533,3.0,72.9,80.1,77.6,114.36762237548828,77.8,29100.0,1.104388952255249,37.5613833,127.0258558,3.25,성동구,아파트,2011-12-01,346.977823220183,1941.1908328028542,332.9117409877833
8,28000,84.38,486546,3.0,72.9,80.1,77.6,114.42428588867188,77.8,52000.0,1.1078181266784668,37.5332343,127.1309108,3.25,강동구,아파트,2011-12-01,774.1911296844193,1513.1208601037877,473.71061691469225
23,25000,84.5,394875,3.0,72.9,80.1,77.6,114.19934844970705,77.8,38033.33,0.9060721397399902,37.5310845,126.8964041,3.25,영등포구,아파트,2011-12-01,497.9353656606262,3194.6080798393236,222.3863537358354
3,32000,84.97,564602,3.0,72.9,80.1,77.6,113.00987243652344,77.8,54116.67,0.8338344097137451,37.5493543,126.8387658,3.25,강서구,아파트,2011-12-01,340.0936381243367,437.7871784279031,261.08988162396514
16,22500,84.9,564602,3.0,72.9,80.1,77.6,114.09932708740234,77.8,41800.0,0.9335002899169922,37.5551291,126.8690511,3.25,강서구,아파트,2011-12-01,1846.0407330605826,1465.5979448917917,161.78252057821658
4,50000,84.83,674828,3.0,72.9,80.1,77.6,114.36614227294922,77.8,83050.0,1.139729619026184,37.5098873,127.0895702,3.25,송파구,아파트,2011-12-01,535.8406352986142,3809.807636840383,24.16616455234445
22,11000,49.94,601411,3.0,72.9,80.1,77.6,114.2602996826172,77.8,15833.33,0.8429271578788757,37.6676716,127.0622596,3.25,노원구,아파트,2011-12-01,1242.0527197247181,2117.776342090693,117.19826619657097
28,24000,53.98,557563,3.0,72.9,80.1,77.6,113.00987243652344,77.8,73060.0,0.8338344097137451,37.4876225,127.0685038,3.25,강남구,아파트,2011-12-01,897.8912459958518,4620.427253721013,193.13360654201264
11,25000,59.76,384129,3.0,72.9,80.1,77.6,112.76580047607422,77.8,59375.0,1.0910273790359497,37.543481,126.955738,3.25,마포구,아파트,2011-12-01,723.0090019746929,697.3199106322639,332.01455860883107
16,27500,84.78,313144,3.0,72.9,80.1,77.6,114.32194519042967,77.8,40900.0,1.2001293897628784,37.5703102,126.9584487,3.25,서대문구,아파트,2011-12-01,247.88337470310222,406.7243039755726,393.9037299637275
8,65000,163.08,494724,3.0,72.9,80.1,77.6,114.4420928955078,77.8,88250.0,1.5296484231948853,37.5226624,126.8704318,3.25,양천구,아파트,2011-12-01,660.34586375896,2525.434458686078,146.89580150552726
32,33000,84.43,557563,3.0,72.9,80.1,77.6,114.34934997558594,77.8,93500.0,1.151882886886597,37.4974176,127.0653272,3.25,강남구,아파트,2011-12-01,540.7788869256138,3723.160550967055,336.1230787817961
6,35000,84.9,601411,3.0,72.9,80.1,77.6,114.19994354248048,77.8,33000.0,1.02749502658844,37.6473305,127.0833006,3.25,노원구,아파트,2011-12-01,502.177664479823,1624.5198545950543,195.82328757472678
16,31000,84.9,601411,3.0,72.9,80.1,77.6,114.47388458251952,77.8,55010.0,1.165266036987305,37.6485878,127.0742954,3.25,노원구,아파트,2011-12-01,569.845713327154,888.2366260019777,258.0635696402472
10,21000,84.97,299533,3.0,72.9,80.1,77.6,114.34974670410156,77.8,29100.0,0.963439643383026,37.5613833,127.0258558,3.25,성동구,아파트,2011-12-01,346.977823220183,1941.1908328028542,332.9117409877833
31,24000,59.47,674828,3.0,72.9,80.1,77.6,114.47955322265624,77.8,86500.0,1.0667171478271484,37.5183789,127.110741,3.25,송파구,아파트,2011-12-01,531.3202692610852,1790.6756582256219,197.79591201177573
25,28000,65.1,494724,3.0,72.9,80.1,77.6,114.38070678710938,77.8,77666.67,1.2130141258239746,37.5346421,126.8848163,3.25,양천구,아파트,2011-12-01,1304.834707172883,3053.953581019365,180.64433417789348
8,33000,84.97,384129,3.0,72.9,80.1,77.6,114.45904541015624,77.8,52833.33,1.542003870010376,37.5533692,126.9309787,3.25,마포구,아파트,2011-12-01,610.1859241717551,591.3943906682701,540.2585538419672
13,11000,49.77,362400,3.0,72.9,80.1,77.6,114.50495147705078,77.8,18150.0,1.5862836837768557,37.6407406,127.0418442,3.25,도봉구,아파트,2011-12-01,1496.2112789429268,1583.1229895051256,259.798882471037
5,19000,84.99,479088,3.0,72.9,80.1,77.6,114.32112884521484,77.8,32500.0,1.49189293384552,37.6172697,126.9986391,3.25,성북구,아파트,2011-12-01,2276.255290873236,721.549449751787,602.8836639839076
7,20000,114.85,339529,3.0,72.9,80.1,77.6,111.4696044921875,77.8,33543.33,1.6602847576141355,37.6179756,127.0126309,3.25,강북구,아파트,2011-12-01,1332.598948588926,349.4050963290621,246.0221523962538
1,58500,84.97,427110,3.0,72.9,80.1,77.6,114.35694122314452,77.8,55000.0,0.9561453461647034,37.4839074,126.9983235,3.25,서초구,아파트,2011-12-01,417.9753963571497,389.2440083908902,163.31796935031764
11,19000,59.98,486546,3.0,72.9,80.1,77.6,114.09932708740234,77.8,29450.0,0.9334641695022584,37.5447129,127.13442,3.25,강동구,아파트,2011-12-01,600.6648632576116,2760.478522715246,136.3040136888893
0,23000,59.95,359109,3.0,72.9,80.1,77.6,114.19934844970705,77.8,42000.0,0.900763988494873,37.5758796,127.0653027,3.25,동대문구,아파트,2011-12-01,948.917093465973,959.0375190030716,423.63464640241006
0,21000,84.59,482586,3.0,72.9,80.1,77.6,114.3288345336914,77.8,37944.25,1.6622167825698853,37.5924134,126.9252267,3.25,은평구,아파트,2011-12-01,1485.1185877909707,863.646817881034,223.05860743740197
8,28000,84.97,384129,3.0,72.9,80.1,77.6,113.84158325195312,77.8,52833.33,1.6334855556488037,37.5533692,126.9309787,3.25,마포구,아파트,2011-12-01,610.1859241717551,591.3943906682701,540.2585538419672
6,17500,84.09,479088,3.0,72.9,80.1,77.6,114.32637786865234,77.8,26800.0,1.4926587343215942,37.6185856,127.0073052,3.25,성북구,아파트,2011-12-01,1708.8122450359983,672.9198410017929,208.58939587229355
23,38000,83.06,674828,3.0,72.9,80.1,77.6,114.09932708740234,77.8,92955.88,0.9345728158950806,37.5175612,127.1363717,3.25,송파구,아파트,2011-12-01,558.8812922441073,527.7822077080568,228.49886188621775
16,30500,84.75,674828,3.0,72.9,80.1,77.6,114.27025604248048,77.8,48500.0,0.8470816016197205,37.5103538,127.1071512,3.25,송파구,아파트,2011-12-01,388.56744909272356,2341.276075323038,482.5309778838052
10,35000,84.98,394875,3.0,72.9,80.1,77.6,114.43805694580078,77.8,74700.0,3.839169025421143,37.5161432,126.8967779,3.25,영등포구,아파트,2011-12-01,388.4600091570987,3106.7948851958913,384.2411885436584
11,25000,84.95,359109,3.0,72.9,80.1,77.6,114.4289093017578,77.8,36166.67,1.2686630487442017,37.5766417,127.060466,3.25,동대문구,아파트,2011-12-01,543.4528387972465,755.0707335184821,315.7793013282432
10,26000,84.95,384129,3.0,72.9,80.1,77.6,114.4752197265625,77.8,41800.0,1.5567898750305176,37.5526875,126.9321375,3.25,마포구,아파트,2011-12-01,532.1247431138362,472.343080828391,570.7960265628246
2,26000,84.92,479088,3.0,72.9,80.1,77.6,114.32194519042967,77.8,51666.67,1.1976053714752195,37.5992444,127.0310503,3.25,성북구,아파트,2011-12-01,756.4610440522875,1157.9194908819384,403.42403024406804
23,14000,49.94,601411,3.0,72.9,80.1,77.6,114.46944427490234,77.8,24312.5,0.984521746635437,37.6537972,127.0647488,3.25,노원구,아파트,2011-12-01,190.4723196939305,570.0583835696261,242.06729515564032
11,17500,59.96,359109,3.0,72.9,80.1,77.6,114.34974670410156,77.8,34300.0,0.963439643383026,37.5693096,127.0601871,3.25,동대문구,아파트,2011-12-01,582.6293322329171,1569.4351777854488,416.50057177852153
14,27500,84.87,394875,3.0,72.9,80.1,77.6,114.47955322265624,77.8,43000.0,1.062127709388733,37.5206516,126.8963363,3.25,영등포구,아파트,2011-12-01,354.7372288106713,3391.6067207850274,119.42080208881596
15,35000,84.77,601411,3.0,72.9,80.1,77.6,114.37737274169922,77.8,55000.0,1.1115539073944092,37.6498272,127.0743318,3.25,노원구,아파트,2011-12-01,515.9377778466467,900.3113697468664,153.17704473718118
18,14500,39.6,557563,3.0,72.9,80.1,77.6,113.00987243652344,77.8,33225.0,0.8367490172386169,37.4847337,127.0876186,3.25,강남구,아파트,2011-12-01,565.941117725758,5448.630732487277,178.4450624932779
3,21000,84.97,521193,3.0,72.9,80.1,77.6,114.2539291381836,77.8,34950.0,1.1721564531326294,37.4591086,126.920039,3.25,관악구,아파트,2011-12-01,2931.6546594464166,3800.696723683944,403.55717455259327
13,12000,59.82,601411,3.0,72.9,80.1,77.6,114.4752197265625,77.8,33900.0,1.5436031818389893,37.6549617,127.0683084,3.25,노원구,아파트,2011-12-01,498.9067310142797,785.4488078096035,330.561655386308
8,32000,84.99,299533,3.0,72.9,80.1,77.6,114.47955322265624,77.8,48000.0,1.066696286201477,37.5470625,127.0173661,3.25,성동구,아파트,2011-12-01,715.7021819469827,2199.695248420813,84.96671257916438
19,10500,34.44,564602,3.0,72.9,80.1,77.6,114.36682891845705,77.8,16633.33,1.141851544380188,37.5704953,126.8471746,3.25,강서구,아파트,2011-12-01,1523.3451503774572,2257.0620836514317,176.5477401108026
14,35000,84.99,368260,3.0,72.9,80.1,77.6,113.00987243652344,77.8,53000.0,0.8631551861763,37.5373973,127.0976212,3.25,광진구,아파트,2011-12-01,351.8570091075633,1517.638732240736,470.6860162085925
5,55000,84.98,427110,3.0,72.9,80.1,77.6,113.00987243652344,77.8,111666.67,0.8420829176902771,37.5000124,127.021441,3.25,서초구,아파트,2011-12-01,1002.7214222347638,1186.525485042063,150.63046806368564
17,21000,84.34,564602,3.0,72.9,80.1,77.6,114.19934844970705,77.8,35000.0,0.9076127409934998,37.552852,126.8751043,3.25,강서구,아파트,2011-12-01,1950.9835189736605,1859.0243106594976,261.5847077071315
12,23000,59.96,486546,3.0,72.9,80.1,77.6,114.53807067871094,77.8,37400.0,1.199932336807251,37.5343604,127.1323619,3.25,강동구,아파트,2011-12-01,819.7559995328595,1642.8256244765385,298.1344780127386
19,20000,84.87,362400,3.0,72.9,80.1,77.6,113.46640014648438,77.8,34766.67,0.9870007038116456,37.6490829,127.0485403,3.25,도봉구,아파트,2011-12-01,483.49421175096614,1380.0301818586188,154.73989062046397
23,15000,68.86,362400,3.0,72.9,80.1,77.6,113.84027862548828,77.8,30466.67,0.8602222204208374,37.649261,127.0508056,3.25,도봉구,아파트,2011-12-01,534.0104849180121,1181.6092943393382,174.83208091935313
23,30000,136.11,521193,3.0,72.9,80.1,77.6,114.36682891845705,77.8,53800.0,1.141049861907959,37.4723904,126.9663661,3.25,관악구,아파트,2011-12-01,1266.4134062859252,1506.6647113423799,269.9857099738141
24,18000,55.02,494724,3.0,72.9,80.1,77.6,113.84046936035156,77.8,70680.0,0.8642160296440125,37.5161905,126.8703376,3.25,양천구,아파트,2011-12-01,838.0541932224096,1808.456491991108,237.2451761660131
18,30000,84.92,396306,3.0,72.9,80.1,77.6,114.26666259765624,77.8,40575.0,1.1595807075500488,37.5072943,126.9247119,3.25,동작구,아파트,2011-12-01,858.322009240478,2858.9082199563522,273.99642194159145
23,16500,66.7,482586,3.0,72.9,80.1,77.6,114.35446166992188,77.8,29940.0,1.148539423942566,37.6149286,126.9283096,3.25,은평구,아파트,2011-12-01,541.0809001165903,2106.897744579869,291.4899725025496
15,24000,79.83,384129,3.0,72.9,80.1,77.6,114.37737274169922,77.8,54100.0,1.1107844114303589,37.5394259,126.9538604,3.25,마포구,아파트,2011-12-01,416.130731084483,659.8299799723723,378.8871356865331
17,20000,80.64,564602,3.0,72.9,80.1,77.6,112.3746109008789,77.8,37566.67,1.205425262451172,37.5635575,126.8436412,3.25,강서구,아파트,2011-12-01,1374.2438511848957,1462.9455925023399,143.41475369515643
14,35000,84.69,674828,3.0,72.9,80.1,77.6,113.4460678100586,77.8,40700.0,0.9543659687042236,37.4955425,127.128118,3.25,송파구,아파트,2011-12-01,857.0767958989518,2689.933021068285,156.86235365142468
13,17500,59.97,564602,3.0,72.9,80.1,77.6,114.26688385009766,77.8,26200.0,1.1740317344665527,37.5548512,126.8731194,3.25,강서구,아파트,2011-12-01,2007.5334434711106,1769.816390166905,171.31285573520165
12,59250,109.53,557563,3.0,72.9,80.1,77.6,114.10928344726562,77.8,65266.67,0.9396440982818604,37.526923,127.0530712,3.25,강남구,아파트,2011-12-01,1422.9795645326822,2242.3572785808874,713.3671186006734
8,18000,36.6,427110,3.0,72.9,80.1,77.6,114.2539291381836,77.8,37500.0,1.176408767700195,37.4846976,127.0169674,3.25,서초구,아파트,2011-12-01,826.0430777224734,612.3376013237599,499.89281653715926
25,56000,144.0,494724,3.0,72.9,80.1,77.6,114.46368408203124,77.8,84000.0,0.9847247004508972,37.5374761,126.8759409,3.25,양천구,아파트,2011-12-01,1470.3848797111625,2221.6272115009933,310.28929509873336
27,13000,41.58,394875,3.0,72.9,80.1,77.6,114.30300903320312,77.8,25050.0,0.96391624212265,37.4963658,126.9111928,3.25,영등포구,아파트,2011-12-01,455.4643861895186,3832.0634889172475,187.84096766802537
23,26800,84.91,674828,3.0,72.9,80.1,77.6,112.3746109008789,77.8,60800.0,1.2046380043029783,37.5102359,127.1291498,3.25,송파구,아파트,2011-12-01,79.6655273681192,1056.651537156297,262.5880414030278
13,36000,84.86,299533,3.0,72.9,80.1,77.6,114.47366333007812,77.8,59000.0,1.0971648693084717,37.5400237,127.0162449,3.25,성동구,아파트,2011-12-01,135.96462907389974,2117.68727949831,221.52781022501307
0,22000,84.95,339529,3.0,72.9,80.1,77.6,114.46368408203124,77.8,40027.35,0.9828472137451172,37.6177639,127.0169309,3.25,강북구,아파트,2011-12-01,1114.676395271695,449.30528597635515,239.1412534707512
4,45000,84.95,674828,3.0,72.9,80.1,77.6,113.00987243652344,77.8,83050.0,0.8338344097137451,37.5098873,127.0895702,3.25,송파구,아파트,2011-12-01,535.8406352986142,3809.807636840383,24.16616455234445
15,11000,40.02,362400,3.0,72.9,80.1,77.6,113.80680084228516,77.8,18437.5,1.4650964736938477,37.6734363,127.0480832,3.25,도봉구,아파트,2011-12-01,942.899612993813,3096.30489280767,394.0944446013376
3,26000,59.98,564602,3.0,72.9,80.1,77.6,113.00987243652344,77.8,54116.67,0.8367490172386169,37.5493543,126.8387658,3.25,강서구,아파트,2011-12-01,340.0936381243367,437.7871784279031,261.08988162396514
25,7000,51.48,601411,3.0,72.9,80.1,77.6,113.79193115234376,77.8,23883.33,1.463912010192871,37.6245902,127.0654159,3.25,노원구,아파트,2011-12-01,863.5790235605194,742.5298472859272,484.1272076657018
28,18000,84.76,486546,3.0,72.9,80.1,77.6,113.80957794189452,77.8,38040.0,1.4678748846054075,37.5532944,127.1484591,3.25,강동구,아파트,2011-12-01,516.4724401413439,3947.5611099597168,140.01413807185884
