Sell_Price,Sell_Count,JS_Price,JS_Count,CR,UR,LC_index,CA_index,TC_index,SDT_index,IR,Crime_Rates,Total_Pop,Univ_Counts,Park_Counts,School_Counts,Subway_Counts
22695.78,64,14267.75,138,62.87,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,484742,0.0,7,60,14
14517.0,100,8353.11,90,57.54,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,338041,1.0,4,34,3
15306.98,172,10537.76,192,68.84,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,561431,2.0,9,80,9
18452.03,74,12011.45,131,65.1,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,517095,1.0,2,55,4
22822.06,68,13543.8,137,59.35,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,366312,3.0,2,42,11
17015.24,58,9786.31,84,57.51,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,422946,3.0,4,54,7
16732.81,64,9503.64,55,56.8,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,239085,0.0,4,33,1
14846.43,28,9254.41,68,62.33,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,594568,7.0,2,93,13
14115.56,79,9260.71,56,65.61,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,359554,1.0,6,46,3
18559.09,33,10576.0,50,56.99,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,357595,5.0,4,47,6
22918.24,96,12779.89,184,55.76,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,397899,3.0,7,44,12
17430.46,87,11780.61,165,67.59,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,380669,3.0,5,45,16
17295.86,81,10911.11,90,63.09,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,308639,9.0,4,40,5
31989.36,36,20429.89,189,63.86,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,427540,3.0,6,50,12
21562.5,24,11066.07,56,51.32,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,295034,2.0,5,41,14
15957.9,62,9836.08,97,61.64,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,475852,7.0,3,60,9
22830.7,114,14301.36,409,62.64,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,669058,1.0,7,89,28
15863.9,109,10818.99,158,68.2,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,492793,0.0,5,64,5
14438.33,30,11636.0,50,80.59,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,387175,0.0,5,44,11
41312.86,35,15225.61,82,36.85,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,235931,2.0,2,34,10
15773.06,219,10087.99,204,63.96,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,489536,1.0,7,66,13
32478.26,46,15739.39,66,48.46,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,161487,6.0,12,36,15
25950.0,16,12175.76,33,46.92,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,129204,2.0,4,31,23
17058.43,81,10645.52,67,62.41,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,415245,1.0,6,48,8
29345.88,48,17495.63,229,59.62,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,553927,1.0,7,77,21
21603.54,67,13871.35,185,64.21,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,479183,0.0,7,60,14
15523.66,93,8578.01,141,55.26,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,334980,1.0,4,34,3
15574.9,104,10382.69,260,66.66,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,561544,2.0,9,80,9
17216.67,75,12404.35,207,72.05,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,512922,1.0,2,55,4
24499.78,45,13815.42,201,56.39,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,364963,3.0,2,42,11
17739.53,51,9712.8,125,54.75,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,421837,3.0,4,54,7
