Building_Age,JS_Price,JS_BA,Population,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,IR,Region_Name,Building_Use,YearMonth,Shortest_Distance_to_Subway,Shortest_Distance_to_School,Shortest_Distance_to_Univ,Shortest_Distance_to_Park
29,45000,66.48,317794,2.6,107.2,104.1,104.1,121.2514418,185.0,100100.0,0.582391123,0.75,도봉구,아파트,202108,482.6526027863117,155.0298925419134,1383.2988832010694,277.73466253810244
27,26000,49.5,587369,3.1,96.3,100.2,98.5,95.90196078,125.2,41160.0,0.823035638,1.5,강서구,아파트,201909,1974.987785206645,332.06104595601045,1874.047970033656,405.6601401445446
10,140000,131.16,419614,4.0,99.6,98.8,100.0,117.4511224,147.2,208750.0,1.072431676,0.5,서초구,아파트,202007,1278.6619723459803,461.5394259350232,723.3810924619131,2558.567530734241
12,20000,59.95,163975,3.7,72.5,78.4,75.3,114.44158935546876,81.2,31000.0,1.528329372406006,3.0,종로구,아파트,201104,134.23504883887256,195.6562955106482,1012.3577347380492,398.3794500783309
14,10000,26.4,337404,4.0,94.4,98.6,95.2,93.91171994,115.0,13125.0,0.65827794,1.5,도봉구,오피스텔,201808,421.01311238364053,177.77229827974872,2837.4012523068413,1528.3314927828392
12,19000,59.96,313144,3.2,72.6,78.9,75.8,114.18976593017578,80.6,28566.67,1.028946876525879,3.0,서대문구,아파트,201105,750.7578066920637,190.84832642682062,442.6610084809883,1384.7417051380571
18,71200,126.97,317794,4.0,105.6,103.4,102.7,109.7212165,170.8,84700.0,0.582391123,0.5,도봉구,아파트,202104,473.44009457570826,199.4178673598444,2762.88476384318,1552.9280777727884
0,24000,24.15,456069,2.7,107.1,104.3,104.5,119.8385236,187.8,31287.5,0.741309232,0.75,강동구,오피스텔,202109,776.7501911285951,463.0382363411747,1987.4642657019244,812.3658679547829
29,32000,59.96,387858,3.6,101.1,100.0,100.5,119.3338161,154.0,71500.0,0.796868308,0.5,동작구,아파트,202009,144.08661637322197,143.0765547964015,411.36303742848946,421.96621810534293
36,70000,76.38,522782,3.0,107.9,107.5,108.1,93.59861592,183.2,217000.0,0.921741783618927,1.5,강남구,아파트,202204,723.0142018286255,112.31507849649851,1859.6272331285345,738.5881713615876
37,30000,81.75,654241,3.1,85.2,90.7,87.4,122.7862254,84.4,120959.09,1.015461137,1.5,송파구,아파트,201510,455.0219700878768,140.17051455450738,3229.6036921316177,971.1433191884004
12,11500,43.11,471766,3.0,76.4,82.8,80.6,112.5114574,73.9,24050.0,1.1350586414337158,2.5,성북구,아파트,201305,1948.731479164249,247.2723461099792,942.9122222657882,757.1357993535996
33,75000,141.53,439276,3.0,81.4,86.6,84.9,115.7564906,77.5,60000.0,1.223452964,2.0,서초구,아파트,201411,185.96234992854681,278.5499858030172,1430.8985212615894,2469.705300845205
13,16000,59.91,356181,3.0,76.4,82.8,80.6,112.5114574,73.9,22800.0,1.4132730960845947,2.5,도봉구,아파트,201305,658.1376727933227,351.4761964997322,2201.2173678305357,870.9051677093963
35,42000,83.52,441732,3.1,100.4,99.3,100.2,120.7096307,151.9,115000.0,0.816382829,0.5,강동구,아파트,202008,125.3668351371062,216.5855751108831,3597.9162294511575,433.63760324152247
17,108000,97.35,549396,3.2,92.8,97.0,92.8,103.1332745,99.4,133242.86,1.37598654,1.25,강남구,아파트,201710,422.7577815489302,109.66330722490545,3324.8305529374,1360.8911260079246
11,109000,84.94,419614,3.4,102.6,101.3,100.8,128.8196959,158.1,326083.33,1.072431676,0.5,서초구,아파트,202011,733.5420059563036,80.48711124974383,1061.6662283156675,2733.0829375405906
3,26000,84.73,471766,3.1,76.8,83.2,80.8,111.1824015,73.5,33266.67,0.9014065861701964,2.5,성북구,아파트,201306,935.2131273160916,193.6654707020932,440.83392843919205,1403.1933596763538
10,38000,59.99,376341,3.6,86.4,91.7,89.0,115.2504472,85.5,54300.0,1.502480256,1.5,마포구,아파트,201605,681.9254333995655,120.97814138287957,1803.14482508907,1103.916677779241
7,60000,84.94,458953,3.1,109.3,108.7,112.9,67.89542484,146.2,120625.0,0.8255552053451538,3.5,강동구,아파트,202302,874.7530594727165,237.36726190242518,3943.0189670709974,939.9063060515964
2,32000,84.78,475852,3.2,74.5,81.1,78.3,112.21534729003906,75.2,63000.0,1.2186706066131592,3.25,성북구,아파트,201206,581.0346295954479,459.6513149306376,1344.8585920049165,950.7126136806247
19,60000,114.37,380622,3.399407148361206,102.58062744140624,101.29827880859376,100.84195709228516,128.8428955078125,158.06007385253906,110000.0,0.9623674750328064,3.5,동작구,아파트,202308,251.3220251270709,367.79404288392067,390.10620995540046,529.1045678377274
31,19000,59.39,532511,4.7,95.0,98.7,96.9,69.88235294,117.1,26650.0,0.772934452,1.75,노원구,아파트,201902,1190.128137254251,236.21428531582987,2414.456119040862,2166.492554728189
33,70000,100.31,655395,3.2,107.1,104.0,103.7,119.982699,181.7,258625.0,0.709977183,0.5,송파구,아파트,202107,558.2360098129598,228.86277066305811,528.6084446140628,1243.406525696159
10,25000,59.99,497056,4.2,90.8,95.6,91.3,107.678729,92.0,43750.0,1.060605188,1.25,관악구,아파트,201704,2747.3959198178,207.36201856937112,3659.075491611098,1248.8310469982468
0,10000,14.86,337404,4.5,93.9,98.0,94.1,94.7869102,106.1,13153.5,0.65827794,1.5,도봉구,아파트,201803,400.16646453036515,357.4374442511034,2680.9457073089466,1412.7646554255678
27,45000,59.04,571614,2.8,107.1,104.8,105.2,108.2660515,188.5,66000.0,0.671992935,0.75,강서구,아파트,202110,540.9751877459362,141.88001236057147,3891.556967966701,557.8723146379795
14,22000,59.89,402763,3.1,76.8,83.2,80.8,111.1824015,73.5,38400.0,1.4150876998901367,2.5,동작구,아파트,201306,471.1793081608649,200.79861729057814,473.187697458363,478.66530788406425
6,30000,59.94,125273,3.8,79.6,86.0,83.4,114.3688451,76.0,55406.67,3.839914261,2.5,중구,아파트,201404,604.0598628693747,457.7140664491761,1629.373538995725,685.0767454423177
17,190000,165.27,411435,4.3,104.9,102.3,102.2,119.4605358,169.3,348000.0,0.878493489,0.5,서초구,아파트,202103,1108.0113940697815,429.0597188288919,743.2783708890382,2938.3939460746547
45,80000,136.63,376139,2.9,109.4,109.5,113.1,72.49019608,148.3,188000.0,0.8192234039306641,3.5,영등포구,아파트,202303,374.31250788095565,216.52678530852427,3100.262690968831,612.0434060819935
22,60000,84.52,439276,3.2,81.1,86.5,84.7,117.0098478,77.5,88916.67,1.223452964,2.0,서초구,아파트,201410,281.61807959016585,142.3142763089602,1790.8067342500237,2351.317628333789
0,55000,101.94,561070,3.4,80.1,86.3,83.9,111.4592659,75.7,78094.3,1.517021284,2.5,강남구,아파트,201407,1612.9432130825003,296.963102450725,6011.995504170525,1312.4788279048166
2,14280,25.06,433809,3.6,92.2,96.5,92.3,101.8534863,98.0,18000.0,0.967619601,1.25,강동구,오피스텔,201708,475.37902950570606,622.3897558652592,2221.250466477272,460.5927580553703
23,35000,59.86,376139,2.8,109.4,110.0,113.4,76.69281046,150.7,72500.0,0.8564761281013489,3.5,영등포구,아파트,202304,1431.6808324224965,635.7457972784626,3166.137877352835,922.201595194608
34,41000,79.98,396843,2.8,107.1,104.8,105.2,108.2660515,188.5,82000.0,0.827708037,0.75,구로구,아파트,202110,1563.6899893628697,173.61008001857715,775.8595241853308,1460.0445863942366
3,23000,59.97,674828,3.0,72.8,79.7,76.9,113.00987243652344,80.0,48500.0,0.8663465976715088,3.25,송파구,아파트,201109,426.47340424815,143.8490254521965,4487.157678936917,775.101172661034
29,44000,169.44,658553,3.5,79.7,85.9,83.6,110.2506714,75.7,64650.0,1.191436661,2.5,송파구,아파트,201405,1038.531425905256,296.2175037898138,1838.793065910367,1184.4004158157038
1,16900,17.66,228342,4.2,98.5,99.2,99.4,106.8940493,134.5,16200.0,1.048278088,0.75,금천구,오피스텔,202004,1450.056502825977,223.26289813599308,3974.48587829456,1023.9805628379994
26,51000,83.06,658553,3.3,81.7,87.2,84.9,116.8755595,77.4,87450.0,1.191436661,2.0,송파구,아파트,201412,558.2360098129598,228.86277066305811,528.6084446140628,1243.406525696159
29,13500,27.61,445082,3.3,88.3,93.1,89.9,115.0485437,91.6,19825.0,0.994936127,1.25,강동구,아파트,201610,665.0633248758678,288.3154446030157,2965.847314622877,767.1782018476048
14,110000,59.88,655395,2.6,107.2,104.1,104.1,121.2514418,185.0,204000.0,0.709977183,0.75,송파구,아파트,202108,536.9477001206975,24.176463210273766,3817.5182980863883,838.6331507654984
33,37000,83.52,425539,3.7,93.4,97.6,93.6,100.0761035,103.0,74000.0,0.907343953,1.5,강동구,아파트,201801,125.3668351371062,216.5855751108831,3597.9162294511575,433.63760324152247
30,5000,39.64,669058,3.5,73.1,79.9,77.7,114.38070678710938,78.0,57514.52,1.2232401371002195,3.25,송파구,아파트,201201,0.0,503.65394678917295,2880.4254303162174,1328.004063858662
40,36000,76.5,656198,4.5,93.9,98.0,94.1,94.7869102,106.1,182685.71,0.862203362,1.5,송파구,아파트,201803,455.0219700878768,140.17051455450738,3229.6036921316177,971.1433191884004
9,15050,84.71,338041,3.1,74.3,81.0,78.1,114.34934997558594,75.8,45750.0,1.1453344821929932,3.25,강북구,아파트,201205,813.256037196298,123.4233931839686,423.40419304290185,1836.752244890704
19,70000,114.69,219034,3.7,94.3,98.5,94.9,86.26331811,108.6,108666.67,1.391733649,1.5,용산구,아파트,201806,736.6279810965933,180.4987301095637,1927.522131154603,533.5347116027526
10,25000,84.98,421837,3.0,76.4,82.8,80.6,112.5114574,73.9,35187.5,1.0666526556015017,2.5,구로구,아파트,201305,1055.9628860299208,388.6460848789503,641.7998020399064,937.9874668519827
1,30000,84.74,357538,3.8,79.6,86.0,83.4,114.3688451,76.0,36666.67,1.15938871,2.5,동대문구,아파트,201404,1392.1722358564873,456.2953182022485,469.5112124203548,1013.8028043528542
8,49000,59.9,340267,3.4,98.0,101.1,99.1,112.0392157,131.7,101633.33,1.017015451,1.25,동대문구,아파트,201912,369.9443213785478,624.4786280986633,1617.6888764960613,348.4175457434259
1,37000,80.2,553927,3.1,76.8,83.2,80.8,111.1824015,73.5,54000.0,1.0600342750549316,2.5,강남구,아파트,201306,732.2882596198701,534.5180554735128,2047.8277500249708,602.3307943147322
31,15750,41.3,317794,3.2,107.1,104.0,103.7,119.982699,181.7,78750.0,0.582391123,0.5,도봉구,아파트,202107,479.2656704166904,287.26093941957276,1772.08534609188,227.23769842189344
23,85000,101.97,549396,3.3,93.1,97.2,93.3,100.1902588,100.9,147333.33,1.37598654,1.5,강남구,아파트,201712,432.41377793755055,213.0213511108137,5804.134168802546,533.7489063204085
20,20000,122.58,334980,3.2,76.1,82.6,80.3,114.3446379,73.7,28700.0,1.1724929809570312,2.75,강북구,아파트,201304,1667.3888622519707,565.1302301714583,1012.5368799332485,1281.5731053526601
8,14900,60.15,415245,4.2,73.6,80.4,77.8,114.4420928955078,77.7,16900.0,1.5321919918060305,3.25,중랑구,연립다세대,201202,220.05237632291244,561.4558426130176,1595.4538658653585,2028.9116008839537
25,33500,59.94,441732,4.3,99.0,98.5,99.8,112.9172714,140.0,86625.0,0.816382829,0.5,강동구,아파트,202006,351.7847013092351,126.4969456292368,4329.911363368909,804.2522536178608
31,23000,51.48,455764,4.4,95.5,98.8,97.2,71.09803922,116.1,73000.0,0.695242113,1.75,양천구,아파트,201904,419.58566755814707,278.6358893976582,1581.0857124407335,944.402959145243
27,27000,58.46,532511,3.4,98.0,101.1,99.1,112.0392157,131.7,52060.0,0.772934452,1.25,노원구,아파트,201912,412.08036860191726,162.93708933771822,1131.7858841743346,2088.419339308933
10,9328,49.94,456069,3.8,106.9,103.8,103.4,117.2338885,177.7,114000.0,0.741309232,0.5,강동구,아파트,202106,747.4289030851047,293.0626659779786,5348.5726331059295,1064.9081715433156
4,10330,59.86,479183,3.1,76.8,83.2,80.8,111.1824015,73.5,39600.0,1.3949979543685913,2.5,강동구,아파트,201306,1072.8519923754411,224.16912506395502,6277.0962863508175,1156.7319429103027
12,39000,84.77,455617,3.0,85.4,90.8,87.6,123.1663685,84.8,41440.0,0.884657978,1.5,성북구,아파트,201511,840.3241104709524,228.07843428769317,352.45730463832734,1256.441675765156
0,27000,29.29,469876,4.9,104.3,101.6,101.7,126.2853005,168.7,30900.0,0.679837292,0.5,은평구,연립다세대,202102,666.7248528555215,300.18163159094655,1175.1576182869426,197.3967241818709
4,23000,84.31,479088,3.0,72.8,79.7,76.9,114.1829071044922,80.0,39500.0,1.0273725986480713,3.25,성북구,아파트,201109,732.8663946935865,271.8710316048912,1022.7442959994828,794.3428015431065
15,52500,84.79,334024,2.1,109.0,109.0,110.3,87.67781622,167.9,100000.0,1.108341932296753,2.5,동대문구,아파트,202208,923.8191238982337,187.09280260095287,1484.0589636900881,1125.9835600981633
35,11000,51.67,461499,3.7,82.2,87.5,85.1,115.2504472,77.9,70625.0,1.131828689,2.0,강동구,아파트,201501,236.69911215003225,206.81772749508102,1062.763238901234,1546.7326474519239
2,28000,84.97,338041,2.8,74.7,81.3,79.0,109.2980857,73.1,39000.0,0.8623664975166321,2.75,강북구,아파트,201210,568.8610484557474,183.04774073991865,1125.6221578709562,1764.902324596705
13,22000,84.57,422946,2.9,74.5,81.2,78.8,110.8477666,73.2,27600.0,0.9594975113868712,3.0,구로구,아파트,201209,1784.5119957149059,319.37206660067227,718.7453697683908,1357.3768258185535
27,11000,45.77,572940,4.5,82.5,88.1,85.4,116.8157424,78.6,23896.25,0.887204028,2.0,노원구,아파트,201502,1190.128137254251,236.21428531582987,2414.456119040862,2166.492554728189
9,53000,59.41,218821,3.0,96.9,100.5,98.7,99.98039216,127.1,140000.0,1.351224586,1.25,용산구,아파트,201910,471.78495572739814,272.6668784093878,908.704400729317,587.648461082843
5,18000,25.16,571614,4.0,106.3,103.7,103.2,110.2824041,173.8,15500.0,0.671992935,0.5,강서구,오피스텔,202105,1083.4900214983352,480.0987145813233,1241.80525677068,978.7474172275915
25,36000,84.77,304796,3.7,94.3,98.5,94.9,86.26331811,108.6,50300.0,0.867277455,1.5,서대문구,아파트,201806,865.0105450236789,372.34882549458507,382.94502300382726,805.1414123550906
16,28500,84.91,292786,3.4,78.9,85.3,82.5,120.5908684,75.0,33430.0,1.178712104,2.5,성동구,아파트,201401,289.84446297129966,129.80092980792733,1369.1753833325183,527.0385865316259
25,30500,58.14,579138,4.5,98.5,98.3,99.5,104.1001451,135.1,56540.0,0.753540274,0.5,강서구,아파트,202005,1150.323974732716,153.60724003196603,1266.0529282717534,892.9255762376353
32,12000,28.71,325050,4.3,99.0,98.5,99.8,112.9172714,140.0,25033.33,0.665626021,0.5,도봉구,아파트,202006,1415.0691647832298,340.35841659768926,1449.1818681292498,302.48395203831996
3,41625,84.41,435952,3.8,91.5,96.1,91.8,108.524735,95.3,78916.67,1.057025018,1.25,서초구,아파트,201706,3942.213309845023,241.54316281809625,5449.837479247589,999.3415244286444
10,31000,59.97,377446,3.5,79.9,86.1,83.7,109.8478066,75.7,53737.5,1.450117475,2.5,마포구,아파트,201406,109.059038855485,175.69483535337105,675.32814290387,643.1340863551023
0,50000,114.71,439276,3.2,81.1,86.5,84.7,117.0098478,77.5,75954.7,1.223452964,2.0,서초구,아파트,201410,3249.18729469587,1004.6449666560055,5532.9429777013465,970.0449068824124
4,20000,23.87,549396,3.8,91.5,96.1,91.8,108.524735,95.3,23200.0,1.37598654,1.25,강남구,오피스텔,201706,1032.052965559831,174.98243939300872,1390.8178716428902,1177.330194513852
18,47500,84.69,218821,4.0,95.6,99.5,97.7,76.35294118,119.6,88778.95,1.351224586,1.75,용산구,아파트,201906,547.5722539019903,414.76184329204574,838.8351748538786,871.2944456713466
0,30000,84.81,482586,3.0,72.8,79.8,76.8,112.76602172851562,80.2,53808.11,1.025642991065979,3.25,은평구,아파트,201108,577.8587341193253,267.19625342328897,2153.9985210748328,379.22860556556697
12,16571,59.95,394833,2.7,109.8,110.3,113.7,82.88235294,152.8,72000.0,0.8413952589035034,3.5,구로구,아파트,202305,172.52737510386237,422.77487583278463,1678.1129117023877,1151.4419772898711
8,54022,59.97,411435,4.0,105.6,103.4,102.7,109.7212165,170.8,245333.33,0.878493489,0.5,서초구,아파트,202104,764.0155670771765,492.8160634627605,1126.699180565208,930.1593149651394
31,102000,130.73,423950,3.4,98.0,101.1,99.1,112.0392157,131.7,230500.0,1.273709685,1.25,서초구,아파트,201912,1282.6803148519195,274.9716008986197,930.5728930547293,2757.4334249447784
21,48000,59.88,218821,4.5,94.8,99.0,96.7,78.90196078,117.9,90000.0,1.351224586,1.75,용산구,아파트,201901,632.4941973601645,407.65130169601076,2228.14551100095,1155.6503752903986
35,18000,71.58,461499,3.7,83.7,88.0,86.0,120.3488372,80.9,74607.5,1.131828689,1.75,강동구,아파트,201505,236.69911215003225,206.81772749508102,1062.763238901234,1546.7326474519239
19,39900,59.83,482092,2.4,109.7,109.4,111.3,78.9646397,156.1,89500.0,0.6578113436698914,3.0,관악구,아파트,202210,623.899874671451,285.6608533677533,916.6362657610886,1104.0457267431761
22,25500,58.14,591554,4.9,90.0,94.9,90.7,108.4289497,91.0,39910.0,0.844218297,1.25,강서구,아파트,201702,1150.323974732716,153.60724003196603,1266.0529282717534,892.9255762376353
10,55000,84.97,592308,4.6,93.6,97.8,93.9,99.543379,104.8,80638.46,0.766884633,1.5,강서구,아파트,201802,340.3236967855954,260.7136795149413,438.69290655119414,765.0615237229002
20,47000,114.12,571614,2.6,107.2,104.1,104.1,121.2514418,185.0,80100.0,0.671992935,0.75,강서구,아파트,202108,2021.2879891719138,95.92179917652471,1725.8429669133063,381.6660362317764
4,16000,17.73,364219,4.0,105.6,103.4,102.7,109.7212165,170.8,17100.0,0.934811427,0.5,마포구,오피스텔,202104,494.4521822690067,321.17697025604826,677.4004009268343,309.8109366376664
13,31000,84.82,292786,3.4,78.9,85.3,82.5,120.5908684,75.0,42950.0,1.178712104,2.5,성동구,아파트,201401,504.27454847610466,327.17765279848226,1907.064543289815,760.9108417424509
2,47000,84.91,360631,3.7,94.5,98.5,95.1,89.61187215,110.2,67900.0,1.446977205,1.5,영등포구,아파트,201807,523.7070503119771,140.84912249550396,3385.973055634086,1152.5247548476198
13,34000,81.32,360631,4.5,93.9,98.0,94.1,94.7869102,106.1,41350.0,1.446977205,1.5,영등포구,오피스텔,201803,592.6325098429197,126.24398265922026,2676.99724130866,1996.0051263141331
20,47000,84.93,367176,3.2,94.7,98.6,96.1,91.40030441,120.6,72500.0,1.338651358,1.75,마포구,아파트,201811,652.103663747541,481.39500297796985,572.9506049836814,179.56297288403513
27,11000,36.16,345443,4.9,85.5,91.0,88.4,116.5921288,84.5,14190.91,0.696030513,1.5,도봉구,아파트,201602,1135.4943954571143,173.9648591508019,1077.0639052274696,411.5914668628218
9,17500,60.05,422946,2.8,74.7,81.3,79.0,109.2980857,73.1,29400.0,1.465044617652893,2.75,구로구,아파트,201210,1055.9628860299208,388.6460848789503,641.7998020399064,937.9874668519827
18,40000,59.58,304074,4.3,99.0,98.5,99.8,112.9172714,140.0,65750.0,0.784327083,0.5,서대문구,아파트,202006,852.9455585554706,585.4092846973155,1003.4216844660482,1015.5676490711792
15,32000,59.64,461499,3.6,84.1,88.5,86.5,120.6171735,82.5,43698.75,1.131828689,1.5,강동구,아파트,201507,291.4342122333884,368.7233873435699,1956.4843701880918,880.4843138119495
10,46000,59.9,379968,3.0,85.4,90.8,87.6,123.1663685,84.8,56600.0,1.469558254,1.5,마포구,아파트,201511,140.16377751510407,180.57156948043865,866.6741667069042,959.5002722422536
6,28000,56.96,440981,3.0,108.8,108.0,109.1,94.15609381,180.2,25000.0,0.8044395446777344,1.75,양천구,연립다세대,202206,432.4704481854858,361.2201838849336,2397.7696346857506,1566.6384709037798
