Sell_Price,Sell_Count,JS_Price,JS_Count,CR,UR,LC_index,CA_index,TC_index,SDT_index,IR,Crime_Rates,Total_Pop,Univ_Counts,Park_Counts,School_Counts,Subway_Counts
14593.04,23,11645.0,20,79.8,3.3,81.7,87.2,84.9,116.8755595,2.0,1.178712104,292786,2.0,5,41,14
23498.33,18,16388.89,36,69.74,3.3,81.7,87.2,84.9,116.8755595,2.0,1.191436661,658553,1.0,7,89,28
26550.0,27,35445.24,42,133.5,3.3,81.7,87.2,84.9,116.8755595,2.0,0.945980094,484474,0.0,5,64,5
17130.46,136,18373.77,122,107.26,3.3,81.7,87.2,84.9,116.8755595,2.0,1.661699523,377432,0.0,5,44,11
24203.45,22,21178.57,14,87.5,3.3,81.7,87.2,84.9,116.8755595,2.0,1.520122922,229055,2.0,2,34,10
14179.93,15,10303.57,28,72.66,3.3,81.7,87.2,84.9,116.8755595,2.0,1.079200307,493515,1.0,7,66,13
23870.24,42,11150.0,2,46.71,3.3,81.7,87.2,84.9,116.8755595,2.0,3.036699245,153407,6.0,12,36,15
18110.0,20,13777.78,9,76.08,3.3,81.7,87.2,84.9,116.8755595,2.0,3.839914261,125273,2.0,4,31,23
16262.5,4,11000.0,6,67.64,3.3,81.7,87.2,84.9,116.8755595,2.0,1.264256243,412023,1.0,6,48,8
29392.95,99,19441.25,80,66.14,3.7,82.2,87.5,85.1,115.2504472,2.0,1.481194994,567007,1.0,7,77,21
17091.6,25,12250.0,36,71.67,3.7,82.2,87.5,85.1,115.2504472,2.0,1.131828689,461499,0.0,7,60,14
10638.57,7,9450.0,10,88.83,3.7,82.2,87.5,85.1,115.2504472,2.0,1.272927344,327184,1.0,4,34,3
12917.59,73,9668.18,66,74.85,3.7,82.2,87.5,85.1,115.2504472,2.0,0.937566624,580630,2.0,9,80,9
14026.98,43,8670.97,62,61.82,3.7,82.2,87.5,85.1,115.2504472,2.0,1.199362608,503853,1.0,2,55,4
16907.33,15,16213.04,23,95.89,3.7,82.2,87.5,85.1,115.2504472,2.0,1.574977344,356671,3.0,2,42,11
14720.94,64,16161.17,103,109.78,3.7,82.2,87.5,85.1,115.2504472,2.0,1.241960036,419625,3.0,4,54,7
13245.43,30,8428.57,7,63.63,3.7,82.2,87.5,85.1,115.2504472,2.0,1.475990272,233406,0.0,4,33,1
12335.2,25,13916.67,6,112.82,3.7,82.2,87.5,85.1,115.2504472,2.0,0.887204028,572940,7.0,2,93,13
14973.53,17,13166.67,6,87.93,3.7,82.2,87.5,85.1,115.2504472,2.0,0.754159342,348310,1.0,6,46,3
12291.18,49,9560.0,30,77.78,3.7,82.2,87.5,85.1,115.2504472,2.0,1.262626263,355274,5.0,4,47,6
15706.82,22,11400.0,5,72.58,3.7,82.2,87.5,85.1,115.2504472,2.0,0.986980769,398747,3.0,7,44,12
20013.51,68,14831.82,110,74.11,3.7,82.2,87.5,85.1,115.2504472,2.0,1.469558254,379968,3.0,5,45,16
19063.64,33,14200.0,10,74.49,3.7,82.2,87.5,85.1,115.2504472,2.0,1.246963062,305199,9.0,4,40,5
22488.91,64,15735.29,17,69.97,3.7,82.2,87.5,85.1,115.2504472,2.0,1.206405205,441511,3.0,6,50,12
13327.14,21,12129.63,27,91.01,3.7,82.2,87.5,85.1,115.2504472,2.0,1.100749021,291572,2.0,5,41,14
14250.0,6,10411.76,17,73.06,3.7,82.2,87.5,85.1,115.2504472,2.0,0.884657978,455617,7.0,3,60,9
21888.03,31,18300.0,29,83.61,3.7,82.2,87.5,85.1,115.2504472,2.0,1.015461137,654241,1.0,7,89,28
26840.78,51,28320.45,44,105.51,3.7,82.2,87.5,85.1,115.2504472,2.0,0.925952435,480432,0.0,5,64,5
18518.35,173,17487.34,154,94.43,3.7,82.2,87.5,85.1,115.2504472,2.0,1.64356611,373359,0.0,5,44,11
21925.76,37,21495.65,23,98.04,3.7,82.2,87.5,85.1,115.2504472,2.0,1.540887987,225431,2.0,2,34,10
13115.0,15,11292.68,41,86.11,3.7,82.2,87.5,85.1,115.2504472,2.0,0.944132055,490515,1.0,7,66,13
27363.8,44,11388.89,9,41.62,3.7,82.2,87.5,85.1,115.2504472,2.0,2.872019631,150750,6.0,12,36,15
23844.12,17,18857.14,21,79.09,3.7,82.2,87.5,85.1,115.2504472,2.0,3.687960158,122799,2.0,4,31,23
18294.44,9,7500.0,4,41.0,3.7,82.2,87.5,85.1,115.2504472,2.0,1.240504515,410609,1.0,6,48,8
35955.39,85,23737.78,45,66.02,4.5,82.5,88.1,85.4,116.8157424,2.0,1.481194994,567007,1.0,7,77,21
17393.54,24,12550.0,20,72.15,4.5,82.5,88.1,85.4,116.8157424,2.0,1.131828689,461499,0.0,7,60,14
11718.75,8,8825.0,4,75.31,4.5,82.5,88.1,85.4,116.8157424,2.0,1.272927344,327184,1.0,4,34,3
12785.1,48,9480.0,70,74.15,4.5,82.5,88.1,85.4,116.8157424,2.0,0.937566624,580630,2.0,9,80,9
13907.5,18,8122.58,31,58.4,4.5,82.5,88.1,85.4,116.8157424,2.0,1.199362608,503853,1.0,2,55,4
17402.94,17,11040.0,10,63.44,4.5,82.5,88.1,85.4,116.8157424,2.0,1.574977344,356671,3.0,2,42,11
16940.26,68,15726.76,71,92.84,4.5,82.5,88.1,85.4,116.8157424,2.0,1.241960036,419625,3.0,4,54,7
14322.21,19,7071.43,14,49.37,4.5,82.5,88.1,85.4,116.8157424,2.0,1.475990272,233406,0.0,4,33,1
14392.5,20,12338.89,18,85.73,4.5,82.5,88.1,85.4,116.8157424,2.0,0.887204028,572940,7.0,2,93,13
12860.0,13,12937.5,8,100.6,4.5,82.5,88.1,85.4,116.8157424,2.0,0.754159342,348310,1.0,6,46,3
12341.91,46,10336.73,49,83.75,4.5,82.5,88.1,85.4,116.8157424,2.0,1.262626263,355274,5.0,4,47,6
21127.75,8,7833.33,3,37.08,4.5,82.5,88.1,85.4,116.8157424,2.0,0.986980769,398747,3.0,7,44,12
25442.81,62,14551.61,62,57.19,4.5,82.5,88.1,85.4,116.8157424,2.0,1.469558254,379968,3.0,5,45,16
19345.65,23,18750.0,10,96.92,4.5,82.5,88.1,85.4,116.8157424,2.0,1.246963062,305199,9.0,4,40,5
24515.88,42,20036.84,19,81.73,4.5,82.5,88.1,85.4,116.8157424,2.0,1.206405205,441511,3.0,6,50,12
16281.58,19,10437.5,16,64.11,4.5,82.5,88.1,85.4,116.8157424,2.0,1.100749021,291572,2.0,5,41,14
15900.0,1,9628.57,7,60.56,4.5,82.5,88.1,85.4,116.8157424,2.0,0.884657978,455617,7.0,3,60,9
23202.5,20,17288.46,26,74.51,4.5,82.5,88.1,85.4,116.8157424,2.0,1.015461137,654241,1.0,7,89,28
30155.0,34,34809.09,44,115.43,4.5,82.5,88.1,85.4,116.8157424,2.0,0.925952435,480432,0.0,5,64,5
21404.61,72,18160.0,110,84.84,4.5,82.5,88.1,85.4,116.8157424,2.0,1.64356611,373359,0.0,5,44,11
23015.42,24,20110.71,28,87.38,4.5,82.5,88.1,85.4,116.8157424,2.0,1.540887987,225431,2.0,2,34,10
14947.29,17,9437.5,24,63.14,4.5,82.5,88.1,85.4,116.8157424,2.0,0.944132055,490515,1.0,7,66,13
26533.82,34,18500.0,4,69.72,4.5,82.5,88.1,85.4,116.8157424,2.0,2.872019631,150750,6.0,12,36,15
19143.57,21,16305.56,18,85.18,4.5,82.5,88.1,85.4,116.8157424,2.0,3.687960158,122799,2.0,4,31,23
13481.67,12,9700.0,5,71.95,4.5,82.5,88.1,85.4,116.8157424,2.0,1.240504515,410609,1.0,6,48,8
27744.58,131,23290.48,63,83.95,4.0,82.9,88.1,85.7,120.9302326,1.75,1.481194994,567007,1.0,7,77,21
15123.24,34,12100.0,19,80.01,4.0,82.9,88.1,85.7,120.9302326,1.75,1.131828689,461499,0.0,7,60,14
10550.0,12,7083.33,6,67.14,4.0,82.9,88.1,85.7,120.9302326,1.75,1.272927344,327184,1.0,4,34,3
11355.54,151,11336.36,77,99.83,4.0,82.9,88.1,85.7,120.9302326,1.75,0.937566624,580630,2.0,9,80,9
10313.53,109,8282.14,56,80.3,4.0,82.9,88.1,85.7,120.9302326,1.75,1.199362608,503853,1.0,2,55,4
17467.45,22,16285.71,14,93.23,4.0,82.9,88.1,85.7,120.9302326,1.75,1.574977344,356671,3.0,2,42,11
20639.01,91,15670.83,72,75.93,4.0,82.9,88.1,85.7,120.9302326,1.75,1.241960036,419625,3.0,4,54,7
15214.25,12,9062.5,16,59.57,4.0,82.9,88.1,85.7,120.9302326,1.75,1.475990272,233406,0.0,4,33,1
18357.89,38,15750.0,10,85.79,4.0,82.9,88.1,85.7,120.9302326,1.75,0.887204028,572940,7.0,2,93,13
14192.86,42,13555.56,9,95.51,4.0,82.9,88.1,85.7,120.9302326,1.75,0.754159342,348310,1.0,6,46,3
12840.57,56,11952.38,21,93.08,4.0,82.9,88.1,85.7,120.9302326,1.75,1.262626263,355274,5.0,4,47,6
23087.5,8,16500.0,3,71.47,4.0,82.9,88.1,85.7,120.9302326,1.75,0.986980769,398747,3.0,7,44,12
22405.79,104,15782.14,70,70.44,4.0,82.9,88.1,85.7,120.9302326,1.75,1.469558254,379968,3.0,5,45,16
18167.74,31,16227.27,11,89.32,4.0,82.9,88.1,85.7,120.9302326,1.75,1.246963062,305199,9.0,4,40,5
22526.41,93,18367.65,34,81.54,4.0,82.9,88.1,85.7,120.9302326,1.75,1.206405205,441511,3.0,6,50,12
15495.52,27,11764.71,17,75.92,4.0,82.9,88.1,85.7,120.9302326,1.75,1.100749021,291572,2.0,5,41,14
13520.0,5,12300.0,5,90.98,4.0,82.9,88.1,85.7,120.9302326,1.75,0.884657978,455617,7.0,3,60,9
19269.53,38,19364.86,37,100.49,4.0,82.9,88.1,85.7,120.9302326,1.75,1.015461137,654241,1.0,7,89,28
31418.1,58,35397.44,39,112.67,4.0,82.9,88.1,85.7,120.9302326,1.75,0.925952435,480432,0.0,5,64,5
21865.05,170,17489.38,113,79.99,4.0,82.9,88.1,85.7,120.9302326,1.75,1.64356611,373359,0.0,5,44,11
29106.92,40,22026.92,26,75.68,4.0,82.9,88.1,85.7,120.9302326,1.75,1.540887987,225431,2.0,2,34,10
13033.32,50,10520.0,35,80.72,4.0,82.9,88.1,85.7,120.9302326,1.75,0.944132055,490515,1.0,7,66,13
23835.04,55,12857.14,7,53.94,4.0,82.9,88.1,85.7,120.9302326,1.75,2.872019631,150750,6.0,12,36,15
19635.19,27,17111.11,9,87.15,4.0,82.9,88.1,85.7,120.9302326,1.75,3.687960158,122799,2.0,4,31,23
16492.5,20,6500.0,3,39.41,4.0,82.9,88.1,85.7,120.9302326,1.75,1.240504515,410609,1.0,6,48,8
26804.73,128,24900.0,55,92.89,3.9,83.3,88.3,85.9,122.2271914,1.75,1.481194994,567007,1.0,7,77,21
18040.0,42,13034.62,26,72.25,3.9,83.3,88.3,85.9,122.2271914,1.75,1.131828689,461499,0.0,7,60,14
9909.11,38,9833.33,6,99.24,3.9,83.3,88.3,85.9,122.2271914,1.75,1.272927344,327184,1.0,4,34,3
11666.39,99,12016.67,48,103.0,3.9,83.3,88.3,85.9,122.2271914,1.75,0.937566624,580630,2.0,9,80,9
10636.82,84,9726.67,30,91.44,3.9,83.3,88.3,85.9,122.2271914,1.75,1.199362608,503853,1.0,2,55,4
13405.33,15,21375.0,12,159.45,3.9,83.3,88.3,85.9,122.2271914,1.75,1.574977344,356671,3.0,2,42,11
19970.85,71,14472.06,68,72.47,3.9,83.3,88.3,85.9,122.2271914,1.75,1.241960036,419625,3.0,4,54,7
12490.16,19,8363.64,11,66.96,3.9,83.3,88.3,85.9,122.2271914,1.75,1.475990272,233406,0.0,4,33,1
13526.94,36,13027.78,18,96.31,3.9,83.3,88.3,85.9,122.2271914,1.75,0.887204028,572940,7.0,2,93,13
13988.98,82,11715.38,13,83.75,3.9,83.3,88.3,85.9,122.2271914,1.75,0.754159342,348310,1.0,6,46,3
12338.78,37,10111.11,18,81.95,3.9,83.3,88.3,85.9,122.2271914,1.75,1.262626263,355274,5.0,4,47,6
25038.89,9,12625.0,4,50.42,3.9,83.3,88.3,85.9,122.2271914,1.75,0.986980769,398747,3.0,7,44,12
23664.43,99,17389.58,48,73.48,3.9,83.3,88.3,85.9,122.2271914,1.75,1.469558254,379968,3.0,5,45,16
20384.78,23,16700.0,10,81.92,3.9,83.3,88.3,85.9,122.2271914,1.75,1.246963062,305199,9.0,4,40,5
22929.02,85,17750.0,28,77.41,3.9,83.3,88.3,85.9,122.2271914,1.75,1.206405205,441511,3.0,6,50,12
14980.3,33,10812.5,8,72.18,3.9,83.3,88.3,85.9,122.2271914,1.75,1.100749021,291572,2.0,5,41,14
14000.0,1,15428.57,7,110.2,3.9,83.3,88.3,85.9,122.2271914,1.75,0.884657978,455617,7.0,3,60,9
22457.42,38,17712.12,33,78.87,3.9,83.3,88.3,85.9,122.2271914,1.75,1.015461137,654241,1.0,7,89,28
33271.43,49,31215.15,33,93.82,3.9,83.3,88.3,85.9,122.2271914,1.75,0.925952435,480432,0.0,5,64,5
21323.28,146,17082.73,110,80.11,3.9,83.3,88.3,85.9,122.2271914,1.75,1.64356611,373359,0.0,5,44,11
22551.15,39,21448.0,25,95.11,3.9,83.3,88.3,85.9,122.2271914,1.75,1.540887987,225431,2.0,2,34,10
13315.97,34,10885.0,40,81.74,3.9,83.3,88.3,85.9,122.2271914,1.75,0.944132055,490515,1.0,7,66,13
23279.39,44,14785.71,7,63.51,3.9,83.3,88.3,85.9,122.2271914,1.75,2.872019631,150750,6.0,12,36,15
21081.25,24,22000.0,12,104.36,3.9,83.3,88.3,85.9,122.2271914,1.75,3.687960158,122799,2.0,4,31,23
16915.71,14,11833.33,3,69.95,3.9,83.3,88.3,85.9,122.2271914,1.75,1.240504515,410609,1.0,6,48,8
30813.43,100,26965.91,44,87.51,3.7,83.7,88.0,86.0,120.3488372,1.75,1.481194994,567007,1.0,7,77,21
15757.0,20,12650.0,24,80.28,3.7,83.7,88.0,86.0,120.3488372,1.75,1.131828689,461499,0.0,7,60,14
12412.5,12,9375.0,4,75.53,3.7,83.7,88.0,86.0,120.3488372,1.75,1.272927344,327184,1.0,4,34,3
12878.2,82,10842.03,69,84.19,3.7,83.7,88.0,86.0,120.3488372,1.75,0.937566624,580630,2.0,9,80,9
11637.94,77,8868.29,41,76.2,3.7,83.7,88.0,86.0,120.3488372,1.75,1.199362608,503853,1.0,2,55,4
22617.5,20,17392.31,13,76.9,3.7,83.7,88.0,86.0,120.3488372,1.75,1.574977344,356671,3.0,2,42,11
19505.0,70,15308.93,56,78.49,3.7,83.7,88.0,86.0,120.3488372,1.75,1.241960036,419625,3.0,4,54,7
12791.47,17,8350.0,10,65.28,3.7,83.7,88.0,86.0,120.3488372,1.75,1.475990272,233406,0.0,4,33,1
17896.67,30,10954.55,11,61.21,3.7,83.7,88.0,86.0,120.3488372,1.75,0.887204028,572940,7.0,2,93,13
16319.58,24,14550.0,10,89.16,3.7,83.7,88.0,86.0,120.3488372,1.75,0.754159342,348310,1.0,6,46,3
14251.55,66,11373.08,13,79.8,3.7,83.7,88.0,86.0,120.3488372,1.75,1.262626263,355274,5.0,4,47,6
18750.0,6,7000.0,1,37.33,3.7,83.7,88.0,86.0,120.3488372,1.75,0.986980769,398747,3.0,7,44,12
24671.02,91,18012.5,40,73.01,3.7,83.7,88.0,86.0,120.3488372,1.75,1.469558254,379968,3.0,5,45,16
19127.59,29,17041.67,12,89.09,3.7,83.7,88.0,86.0,120.3488372,1.75,1.246963062,305199,9.0,4,40,5
24540.68,75,14416.67,18,58.75,3.7,83.7,88.0,86.0,120.3488372,1.75,1.206405205,441511,3.0,6,50,12
15929.63,27,12363.64,11,77.61,3.7,83.7,88.0,86.0,120.3488372,1.75,1.100749021,291572,2.0,5,41,14
17408.33,6,12250.0,6,70.37,3.7,83.7,88.0,86.0,120.3488372,1.75,0.884657978,455617,7.0,3,60,9
27108.33,36,20148.65,74,74.33,3.7,83.7,88.0,86.0,120.3488372,1.75,1.015461137,654241,1.0,7,89,28
32180.42,36,28907.89,38,89.83,3.7,83.7,88.0,86.0,120.3488372,1.75,0.925952435,480432,0.0,5,64,5
22943.24,111,18926.53,98,82.49,3.7,83.7,88.0,86.0,120.3488372,1.75,1.64356611,373359,0.0,5,44,11
28965.66,32,23486.36,22,81.08,3.7,83.7,88.0,86.0,120.3488372,1.75,1.540887987,225431,2.0,2,34,10
12658.65,88,10106.25,32,79.84,3.7,83.7,88.0,86.0,120.3488372,1.75,0.944132055,490515,1.0,7,66,13
25917.86,42,15937.5,8,61.49,3.7,83.7,88.0,86.0,120.3488372,1.75,2.872019631,150750,6.0,12,36,15
20002.63,19,16785.71,14,83.92,3.7,83.7,88.0,86.0,120.3488372,1.75,3.687960158,122799,2.0,4,31,23
19507.78,9,8500.0,2,43.57,3.7,83.7,88.0,86.0,120.3488372,1.75,1.240504515,410609,1.0,6,48,8
25999.93,107,29012.2,41,111.59,3.8,83.9,88.2,86.2,119.8121646,1.5,1.481194994,567007,1.0,7,77,21
12455.57,28,13216.67,24,106.11,3.8,83.9,88.2,86.2,119.8121646,1.5,1.131828689,461499,0.0,7,60,14
11536.36,11,15000.0,1,130.02,3.8,83.9,88.2,86.2,119.8121646,1.5,1.272927344,327184,1.0,4,34,3
13629.61,69,10356.52,92,75.99,3.8,83.9,88.2,86.2,119.8121646,1.5,0.937566624,580630,2.0,9,80,9
13781.71,35,8025.71,35,58.23,3.8,83.9,88.2,86.2,119.8121646,1.5,1.199362608,503853,1.0,2,55,4
19613.46,26,13833.33,12,70.53,3.8,83.9,88.2,86.2,119.8121646,1.5,1.574977344,356671,3.0,2,42,11
19766.31,78,14040.32,62,71.03,3.8,83.9,88.2,86.2,119.8121646,1.5,1.241960036,419625,3.0,4,54,7
13036.12,25,8745.45,11,67.09,3.8,83.9,88.2,86.2,119.8121646,1.5,1.475990272,233406,0.0,4,33,1
15435.45,33,18200.0,5,117.91,3.8,83.9,88.2,86.2,119.8121646,1.5,0.887204028,572940,7.0,2,93,13
16006.0,25,19666.67,3,122.87,3.8,83.9,88.2,86.2,119.8121646,1.5,0.754159342,348310,1.0,6,46,3
13913.72,72,9442.31,26,67.86,3.8,83.9,88.2,86.2,119.8121646,1.5,1.262626263,355274,5.0,4,47,6
22507.14,7,11000.0,5,48.87,3.8,83.9,88.2,86.2,119.8121646,1.5,0.986980769,398747,3.0,7,44,12
26832.0,79,20342.86,49,75.82,3.8,83.9,88.2,86.2,119.8121646,1.5,1.469558254,379968,3.0,5,45,16
21029.17,24,15285.71,14,72.69,3.8,83.9,88.2,86.2,119.8121646,1.5,1.246963062,305199,9.0,4,40,5
24401.46,81,14585.71,21,59.77,3.8,83.9,88.2,86.2,119.8121646,1.5,1.206405205,441511,3.0,6,50,12
14751.92,25,10076.92,13,68.31,3.8,83.9,88.2,86.2,119.8121646,1.5,1.100749021,291572,2.0,5,41,14
15000.0,7,10500.0,3,70.0,3.8,83.9,88.2,86.2,119.8121646,1.5,0.884657978,455617,7.0,3,60,9
20153.87,31,20235.05,97,100.4,3.8,83.9,88.2,86.2,119.8121646,1.5,1.015461137,654241,1.0,7,89,28
27093.48,46,29402.86,35,108.52,3.8,83.9,88.2,86.2,119.8121646,1.5,0.925952435,480432,0.0,5,64,5
23792.92,126,18835.23,88,79.16,3.8,83.9,88.2,86.2,119.8121646,1.5,1.64356611,373359,0.0,5,44,11
22179.19,36,19563.16,19,88.21,3.8,83.9,88.2,86.2,119.8121646,1.5,1.540887987,225431,2.0,2,34,10
13881.3,20,11637.14,35,83.83,3.8,83.9,88.2,86.2,119.8121646,1.5,0.944132055,490515,1.0,7,66,13
22224.59,37,10062.5,8,45.28,3.8,83.9,88.2,86.2,119.8121646,1.5,2.872019631,150750,6.0,12,36,15
28081.82,11,15791.67,12,56.23,3.8,83.9,88.2,86.2,119.8121646,1.5,3.687960158,122799,2.0,4,31,23
16496.67,15,8000.0,4,48.49,3.8,83.9,88.2,86.2,119.8121646,1.5,1.240504515,410609,1.0,6,48,8
27691.67,117,18800.0,41,67.89,3.6,84.1,88.5,86.5,120.6171735,1.5,1.481194994,567007,1.0,7,77,21
15247.06,17,13092.75,69,85.87,3.6,84.1,88.5,86.5,120.6171735,1.5,1.131828689,461499,0.0,7,60,14
10600.0,13,9600.0,15,90.57,3.6,84.1,88.5,86.5,120.6171735,1.5,1.272927344,327184,1.0,4,34,3
13348.5,66,11090.91,77,83.09,3.6,84.1,88.5,86.5,120.6171735,1.5,0.937566624,580630,2.0,9,80,9
16548.15,54,9353.85,39,56.53,3.6,84.1,88.5,86.5,120.6171735,1.5,1.199362608,503853,1.0,2,55,4
21214.26,27,13458.33,12,63.44,3.6,84.1,88.5,86.5,120.6171735,1.5,1.574977344,356671,3.0,2,42,11
18163.89,74,15335.85,53,84.43,3.6,84.1,88.5,86.5,120.6171735,1.5,1.241960036,419625,3.0,4,54,7
13694.82,38,10409.09,11,76.01,3.6,84.1,88.5,86.5,120.6171735,1.5,1.475990272,233406,0.0,4,33,1
18073.81,21,20250.0,4,112.04,3.6,84.1,88.5,86.5,120.6171735,1.5,0.887204028,572940,7.0,2,93,13
17152.17,23,12811.11,9,74.69,3.6,84.1,88.5,86.5,120.6171735,1.5,0.754159342,348310,1.0,6,46,3
11703.28,39,9315.15,33,79.59,3.6,84.1,88.5,86.5,120.6171735,1.5,1.262626263,355274,5.0,4,47,6
25897.45,11,8500.0,6,32.82,3.6,84.1,88.5,86.5,120.6171735,1.5,0.986980769,398747,3.0,7,44,12
22198.89,82,21433.33,36,96.55,3.6,84.1,88.5,86.5,120.6171735,1.5,1.469558254,379968,3.0,5,45,16
16958.85,26,12035.71,14,70.97,3.6,84.1,88.5,86.5,120.6171735,1.5,1.246963062,305199,9.0,4,40,5
23286.1,77,16352.94,17,70.23,3.6,84.1,88.5,86.5,120.6171735,1.5,1.206405205,441511,3.0,6,50,12
15568.25,36,13954.55,11,89.63,3.6,84.1,88.5,86.5,120.6171735,1.5,1.100749021,291572,2.0,5,41,14
12128.57,7,10000.0,6,82.45,3.6,84.1,88.5,86.5,120.6171735,1.5,0.884657978,455617,7.0,3,60,9
17538.24,17,18934.78,92,107.96,3.6,84.1,88.5,86.5,120.6171735,1.5,1.015461137,654241,1.0,7,89,28
28871.28,47,34203.03,33,118.47,3.6,84.1,88.5,86.5,120.6171735,1.5,0.925952435,480432,0.0,5,64,5
24013.48,102,19114.56,103,79.6,3.6,84.1,88.5,86.5,120.6171735,1.5,1.64356611,373359,0.0,5,44,11
25845.58,45,22765.0,20,88.08,3.6,84.1,88.5,86.5,120.6171735,1.5,1.540887987,225431,2.0,2,34,10
12965.15,47,11189.29,28,86.3,3.6,84.1,88.5,86.5,120.6171735,1.5,0.944132055,490515,1.0,7,66,13
24437.39,38,13593.33,15,55.63,3.6,84.1,88.5,86.5,120.6171735,1.5,2.872019631,150750,6.0,12,36,15
21222.2,20,17250.0,18,81.28,3.6,84.1,88.5,86.5,120.6171735,1.5,3.687960158,122799,2.0,4,31,23
15500.0,7,8055.56,9,51.97,3.6,84.1,88.5,86.5,120.6171735,1.5,1.240504515,410609,1.0,6,48,8
23873.3,77,27568.6,43,115.48,3.4,84.4,89.2,86.8,120.0805009,1.5,1.481194994,567007,1.0,7,77,21
15743.0,15,14270.37,54,90.65,3.4,84.4,89.2,86.8,120.0805009,1.5,1.131828689,461499,0.0,7,60,14
11685.0,10,9214.29,7,78.86,3.4,84.4,89.2,86.8,120.0805009,1.5,1.272927344,327184,1.0,4,34,3
13955.09,68,12806.02,83,91.77,3.4,84.4,89.2,86.8,120.0805009,1.5,0.937566624,580630,2.0,9,80,9
12124.42,52,8286.96,46,68.35,3.4,84.4,89.2,86.8,120.0805009,1.5,1.199362608,503853,1.0,2,55,4
14146.15,13,27400.0,5,193.69,3.4,84.4,89.2,86.8,120.0805009,1.5,1.574977344,356671,3.0,2,42,11
17471.9,81,16077.05,61,92.02,3.4,84.4,89.2,86.8,120.0805009,1.5,1.241960036,419625,3.0,4,54,7
15122.94,18,11707.69,13,77.42,3.4,84.4,89.2,86.8,120.0805009,1.5,1.475990272,233406,0.0,4,33,1
16965.22,23,12375.0,12,72.94,3.4,84.4,89.2,86.8,120.0805009,1.5,0.887204028,572940,7.0,2,93,13
16238.89,18,12187.5,8,75.05,3.4,84.4,89.2,86.8,120.0805009,1.5,0.754159342,348310,1.0,6,46,3
11520.8,41,11200.0,20,97.22,3.4,84.4,89.2,86.8,120.0805009,1.5,1.262626263,355274,5.0,4,47,6
17559.9,91,7300.0,5,41.57,3.4,84.4,89.2,86.8,120.0805009,1.5,0.986980769,398747,3.0,7,44,12
21177.64,66,18822.22,27,88.88,3.4,84.4,89.2,86.8,120.0805009,1.5,1.469558254,379968,3.0,5,45,16
16510.71,14,13443.75,16,81.42,3.4,84.4,89.2,86.8,120.0805009,1.5,1.246963062,305199,9.0,4,40,5
25633.78,45,22617.65,17,88.23,3.4,84.4,89.2,86.8,120.0805009,1.5,1.206405205,441511,3.0,6,50,12
17223.68,19,12722.22,18,73.86,3.4,84.4,89.2,86.8,120.0805009,1.5,1.100749021,291572,2.0,5,41,14
13350.0,7,9400.0,5,70.41,3.4,84.4,89.2,86.8,120.0805009,1.5,0.884657978,455617,7.0,3,60,9
18816.11,18,20348.91,92,108.15,3.4,84.4,89.2,86.8,120.0805009,1.5,1.015461137,654241,1.0,7,89,28
34397.37,38,30333.33,30,88.19,3.4,84.4,89.2,86.8,120.0805009,1.5,0.925952435,480432,0.0,5,64,5
24800.34,87,17090.09,111,68.91,3.4,84.4,89.2,86.8,120.0805009,1.5,1.64356611,373359,0.0,5,44,11
28551.28,39,24159.09,22,84.62,3.4,84.4,89.2,86.8,120.0805009,1.5,1.540887987,225431,2.0,2,34,10
14823.5,14,11661.29,31,78.67,3.4,84.4,89.2,86.8,120.0805009,1.5,0.944132055,490515,1.0,7,66,13
26780.3,33,13800.0,5,51.53,3.4,84.4,89.2,86.8,120.0805009,1.5,2.872019631,150750,6.0,12,36,15
22792.31,13,16180.0,25,70.99,3.4,84.4,89.2,86.8,120.0805009,1.5,3.687960158,122799,2.0,4,31,23
19200.0,4,8428.57,7,43.9,3.4,84.4,89.2,86.8,120.0805009,1.5,1.240504515,410609,1.0,6,48,8
27373.14,102,18855.81,43,68.88,3.2,84.9,90.0,87.1,122.0035778,1.5,1.481194994,567007,1.0,7,77,21
15840.0,21,14847.22,36,93.73,3.2,84.9,90.0,87.1,122.0035778,1.5,1.131828689,461499,0.0,7,60,14
11325.0,8,7666.67,3,67.7,3.2,84.9,90.0,87.1,122.0035778,1.5,1.272927344,327184,1.0,4,34,3
10709.11,79,12213.33,75,114.05,3.2,84.9,90.0,87.1,122.0035778,1.5,0.937566624,580630,2.0,9,80,9
13123.72,39,8682.14,28,66.16,3.2,84.9,90.0,87.1,122.0035778,1.5,1.199362608,503853,1.0,2,55,4
14886.67,18,14000.0,9,94.04,3.2,84.9,90.0,87.1,122.0035778,1.5,1.574977344,356671,3.0,2,42,11
17775.73,92,19126.53,49,107.6,3.2,84.9,90.0,87.1,122.0035778,1.5,1.241960036,419625,3.0,4,54,7
13470.92,13,8637.5,16,64.12,3.2,84.9,90.0,87.1,122.0035778,1.5,1.475990272,233406,0.0,4,33,1
15625.22,23,13800.0,9,88.32,3.2,84.9,90.0,87.1,122.0035778,1.5,0.887204028,572940,7.0,2,93,13
15883.33,15,12500.0,4,78.7,3.2,84.9,90.0,87.1,122.0035778,1.5,0.754159342,348310,1.0,6,46,3
12837.24,45,10236.84,19,79.74,3.2,84.9,90.0,87.1,122.0035778,1.5,1.262626263,355274,5.0,4,47,6
